Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
6.6,57.6,2.1,27.9,9.8,112.1,37.3,22.0,30.6,20.7,93.5,53.7,144.1,37.2,76.5,19.3,30.4,4.4,58.6,48.4,11.4,14.1,36.2,24.3,296.6,2.5,210.6,0.1,183.9,2.2,72.0,50.7,51.8,31.4,64.1,29.2,63.7,114.5,26.2,58.2,30.0,29.7,7.4,57.6,5.3,37.9,17.7,115.0,8.2,116.7,4.5,76.1,6.3,83.5,130.1,35.2,76.5,22.0,59.9,10.0,120.2,15.9,68.4,10.2,128.3,12.6,83.1,32.5,22.9,5.2,43.5,24.7,22.5,94.2,11.0,38.6,15.5,43.4,81.9,12.9,22.5,2.6,101.1,9.7,36.0,54.0,25.5,36.0,32.5,65.5,47.5,138.4,39.2,108.1,30.6,123.6,89.0,0,21.0,0,59.9,0,1.7,28.3,4.7,56.7,10.6,139.2
-27.3|27.1|80.1,10.1|77.1|148.7,-13.4|23.1|60.2,13.4|61.9|106.8,-19.6|37.7|94.7,29.8|82.0|135.1,-5.2|51.6|111.8,-18.8|45.0|104.2,-4.2|32.5|69.0,-15.0|30.4|74.0,-4.2|62.8|127.6,-1.5|70.3|143.1,-20.3|31.9|84.8,4.2|46.8|87.6,0.2|29.0|56.9,-1.3|29.6|59.9,-9.3|47.1|109.3,-11.2|52.3|125.1,-39.6|20.3|78.5,23.8|71.0|120.3,-21.6|15.4|51.1,17.6|50.6|82.9,-17.6|35.9|93.3,21.8|76.8|135.3,-27.2|32.5|96.2,18.2|90.1|161.6,-15.7|21.7|57.0,11.2|57.2|102.2,-22.7|29.1|85.1,24.7|87.4|146.1,19.4|73.5|130.4,-14.8|40.6|95.5,-6.0|24.9|57.0,-16.8|15.2|49.4,-19.4|34.8|89.2,-7.7|51.3|110.1,-20.2|35.2|92.6,18.0|70.2|120.9,-7.8|26.9|60.5,6.5|40.1|73.5,-20.6|38.9|94.1,4.8|84.0|153.6,-26.3|36.2|99.6,18.5|82.7|152.7,-12.3|25.3|65.1,4.4|50.2|97.3,-11.5|47.5|108.1,35.1|96.2|155.8,-18.8|42.0|103.7,12.0|75.4|133.0,-14.2|21.7|56.2,-1.5|41.7|83.2,-32.9|17.2|70.2,18.4|73.6|131.3,-5.1|47.0|101.1,-17.3|39.9|100.8,-10.0|28.7|66.3,-13.1|28.0|73.7,-10.6|48.1|113.2,-12.6|48.8|118.8,-16.9|45.3|101.7,-16.0|65.5|134.9,-9.2|31.7|71.9,-2.8|46.2|95.3,-2.7|56.0|111.9,7.1|64.7|124.6,-37.8|22.0|84.2,-11.4|39.2|87.4,-13.6|19.9|53.3,-3.4|30.5|65.7,-8.0|55.7|120.4,-1.1|74.2|150.4,-11.5|37.3|87.2,-1.1|46.8|94.1,-1.6|28.8|58.2,-11.9|20.6|52.2,1.3|54.0|104.4,-3.4|52.1|104.1,-15.1|42.8|109.8,-49.7|21.4|91.3,-7.2|32.1|71.6,-14.2|29.6|77.1,19.1|72.9|135.7,7.7|74.7|143.0,-24.9|31.9|86.7,-1.6|51.3|100.9,-17.6|14.5|46.7,0.6|27.8|54.5,-27.6|27.6|95.9,8.0|70.6|131.2,-13.4|36.2|81.8,-1.1|50.9|98.5,-1.8|26.9|54.5,9.9|42.4|78.1,4.5|52.1|98.7,14.7|66.9|122.5,-30.5|24.0|76.8,-15.4|38.5|93.8,-12.2|18.6|53.0,-1.8|38.1|78.3,-18.6|26.7|69.9,28.1|76.2|124.2,-22.5|43.7|108.7,11.3|76.1|140.0,-13.8|23.4|63.4,0.6|40.1|82.8,-2.5|48.7|106.8,-7.9|50.8|113.2
