Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230606,23064,16,4,2,0,7,33,7,3,19,17,23,9,23,6,4,1,4,2,4,5,9
20230608,23065,15,9,4,0,8,37,5,0,35,31,40,12,37,12,3,3,6,7,2,5,13
20230608,400_1,13,7,4,1,6,32,8,1,29,20,28,10,28,4,3,3,3,5,3,4,8
20230608,400_2,12,7,5,1,6,32,9,1,30,19,29,9,31,4,4,2,2,5,3,6,8
20230608,400_3,11,7,5,1,6,30,12,1,32,20,32,10,34,4,4,2,2,5,4,7,7
20230608,400_4,12,7,4,1,6,29,12,1,31,21,31,11,33,5,4,3,2,4,4,5,8
20230608,400_5,10,7,4,1,5,29,13,1,33,20,33,10,36,5,4,3,2,4,3,5,8
20230608,600_1,11,9,3,0,4,37,6,1,33,21,31,9,35,4,4,4,0,6,4,6,10
20230608,600_2,11,8,2,0,3,37,6,1,34,21,32,10,37,4,5,4,0,6,4,6,10
20230608,600_3,10,9,3,0,2,36,9,1,36,22,34,11,38,5,4,4,1,6,3,7,10
20230608,600_4,9,11,4,0,1,35,10,1,35,23,34,10,38,5,4,4,0,7,3,6,9
20230608,600_5,9,10,4,0,1,35,11,1,36,23,35,11,39,5,4,4,1,6,3,6,9
20230608,1000_1,16,4,1,0,7,35,4,1,31,17,35,9,33,6,3,1,5,1,3,5,5
20230608,1000_2,16,3,1,0,7,35,5,1,31,17,35,9,33,6,3,1,4,2,3,4,6
20230608,1000_3,15,4,1,0,6,35,6,0,32,19,36,10,35,6,3,1,4,2,3,4,7
20230608,1000_4,16,4,1,0,7,35,5,1,31,18,36,10,34,6,3,1,5,1,3,4,5
20230608,1000_5,17,4,1,0,7,35,6,0,32,19,37,10,35,7,3,1,4,2,3,4,6
