row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,4,13,17,19,24,78,25,23,23,15,30,3,9,4,2,5,13
1_2,4,14,18,25,29,31,121,35,27,43,15,43,10,4,7,4,2,10
1_3,2,9,15,20,25,30,101,32,28,34,16,35,7,6,5,5,5,10
1_4,2,9,17,21,26,31,106,33,29,35,17,38,7,8,4,5,5,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,10,12,12,18,24,27,103,37,17,36,12,30,2,0,6,6,3,2
1_7,10,13,15,21,25,27,111,37,17,38,12,36,3,2,6,4,2,2
1_8,9,13,14,20,23,26,105,35,17,36,10,34,4,1,6,3,3,2
1_9,8,13,14,18,23,26,102,34,18,36,10,32,5,1,4,5,3,3
1_10,6,14,14,19,24,28,105,34,22,38,10,33,8,0,5,5,4,5
2_1,1,3,11,13,18,25,71,26,24,21,15,24,2,8,2,5,7,12
2_2,2,9,16,22,25,30,104,32,28,34,16,38,7,7,6,3,5,8
2_3,1,6,15,20,24,30,96,31,29,30,18,35,5,9,5,4,6,11
2_4,2,9,15,20,25,30,101,32,28,34,16,35,7,6,5,5,5,9
2_5,4,9,13,18,23,29,96,33,25,32,14,31,5,4,5,5,6,8
2_6,8,14,17,22,26,28,115,36,20,40,12,39,6,3,5,4,2,1
2_7,11,17,19,23,26,29,125,40,18,43,9,42,6,2,4,3,3,1
2_8,9,16,19,22,27,30,123,39,21,43,11,41,7,3,3,5,3,1
2_9,7,14,17,20,26,29,113,36,22,40,12,37,7,3,3,6,3,1
2_10,7,13,18,19,29,30,116,37,23,42,16,37,6,5,1,10,1,4
3_1,2,3,8,16,20,22,71,24,20,23,17,24,1,5,8,4,2,3
3_2,4,9,17,24,26,31,111,35,27,35,17,41,5,8,7,2,5,6
3_3,2,7,15,19,24,30,97,32,28,31,17,34,5,8,4,5,6,8
3_4,3,10,17,21,26,30,107,33,27,36,16,38,7,7,4,5,4,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
3_6,8,9,13,24,31,31,116,39,23,40,22,37,1,4,11,7,0,0
3_7,12,14,18,25,30,31,130,43,19,44,16,43,2,4,7,5,1,0
3_8,8,13,17,22,27,31,118,39,23,40,14,39,5,4,5,5,4,1
3_9,6,11,14,20,25,30,106,36,24,36,14,34,5,3,6,5,5,1
3_10,6,12,16,19,26,31,110,37,25,38,14,35,6,4,3,7,5,3
4_1,1,3,13,17,19,24,77,25,23,22,16,30,2,10,4,2,5,11
4_2,6,12,19,22,25,30,114,36,24,37,13,41,6,7,3,3,5,7
4_3,2,8,17,20,25,30,102,32,28,33,17,37,6,9,3,5,5,7
4_4,3,11,17,21,26,31,109,34,28,37,15,38,8,6,4,5,5,8
4_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,7
4_6,7,14,16,23,29,32,121,39,25,43,15,39,7,2,7,6,3,1
4_7,15,20,22,26,29,33,145,48,18,49,9,48,5,2,4,3,4,3
4_8,14,18,20,24,28,32,136,46,18,46,10,44,4,2,4,4,4,2
4_9,10,14,16,19,25,30,114,40,20,39,11,35,4,2,3,6,5,2
4_10,9,13,16,19,26,31,114,40,22,39,13,35,4,3,3,7,5,4
5_1,2,3,8,16,22,26,77,28,24,25,19,24,1,5,8,6,4,9
5_2,1,10,18,21,24,30,104,31,29,34,14,39,9,8,3,3,6,6
5_3,2,6,14,20,25,31,98,33,29,31,19,34,4,8,6,5,6,9
5_4,3,8,16,21,25,30,103,33,27,33,17,37,5,8,5,4,5,7
5_5,4,8,14,19,23,28,96,32,24,31,15,33,4,6,5,4,5,7
5_6,7,15,19,26,29,29,125,36,22,44,14,45,8,4,7,3,0,-1
5_7,9,15,19,25,28,31,127,40,22,43,13,44,6,4,6,3,3,0
5_8,7,12,17,24,27,30,117,37,23,39,15,41,5,5,7,3,3,0
5_9,5,10,15,21,25,28,104,33,23,35,15,36,5,5,6,4,3,1
5_10,5,10,15,21,26,30,107,35,25,36,16,36,5,5,6,5,4,1
6_1,3,4,12,19,24,26,88,29,23,28,20,31,1,8,7,5,2,12
6_2,3,13,21,22,26,31,116,34,28,39,13,43,10,8,1,4,5,9
6_3,2,9,18,22,27,31,109,33,29,36,18,40,7,9,4,5,4,10
6_4,4,10,17,21,25,30,107,34,26,35,15,38,6,7,4,4,5,8
6_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
6_6,8,17,17,20,28,32,122,40,24,45,11,37,9,0,3,8,4,0
6_7,11,17,19,23,29,33,132,44,22,46,12,42,6,2,4,6,4,5
6_8,10,16,17,23,28,32,126,42,22,44,12,40,6,1,6,5,4,3
6_9,8,15,17,22,27,31,120,39,23,42,12,39,7,2,5,5,4,2
6_10,8,13,16,21,28,30,116,38,22,41,15,37,5,3,5,7,2,5
7_1,0,3,6,14,17,25,65,25,25,20,14,20,3,3,8,3,8,10
7_2,3,11,16,21,27,31,109,34,28,38,16,37,8,5,5,6,4,9
7_3,1,5,14,20,24,29,93,30,28,29,19,34,4,9,6,4,5,7
7_4,3,9,16,21,25,30,104,33,27,34,16,37,6,7,5,4,5,7
7_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
7_6,6,12,13,22,28,29,110,35,23,40,16,35,6,1,9,6,1,0
7_7,5,12,14,20,26,29,106,34,24,38,14,34,7,2,6,6,3,3
7_8,5,12,14,19,26,28,104,33,23,38,14,33,7,2,5,7,2,1
7_9,4,12,15,20,26,28,105,32,24,38,14,35,8,3,5,6,2,0
7_10,4,14,17,22,26,30,113,34,26,40,12,39,10,3,5,4,4,0
8_1,1,3,16,19,23,25,87,26,24,26,20,35,2,13,3,4,2,3
8_2,3,11,18,22,27,30,111,33,27,38,16,40,8,7,4,5,3,7
8_3,4,9,17,21,27,31,109,35,27,36,18,38,5,8,4,6,4,9
8_4,3,9,16,21,26,30,105,33,27,35,17,37,6,7,5,5,4,9
8_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
8_6,7,15,18,23,26,29,118,36,22,41,11,41,8,3,5,3,3,-2
8_7,12,19,21,25,28,32,137,44,20,47,9,46,7,2,4,3,4,1
8_8,11,17,19,24,27,30,128,41,19,44,10,43,6,2,5,3,3,2
8_9,7,14,17,21,25,28,112,35,21,39,11,38,7,3,4,4,3,2
8_10,5,12,15,21,28,28,109,33,23,40,16,36,7,3,6,7,0,2
9_1,3,6,13,18,21,25,86,28,22,27,15,31,3,7,5,3,4,7
9_2,2,7,17,22,26,30,104,32,28,33,19,39,5,10,5,4,4,7
9_3,2,8,15,20,24,29,98,31,27,32,16,35,6,7,5,4,5,8
9_4,3,9,15,20,25,30,102,33,27,34,16,35,6,6,5,5,5,8
9_5,4,9,13,18,23,29,96,33,25,32,14,31,5,4,5,5,6,8
9_6,7,13,16,22,27,30,115,37,23,40,14,38,6,3,6,5,3,-1
9_7,9,14,17,24,26,31,121,40,22,40,12,41,5,3,7,2,5,1
9_8,9,12,16,22,27,31,117,40,22,39,15,38,3,4,6,5,4,2
9_9,7,10,13,19,25,29,103,36,22,35,15,32,3,3,6,6,4,3
9_10,8,11,16,20,27,31,113,39,23,38,16,36,3,5,4,7,4,5
10_1,2,5,12,16,21,26,82,28,24,26,16,28,3,7,4,5,5,6
10_2,1,10,18,21,23,31,104,32,30,33,13,39,9,8,3,2,8,6
10_3,3,8,13,18,26,30,98,33,27,34,18,31,5,5,5,8,4,8
10_4,3,10,17,21,26,30,107,33,27,36,16,38,7,7,4,5,4,9
10_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
10_6,10,16,19,22,26,30,123,40,20,42,10,41,6,3,3,4,4,0
10_7,10,18,21,22,25,29,125,39,19,43,7,43,8,3,1,3,4,0
10_8,7,17,21,22,26,28,121,35,21,43,9,43,10,4,1,4,2,2
10_9,6,15,19,18,24,27,109,33,21,39,9,37,9,4,-1,6,3,3
10_10,7,15,20,20,26,28,116,35,21,41,11,40,8,5,0,6,2,3
11_1,1,3,12,16,22,26,80,27,25,25,19,28,2,9,4,6,4,9
11_2,2,10,19,21,27,32,111,34,30,37,17,40,8,9,2,6,5,6
11_3,2,7,15,19,24,29,96,31,27,31,17,34,5,8,4,5,5,8
11_4,3,9,17,21,27,31,108,34,28,36,18,38,6,8,4,6,4,8
11_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,7
11_6,7,14,14,21,26,28,110,35,21,40,12,35,7,0,7,5,2,0
11_7,10,17,18,23,29,30,127,40,20,46,12,41,7,1,5,6,1,1
11_8,7,13,17,21,25,28,111,35,21,38,12,38,6,4,4,4,3,3
11_9,5,10,15,19,22,27,98,32,22,32,12,34,5,5,4,3,5,3
11_10,6,11,18,21,24,28,108,34,22,35,13,39,5,7,3,3,4,5
12_1,1,3,13,16,19,23,75,24,22,22,16,29,2,10,3,3,4,13
12_2,1,10,18,23,26,30,108,31,29,36,16,41,9,8,5,3,4,6
12_3,2,9,17,23,25,30,106,32,28,34,16,40,7,8,6,2,5,10
12_4,2,9,17,22,26,30,106,32,28,35,17,39,7,8,5,4,4,8
12_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,7
12_6,9,13,15,22,28,32,119,41,23,41,15,37,4,2,7,6,4,0
12_7,11,14,17,22,28,32,124,43,21,42,14,39,3,3,5,6,4,0
12_8,10,13,16,21,27,32,119,42,22,40,14,37,3,3,5,6,5,1
12_9,10,12,15,19,25,31,112,41,21,37,13,34,2,3,4,6,6,1
12_10,8,12,16,20,26,32,114,40,24,38,14,36,4,4,4,6,6,3
13_1,1,2,14,16,21,27,81,28,26,23,19,30,1,12,2,5,6,10
13_2,1,7,17,22,25,31,103,32,30,32,18,39,6,10,5,3,6,4
13_3,1,6,14,18,23,30,92,31,29,29,17,32,5,8,4,5,7,10
13_4,4,8,15,19,24,31,101,35,27,32,16,34,4,7,4,5,7,8
13_5,4,9,13,18,23,29,96,33,25,32,14,31,5,4,5,5,6,7
13_6,7,14,17,24,29,32,123,39,25,43,15,41,7,3,7,5,3,1
13_7,9,17,22,26,28,32,134,41,23,45,11,48,8,5,4,2,4,2
13_8,8,15,22,25,28,31,129,39,23,43,13,47,7,7,3,3,3,1
13_9,7,13,18,22,27,30,117,37,23,40,14,40,6,5,4,5,3,0
13_10,7,12,18,22,28,30,117,37,23,40,16,40,5,6,4,6,2,1
14_1,1,4,11,14,19,22,71,23,21,23,15,25,3,7,3,5,3,8
14_2,4,9,15,23,24,29,104,33,25,33,15,38,5,6,8,1,5,5
14_3,3,8,16,20,24,30,101,33,27,32,16,36,5,8,4,4,6,10
14_4,3,8,15,19,25,31,101,34,28,33,17,34,5,7,4,6,6,9
14_5,4,8,14,18,23,29,96,33,25,31,15,32,4,6,4,5,6,8
14_6,5,18,19,25,28,31,126,36,26,46,10,44,13,1,6,3,3,-2
14_7,5,15,17,24,29,32,122,37,27,44,14,41,10,2,7,5,3,-1
14_8,6,12,15,20,25,30,108,36,24,37,13,35,6,3,5,5,5,0
14_9,5,10,13,19,24,29,100,34,24,34,14,32,5,3,6,5,5,1
14_10,4,11,14,19,23,28,99,32,24,34,12,33,7,3,5,4,5,3
15_1,0,0,12,14,21,23,70,23,23,21,21,26,0,12,2,7,2,8
15_2,2,8,15,22,25,29,101,31,27,33,17,37,6,7,7,3,4,7
15_3,1,7,15,22,25,29,99,30,28,32,18,37,6,8,7,3,4,9
15_4,3,9,16,22,25,29,104,32,26,34,16,38,6,7,6,3,4,8
15_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
15_6,7,15,19,22,25,32,120,39,25,40,10,41,8,4,3,3,7,0
15_7,7,14,18,21,24,31,115,38,24,38,10,39,7,4,3,3,7,0
15_8,7,12,17,21,25,30,112,37,23,37,13,38,5,5,4,4,5,1
15_9,7,12,17,20,25,30,111,37,23,37,13,37,5,5,3,5,5,1
15_10,6,10,16,20,27,30,109,36,24,37,17,36,4,6,4,7,3,3
16_1,3,3,15,20,18,25,84,28,22,21,15,35,0,12,5,-2,7,12
16_2,2,10,20,23,25,31,111,33,29,35,15,43,8,10,3,2,6,6
16_3,2,6,16,21,24,30,99,32,28,30,18,37,4,10,5,3,6,9
16_4,3,9,17,21,25,30,105,33,27,34,16,38,6,8,4,4,5,8
16_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
16_6,10,14,16,24,28,33,125,43,23,42,14,40,4,2,8,4,5,-3
16_7,12,16,17,25,27,33,130,45,21,43,11,42,4,1,8,2,6,0
16_8,7,14,15,24,27,30,117,37,23,41,13,39,7,1,9,3,3,1
16_9,6,14,15,23,26,29,113,35,23,40,12,38,8,1,8,3,3,2
16_10,5,12,15,23,27,30,112,35,25,39,15,38,7,3,8,4,3,4
17_1,4,8,12,18,21,23,86,27,19,29,13,30,4,4,6,3,2,4
17_2,3,11,17,22,26,31,110,34,28,37,15,39,8,6,5,4,5,3
17_3,3,9,16,21,26,31,106,34,28,35,17,37,6,7,5,5,5,7
17_4,3,9,16,20,25,31,104,34,28,34,16,36,6,7,4,5,6,8
17_5,4,8,14,18,23,29,96,33,25,31,15,32,4,6,4,5,6,8
17_6,8,15,18,26,28,32,127,40,24,43,13,44,7,3,8,2,4,-2
17_7,12,17,21,27,29,33,139,45,21,46,12,48,5,4,6,2,4,0
17_8,12,14,20,26,27,31,130,43,19,41,13,46,2,6,6,1,4,2
17_9,9,13,19,24,25,30,120,39,21,38,12,43,4,6,5,1,5,2
17_10,10,12,18,25,27,29,121,39,19,39,15,43,2,6,7,2,2,4
18_1,2,5,14,17,19,25,82,27,23,24,14,31,3,9,3,2,6,9
18_2,3,10,18,22,27,31,111,34,28,37,17,40,7,8,4,5,4,7
18_3,2,8,14,19,24,29,96,31,27,32,16,33,6,6,5,5,5,8
18_4,3,8,15,20,26,31,103,34,28,34,18,35,5,7,5,6,5,8
18_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,7
18_6,7,12,12,22,28,29,110,36,22,40,16,34,5,0,10,6,1,-2
