Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240725,24085,1,5,4,0,1,9,8,2,92,28,26,28,18,36,4,10,6,2,4,2,2,15,15
20240728,100_1,0,5,3,0,0,8,12,0,100,35,23,32,19,34,1,5,7,6,3,2,4,8,11
20240728,100_2,1,4,2,1,0,11,9,0,93,36,20,29,13,28,0,2,4,7,7,2,4,8,12
20240728,100_3,1,4,3,1,0,11,9,0,98,37,19,31,12,33,1,3,4,5,6,1,3,7,10
20240728,100_4,2,4,2,1,0,12,8,0,96,36,19,31,12,31,1,2,5,5,6,1,2,7,11
20240728,100_5,1,5,3,1,0,13,8,0,117,41,17,38,13,37,0,2,4,6,4,1,3,3,9
20240728,200_1,1,6,5,0,0,4,15,0,112,32,27,38,19,39,7,4,12,3,0,2,6,6,9
20240728,200_2,1,5,5,0,0,6,13,0,112,35,23,38,16,37,5,3,9,4,1,1,4,7,8
20240728,200_3,1,4,5,0,0,6,13,0,118,39,20,39,13,39,4,3,7,4,2,1,3,6,6
20240728,200_4,2,5,4,0,0,8,11,0,114,39,19,38,12,36,3,1,7,4,3,1,2,8,7
20240728,200_5,1,4,4,1,0,9,10,0,112,39,19,37,13,35,2,2,6,5,3,1,2,5,6
20240728,300_1,1,4,3,0,0,8,10,0,111,33,27,36,20,41,5,6,10,2,1,2,2,12,11
20240728,300_2,1,3,3,0,0,9,9,0,113,35,24,37,18,40,3,6,9,3,2,2,2,10,10
20240728,300_3,1,4,2,0,0,10,9,0,110,35,24,36,17,38,4,5,7,4,2,2,1,8,8
20240728,300_4,3,3,1,0,0,10,8,0,105,36,24,34,15,35,3,5,5,5,4,2,1,8,9
20240728,300_5,0,5,3,1,0,11,8,0,108,38,22,36,13,33,2,2,4,6,4,2,2,9,7
