key,gap,pro1,pro2,pro3,range1,range2
11_8___1__,0,-1.2,1.0,3.3,1,7
15_9___1__,0,-1.7,0.3,2.5,1,7
17_7___1__,0,-1.4,0.2,1.9,1,12
2_9___1__,0,-1.3,0.7,2.8,1,7
3_1___1__,0,-1.5,1.0,3.2,1,2
4_6___1__,0,-0.1,1.9,4.1,1,7
5_8___1__,0,-1.6,0.3,2.3,1,7
10_8___1__,0,-0.9,0.8,2.5,1,7
12_1___1__,0,-0.9,1.4,3.8,1,1
15_10___1__,0,-1.3,1.0,3.2,1,6
16_9___1__,0,-0.9,0.9,2.5,1,6
17_8___1__,0,-1.2,0.8,2.8,1,12
19_8___1__,0,-0.2,2.4,5.2,1,6
19_9___1__,0,-1.6,0.6,2.9,1,5
20_6___1__,0,-1.1,0.7,2.4,1,5
20_7___1__,0,-0.9,1.4,3.5,1,9
1_1___1__,0,-1.7,0.8,3.2,1,1
2_6___1__,0,-0.1,2.1,4.4,1,8
2_7___1__,0,-0.7,0.9,2.8,1,11
3_6___1__,0,-0.8,1.1,3.0,1,8
18_7___1__,0,-0.2,1.8,3.9,1,7
12_7___1__,0,-1.5,0.8,3.1,1,11
1_7___1__,0,-0.3,2.2,4.5,1,10
2_1___1__,0,-0.2,1.9,3.7,1,1
2_2___1__,0,-0.4,1.4,3.3,1,2
2_3___1__,0,-1.4,1.3,4.0,1,1
7_2___1__,0,-0.5,1.5,3.7,1,3
7_7___1__,0,-1.0,1.5,3.7,1,5
7_10___1__,0,-0.5,1.7,4.0,1,4
9_7___1__,0,-0.0,2.5,5.0,1,9
11_10___1__,0,-0.3,2.3,5.0,1,6
18_6___1__,0,-1.1,1.1,3.3,1,7
20_2___1__,0,-0.1,1.6,3.5,1,2
1_2___1__,0,-0.4,1.6,4.1,1,4
1_6___1__,0,-0.7,2.2,5.0,1,10
3_2___1__,0,1.0,2.7,4.5,1,4
3_3___1__,0,-0.8,2.0,5.0,1,2
3_10___1__,0,-0.8,1.8,4.6,1,6
6_7___1__,0,-0.6,1.6,3.6,1,11
6_10___1__,0,-1.8,1.4,4.4,1,8
14_7___2__,2,-1.2,0.9,3.1,5,15
17_10___2__,1,-1.9,0.6,2.7,5,12
5_6___2__,1,-0.9,1.5,3.6,5,15
14_2___2__,0,-1.7,1.6,5.4,5,9
14_10___2__,2,-0.9,2.0,4.7,5,11
17_9___2__,2,0.5,2.4,4.3,5,13
2_8___2__,2,-0.8,1.0,2.8,5,16
2_10___2__,2,0.2,2.3,4.4,5,13
4_6___2__,2,-0.7,1.8,4.0,5,14
6_6___2__,2,-1.6,0.6,2.8,5,17
8_7___2__,2,-1.1,0.6,2.4,5,19
9_9___2__,2,-1.3,1.2,3.7,5,10
10_6___2__,2,-0.6,1.8,4.2,5,16
11_10___2__,2,0.1,2.2,4.7,5,11
14_6___2__,2,-1.8,0.0,1.8,5,18
14_8___2__,2,-1.2,1.2,3.7,5,12
14_9___2__,2,-0.1,2.6,5.3,5,10
15_3___2__,2,-1.8,0.9,3.8,5,7
15_9___2__,2,-1.0,0.8,2.5,5,12
18_9___2__,2,-1.1,1.1,3.4,5,11
1_2___2__,0,-3.2,0.2,3.7,5,14
2_2___2__,0,-1.9,1.1,4.2,5,9
9_10___2__,2,-1.5,1.2,3.7,5,11
14_3___2__,1,-1.2,2.6,6.1,5,8
17_3___2__,1,-1.1,1.7,4.6,5,9
1_7___2__,2,0.3,2.9,5.5,5,13
1_10___2__,2,-0.9,2.1,4.9,5,14
4_1___2__,1,-1.0,1.8,4.5,3,5
4_2___2__,0,-1.3,1.4,3.9,5,12
6_1___2__,0,-1.2,2.1,5.5,4,5
9_1___2__,2,0.4,3.5,6.5,5,6
9_2___2__,0,-1.3,1.4,4.3,5,7
11_2___2__,0,-2.8,0.9,4.9,5,10
12_1___2__,2,-3.0,0.4,4.1,3,5
12_7___2__,2,-0.4,1.7,3.8,5,14
13_3___2__,1,-1.6,1.6,4.7,5,6
15_1___2__,0,-0.8,2.4,5.4,0,5
16_1___2__,1,-0.2,2.5,5.5,3,5
18_3___2__,1,-1.5,1.9,5.2,5,8
20_1___2__,2,-2.0,1.0,4.2,3,5
2_9___3__,0,-0.4,1.5,3.3,15,17
7_8___3__,0,-0.7,1.2,2.8,14,15
5_9___3__,0,-0.6,1.5,3.6,15,15
9_10___3__,0,-0.9,1.1,3.0,15,16
17_7___3__,0,-0.1,1.5,3.2,15,21
17_9___3__,0,0.0,2.1,4.2,15,19
3_2___3__,0,-1.0,1.5,3.7,15,17
3_8___3__,0,0.0,1.8,3.5,15,17
5_10___3__,0,-1.3,0.7,2.6,15,15
7_6___3__,0,-0.6,1.2,2.9,13,15
7_7___3__,0,-0.7,1.2,3.2,14,15
8_8___3__,0,-1.0,1.1,3.1,15,19
9_6___3__,0,-1.2,1.0,3.0,15,16
11_7___3__,0,0.6,2.4,4.2,15,18
15_8___3__,0,-1.4,0.9,2.9,15,17
