Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241017,24119,5,5,2,0,2,13,5,0,127,34,30,40,22,53,7,17,1,4,1,2,2,14,14
20241020,24120,0,8,6,0,1,15,4,0,61,20,18,23,13,18,4,2,4,7,1,1,3,7,2
20241020,100_1,3,6,3,1,2,14,4,0,113,37,22,36,12,36,4,6,1,5,4,1,2,6,11
20241020,100_2,3,5,3,2,1,13,4,0,119,38,23,39,12,39,5,7,1,5,3,1,2,3,9
20241020,100_3,2,5,4,2,1,12,5,0,137,41,21,45,9,47,7,6,0,3,3,1,2,2,7
20241020,100_4,2,5,4,1,1,13,5,0,134,41,24,46,11,49,8,7,2,2,4,1,2,5,7
20241020,100_5,2,5,5,1,1,11,6,0,143,45,19,48,6,49,6,2,3,1,3,1,2,5,3
20241020,200_1,1,7,2,2,2,7,9,1,126,37,25,45,11,45,10,3,3,4,3,2,3,6,7
20241020,200_2,3,5,3,1,3,8,7,1,124,37,26,44,10,44,11,3,2,4,5,2,3,3,8
20241020,200_3,4,6,3,1,3,9,6,0,130,41,23,45,7,45,9,3,1,3,6,1,3,2,6
20241020,200_4,5,5,2,1,3,10,4,0,127,35,29,45,12,49,13,7,1,3,4,1,2,3,10
20241020,200_5,5,5,2,1,5,12,2,0,133,41,25,46,10,49,10,6,0,3,5,0,1,0,7
20241020,300_1,1,5,4,0,0,11,7,0,113,38,22,38,11,36,5,1,5,4,5,2,2,2,7
20241020,300_2,1,5,4,0,0,10,8,0,116,39,22,39,10,37,6,1,5,4,5,2,2,2,7
20241020,300_3,1,5,4,0,0,10,8,1,117,38,21,39,8,38,6,1,3,2,6,2,2,3,6
20241020,300_4,2,4,4,0,1,9,7,1,131,39,20,45,8,45,9,2,3,2,2,2,3,4,10
20241020,300_5,3,4,3,0,1,9,7,1,133,40,20,45,8,46,8,3,3,1,3,1,2,3,8
