Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230924,23111,18,7,1,0,3,31,15,1,38,28,26,14,29,1,6,5,3,13,4,5,3
20230926,23112,2,14,10,5,0,27,23,0,40,22,36,12,35,3,1,9,2,7,3,15,6
20230926,400_1,19,5,3,1,2,31,13,2,35,26,33,18,40,3,8,6,3,4,2,3,13
20230926,400_2,16,5,6,2,2,30,14,2,35,25,36,14,38,5,5,4,4,4,3,6,12
20230926,400_3,13,7,8,3,3,30,15,1,39,24,42,14,35,6,2,2,9,3,2,8,11
20230926,400_4,14,8,5,2,5,30,13,0,37,26,43,16,32,7,1,1,13,2,2,9,10
20230926,400_5,11,10,5,2,8,31,11,0,36,28,41,19,29,7,2,1,15,1,2,9,9
20230926,600_1,13,7,4,1,1,30,16,1,37,26,30,15,33,2,5,7,2,9,3,5,5
20230926,600_2,14,8,4,0,2,33,13,0,35,24,28,13,31,2,5,5,2,9,4,4,8
20230926,600_3,13,6,4,0,3,30,15,0,38,27,35,17,37,3,6,6,4,6,3,5,9
20230926,600_4,17,5,4,0,5,29,14,0,38,28,37,19,37,4,7,5,7,4,3,6,7
20230926,600_5,18,5,4,0,6,30,12,1,34,28,37,18,34,6,6,3,8,3,3,5,8
20230926,1000_1,22,4,0,0,2,31,14,1,35,29,29,20,29,1,7,5,7,7,2,5,7
20230926,1000_2,16,4,2,1,2,31,14,1,34,30,30,20,27,2,5,5,8,7,2,10,4
20230926,1000_3,10,7,5,2,3,29,15,1,35,27,36,20,24,3,2,4,13,2,2,7,8
20230926,1000_4,10,8,6,3,3,28,16,1,35,28,36,21,22,4,1,5,15,2,2,9,7
20230926,1000_5,12,9,5,2,5,31,12,0,34,29,36,21,21,5,1,4,16,2,2,7,6
