Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230924,23111,18,7,1,0,3,31,15,1,38,28,26,14,29,1,6,5,3,13,4,5,3
20230926,23112,2,14,10,5,0,27,23,0,40,22,36,12,35,3,1,9,2,7,3,15,6
20230926,400_1,19,5,4,2,3,28,16,0,39,27,33,16,36,3,7,3,4,8,3,10,7
20230926,400_2,19,5,4,3,3,29,16,0,39,27,34,16,37,3,7,3,4,8,3,11,6
20230926,400_3,19,5,4,2,3,28,17,1,39,27,33,16,36,3,7,3,5,8,3,11,7
20230926,400_4,19,5,4,2,2,28,17,0,39,27,34,16,37,3,8,3,4,7,3,10,6
20230926,400_5,16,6,6,3,2,27,18,1,39,25,35,14,38,3,7,2,4,7,3,11,5
20230926,600_1,19,7,3,0,3,28,15,2,40,26,35,16,38,2,6,5,4,7,3,6,5
20230926,600_2,19,7,3,0,3,27,16,2,40,26,36,16,39,2,6,5,3,7,3,6,5
20230926,600_3,18,7,3,0,4,28,15,2,40,27,36,17,39,2,6,6,4,6,3,6,6
20230926,600_4,18,7,4,0,3,28,14,2,40,27,35,17,39,2,7,5,3,7,3,7,7
20230926,600_5,15,8,5,1,2,26,16,4,41,26,36,16,41,2,7,5,3,7,3,10,6
20230926,1000_1,20,4,1,1,3,28,15,1,35,27,29,13,33,4,6,4,2,10,3,5,3
20230926,1000_2,21,4,1,1,3,28,16,1,35,27,29,13,34,4,6,4,2,10,3,5,4
20230926,1000_3,21,4,1,1,3,28,15,1,35,28,29,13,33,4,6,4,2,10,3,5,4
20230926,1000_4,20,4,1,1,3,27,16,2,34,27,29,13,34,3,7,4,2,9,3,5,3
20230926,1000_5,15,5,3,1,1,27,16,3,35,27,30,14,35,4,7,3,3,8,3,6,2
