Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240303,24023,12,9,6,0,13,28,8,1,118,33,31,38,18,47,9,12,3,3,4,1,5,10,11
20240305,24024,6,12,7,3,1,28,15,6,111,33,27,33,19,45,4,14,3,2,4,3,4,10,6
20240305,100_1,7,9,6,0,4,31,14,0,123,39,23,40,13,47,5,9,1,2,4,2,5,13,7
20240305,100_2,6,10,5,0,2,30,18,0,141,42,22,43,15,53,5,11,3,1,2,2,2,15,11
20240305,100_3,2,13,7,0,1,28,21,0,140,42,21,43,15,52,4,10,4,1,1,3,4,15,10
20240305,100_4,4,12,5,0,0,29,21,0,136,41,23,42,17,51,5,9,6,0,2,3,3,13,10
20240305,100_5,4,12,5,0,1,28,22,0,138,40,24,43,18,51,5,9,6,0,1,3,4,14,12
20240305,200_1,8,9,5,0,3,29,14,2,121,36,27,39,16,47,7,10,2,3,4,2,5,11,6
20240305,200_2,6,10,7,0,2,27,18,1,119,36,27,38,19,47,5,11,5,3,2,1,8,10,5
20240305,200_3,5,10,8,1,1,25,21,2,126,38,25,41,18,46,5,8,5,4,1,2,10,10,7
20240305,200_4,10,9,7,0,4,27,18,1,128,36,27,43,17,48,8,7,5,3,1,1,7,11,7
20240305,200_5,11,10,6,0,6,26,15,0,129,36,27,43,16,49,9,8,5,3,1,2,5,11,8
20240305,300_1,8,12,7,0,7,27,13,2,121,37,27,40,15,44,6,9,3,3,4,2,5,13,9
20240305,300_2,9,11,2,0,3,32,12,1,123,40,27,39,18,44,4,6,9,1,4,2,7,14,11
20240305,300_3,7,12,5,0,2,30,14,2,127,40,24,42,16,45,4,5,9,1,3,3,8,14,10
20240305,300_4,10,10,4,0,4,32,10,2,123,37,26,41,17,44,7,6,7,2,2,2,5,14,12
20240305,300_5,11,10,3,0,5,31,11,2,125,37,26,43,16,45,7,5,8,1,2,2,5,11,10
