Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240929,24113,1,4,3,3,0,18,2,0,113,35,27,31,21,47,1,18,1,2,5,3,7,11,5
20241006,24114,0,6,4,0,0,12,5,3,119,39,25,38,16,42,4,7,6,3,5,1,1,4,6
20241006,100_1,0,5,2,2,0,16,2,0,96,31,25,29,15,35,3,8,2,4,5,2,3,11,6
20241006,100_2,0,5,4,3,0,12,7,0,89,32,23,27,12,29,2,4,2,5,7,2,4,7,8
20241006,100_3,0,5,4,3,0,14,5,0,87,32,24,25,13,29,2,5,3,4,8,2,5,7,8
20241006,100_4,0,5,5,3,0,11,8,0,81,31,22,26,10,24,2,2,3,5,7,2,4,6,10
20241006,100_5,0,6,5,3,0,11,8,1,75,28,20,26,9,22,3,1,2,5,6,2,4,7,9
20241006,200_1,1,3,5,2,0,17,3,0,85,30,23,25,9,29,5,5,1,1,9,2,6,8,9
20241006,200_2,0,5,6,2,0,13,6,0,76,29,22,23,7,25,4,2,2,2,9,1,5,3,8
20241006,200_3,0,5,6,2,0,12,6,1,75,29,22,24,8,24,4,2,1,3,8,1,5,4,8
20241006,200_4,0,6,5,1,0,11,6,1,79,29,20,25,6,25,4,1,2,2,7,1,4,4,6
20241006,200_5,0,6,5,1,0,11,6,1,74,27,19,24,4,24,5,0,1,1,8,1,3,5,5
20241006,300_1,0,3,3,2,0,15,5,0,102,36,24,31,13,35,3,8,0,4,7,2,4,10,7
20241006,300_2,1,3,5,2,0,13,6,0,86,36,25,28,12,21,2,1,2,8,10,3,3,9,9
20241006,300_3,0,4,4,2,0,14,6,0,84,36,25,28,13,19,1,1,2,9,10,3,4,7,8
20241006,300_4,0,4,5,3,0,14,5,0,78,34,23,25,11,16,1,0,2,8,10,3,3,8,6
20241006,300_5,0,5,5,3,0,13,6,0,67,29,20,22,10,14,2,0,0,8,8,3,3,8,5
