key,gap,pro1,pro2,pro3,range1,range2
4_7___1__,1,-1.5,0.6,2.7,4,4
4_8___1__,0,-1.0,1.4,3.8,4,6
6_2___1__,0,-1.5,0.4,2.6,3,4
9_10___1__,0,-2.0,0.0,2.1,3,4
12_7___1__,1,-0.4,1.7,3.8,4,5
17_2___1__,0,-1.2,0.9,2.9,2,4
1_3___1__,0,0.3,3.0,5.7,4,6
1_7___1__,0,-0.9,1.5,3.9,3,4
6_6___1__,1,-1.5,0.4,2.4,4,7
9_9___1__,0,-0.2,2.1,4.2,4,4
10_2___1__,0,-1.1,0.8,2.9,3,4
14_7___1__,3,-1.6,0.7,3.3,4,6
16_7___1__,1,-0.1,1.7,3.5,4,5
17_6___1__,1,-1.4,0.7,2.7,4,4
17_9___1__,1,-1.8,0.6,2.8,4,6
19_2___1__,0,-1.1,0.7,2.2,4,6
20_2___1__,0,-0.9,1.1,2.9,4,4
20_7___1__,0,-1.7,0.5,2.6,4,5
2_3___1__,0,-1.3,1.2,3.8,3,4
3_3___1__,0,-1.6,1.4,4.2,4,4
11_1___1__,4,-1.3,1.2,3.6,4,8
16_1___1__,3,-1.2,1.3,3.9,4,9
20_1___1__,3,-1.1,1.4,3.7,4,10
1_1___1__,3,-0.3,2.1,4.5,4,10
5_1___1__,0,-0.7,1.5,3.8,4,7
7_1___1__,0,-1.4,1.3,3.7,4,4
11_6___1__,4,-1.0,1.1,3.2,4,5
1_6___1__,3,-1.1,1.9,4.9,3,4
4_1___1__,3,-1.7,0.5,2.8,4,8
5_6___1__,3,-0.6,1.8,3.9,2,4
5_7___1__,3,-1.5,1.3,3.9,3,4
5_8___1__,3,0.1,2.0,3.8,3,4
8_1___1__,3,-1.1,1.1,3.6,2,4
8_6___1__,3,-1.2,1.0,3.1,4,5
9_1___1__,3,0.0,2.1,4.2,3,4
14_3___1__,0,-0.7,1.8,4.5,2,4
15_1___1__,0,-1.5,1.5,4.5,4,8
15_6___1__,3,1.0,2.9,4.9,4,4
16_3___1__,3,1.1,3.8,6.5,4,5
18_6___1__,3,0.6,2.8,5.1,4,8
4_7___2__,1,-0.6,1.6,3.9,5,12
12_7___2__,1,-0.7,1.2,3.1,5,11
12_9___2__,1,-1.2,1.4,3.9,5,10
4_9___2__,1,-0.2,1.8,3.6,5,11
8_8___2__,1,-0.8,1.3,3.3,5,13
14_7___2__,1,-2.0,0.2,2.3,5,8
14_8___2__,1,-1.3,1.1,3.7,5,8
16_10___2__,1,-0.4,1.5,3.3,5,6
20_9___2__,1,-0.7,1.9,4.5,5,9
2_7___2__,1,-0.1,1.7,3.4,5,7
2_10___2__,1,-0.6,1.6,3.7,5,7
4_2___2__,0,0.5,2.9,5.6,5,7
4_8___2__,3,0.2,2.2,4.2,5,12
