Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
28.7,66.4,7.3,-4.1,-14.3,-73.8,28.2,99.3,-1.3,22.4,-31.6,-54.0,90.5,0,3.4,0,-84.1,0,-0.1,0,-96.6,0,-194.1,0,0.6,69.5,-3.4,-33.5,-7.7,-135.8,3.7,38.4,-3.2,-40.8,-10.2,-119.7,2.2,34.6,-4.1,-68.5,-10.8,-171.2,0,87.0,0,-8.5,0,-105.2,69.7,19.9,0.3,-6.1,-68.4,-32.1,14.9,75.2,5.4,-19.1,-3.8,-112.6,50.9,7.5,-41.9,-8.8,-134.5,-25.7,123.8,0,27.7,0,-69.7,0,38.3,21.1,-12.7,-9.0,-62.3,-39.2,97.8,0,3.3,0,-90.4,0,90.9,98.6,53.2,50.9,14.9,3.5,119.4,5.9,35.4,0.9,-49.9,-4.4,38.6,0,-38.6,0,-116.6,0,24.2,102.9,8.1,29.7,-7.8,-44.3
-31.2|15.9|66.3,-3.7|57.2|116.1,-31.4|2.4|38.4,-63.1|-16.1|31.3,-72.9|-18.3|41.4,-167.4|-104.0|-42.7,-16.9|35.9|92.2,38.6|91.8|145.9,-21.8|10.6|40.4,-27.7|9.7|46.4,-53.9|-6.3|41.4,-134.0|-73.5|-14.1,-29.0|22.6|73.2,25.2|79.2|131.2,-19.4|15.7|52.3,-31.5|5.6|44.3,-55.4|1.5|57.7,-116.6|-62.4|-8.1,-13.8|43.3|95.9,33.7|100.0|167.2,-32.1|6.8|44.6,-22.2|35.0|88.4,-66.9|-18.3|26.9,-90.2|-28.5|34.2,-51.0|17.0|82.3,22.4|107.1|189.0,-48.0|-4.0|44.4,-51.1|18.6|90.3,-89.9|-35.1|20.8,-143.9|-67.5|4.4,-16.3|37.1|90.7,-3.3|46.7|97.5,-24.1|6.0|38.4,-46.9|-12.6|23.8,-82.4|-27.4|25.7,-145.5|-78.8|-18.5,-29.7|34.7|101.0,17.6|86.9|162.0,-31.6|4.5|41.2,-58.3|-2.1|55.8,-77.4|-22.4|26.9,-148.5|-78.0|-4.9,-49.5|9.4|69.5,12.1|58.5|107.4,-48.7|-11.2|25.4,-55.0|-20.6|11.8,-92.1|-31.9|28.8,-173.3|-110.6|-49.4,-33.2|23.1|83.9,-14.8|36.8|87.0,-48.8|-11.2|28.5,-70.6|-33.8|1.5,-103.1|-40.2|20.3,-156.5|-95.7|-27.4,-14.4|38.6|90.7,19.5|73.6|129.0,-25.2|3.5|31.8,-40.0|-1.8|39.8,-74.0|-19.7|34.1,-127.8|-68.5|-4.9,-38.5|24.4|81.9,-17.1|49.6|114.1,-47.8|-10.7|26.2,-76.7|-23.2|31.4,-111.4|-46.7|18.6,-176.8|-99.3|-18.8,-34.2|25.7|90.3,21.9|82.1|136.7,-31.2|5.8|44.1,-39.4|4.7|48.1,-66.5|-15.2|42.7,-132.8|-69.0|-5.4,-2.2|47.8|99.3,-12.8|30.7|69.9,-19.9|5.5|30.0,-50.4|-18.8|11.8,-71.4|-28.3|17.1,-120.6|-69.7|-20.9,-26.6|32.8|89.3,-5.0|59.9|120.8,-31.6|0.3|34.6,-46.0|1.2|51.9,-91.2|-31.7|23.8,-135.2|-62.9|7.5,-2.1|55.9|116.5,-5.9|43.5|95.5,-21.7|10.8|45.8,-36.7|-4.5|27.9,-86.2|-34.7|13.0,-106.6|-51.6|0.4,-16.8|37.1|87.4,-4.8|56.4|120.1,-34.2|-2.7|31.1,-42.4|6.7|56.8,-97.6|-42.5|8.1,-129.1|-60.0|2.7,-9.5|41.5|90.1,-14.8|25.8|67.9,-37.8|-7.5|25.0,-44.3|-11.0|20.5,-88.6|-48.8|-8.3,-94.9|-39.0|15.9,-49.0|16.1|78.7,6.9|71.9|135.2,-38.9|-0.2|40.9,-53.4|-2.0|46.7,-77.3|-23.9|24.1,-145.6|-79.5|-12.5
