Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230829,23100,4,13,14,5,0,25,21,4,30,20,29,17,27,1,6,3,8,2,3,7,10
20230831,23101,5,12,9,3,3,26,19,2,27,25,23,13,24,4,4,6,3,8,2,8,11
20230831,400_1,4,14,10,3,1,22,26,0,34,20,32,14,31,1,5,2,5,5,3,7,7
20230831,400_2,4,15,10,3,1,22,26,0,34,21,32,14,31,2,4,3,5,4,3,7,7
20230831,400_3,4,14,11,3,0,22,27,0,34,19,32,14,31,1,4,3,5,3,3,8,6
20230831,400_4,4,14,12,3,0,20,28,0,33,19,32,14,30,1,4,3,6,3,3,9,4
20230831,400_5,5,14,8,3,3,22,25,0,32,21,31,14,30,2,5,3,5,4,3,7,6
20230831,600_1,7,13,8,2,3,25,20,1,34,21,31,17,31,0,6,4,6,4,2,4,8
20230831,600_2,7,13,9,2,2,24,22,0,34,21,31,17,30,0,6,5,6,3,2,4,8
20230831,600_3,7,13,8,2,1,22,24,1,33,21,31,17,30,0,6,5,6,3,2,4,8
20230831,600_4,7,13,9,3,1,22,24,1,32,21,29,17,29,0,5,5,6,3,2,5,8
20230831,600_5,7,13,8,2,2,25,22,0,32,21,29,17,31,0,6,6,4,3,2,3,9
20230831,1000_1,4,14,11,3,0,22,25,2,33,20,32,15,29,1,4,2,8,3,3,6,6
20230831,1000_2,4,15,11,3,0,22,24,2,33,21,33,15,30,2,4,3,7,3,3,6,5
20230831,1000_3,5,14,12,3,0,21,25,1,34,21,33,15,31,2,4,3,7,3,3,7,6
20230831,1000_4,4,14,12,3,0,20,27,1,34,21,33,15,30,2,4,3,7,3,4,8,6
20230831,1000_5,5,13,11,3,1,22,24,1,32,22,31,16,28,2,5,3,8,3,3,6,6
