Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230720,23083,5,20,5,0,0,21,24,5,37,23,27,7,28,3,2,4,1,13,2,4,10
20230723,23084,0,26,14,0,0,16,34,0,36,18,32,6,31,4,1,3,2,8,3,5,8
20230723,400_1,0,18,15,5,0,19,28,2,33,24,40,13,40,9,3,6,2,2,4,15,10
20230723,400_2,1,18,13,4,0,20,27,3,35,24,42,11,44,10,4,4,2,2,3,13,8
20230723,400_3,8,15,7,1,0,22,23,3,36,19,36,12,42,2,7,3,1,3,2,7,8
20230723,400_4,5,14,10,2,0,24,22,3,40,21,41,15,44,3,6,5,3,2,3,11,7
20230723,400_5,4,14,12,2,0,29,18,1,41,22,41,15,45,4,6,6,2,3,3,13,8
20230723,600_1,6,15,9,1,0,29,16,3,34,23,38,11,40,7,5,2,3,3,1,7,10
20230723,600_2,7,15,8,1,0,26,19,3,38,21,39,10,43,6,5,2,2,4,1,6,8
20230723,600_3,11,12,5,1,1,25,19,3,38,18,37,11,43,3,7,3,0,3,1,4,9
20230723,600_4,10,11,8,1,2,29,15,2,34,21,34,15,40,3,8,4,2,2,2,7,7
20230723,600_5,13,9,5,0,4,32,11,2,34,24,33,15,36,4,5,7,2,4,2,7,3
20230723,1000_1,3,16,9,4,1,21,24,2,34,20,36,8,36,6,2,3,2,5,2,8,12
20230723,1000_2,3,17,10,4,0,20,25,2,38,18,41,8,41,6,2,3,2,4,2,6,10
20230723,1000_3,7,13,4,1,1,26,20,1,40,18,39,11,42,2,4,5,1,3,1,4,7
20230723,1000_4,9,12,4,1,2,28,16,1,39,20,39,14,42,3,4,7,2,2,2,6,8
20230723,1000_5,8,14,4,0,2,30,14,2,37,24,35,17,39,2,7,7,3,4,3,8,5
