Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230720,23083,5,20,5,0,0,21,24,5,37,23,27,7,28,3,2,4,1,13,2,4,10
20230723,23084,0,26,14,0,0,16,34,0,36,18,32,6,31,4,1,3,2,8,3,5,8
20230723,400_1,1,19,10,3,3,24,20,2,31,23,32,7,35,8,4,1,1,7,3,7,6
20230723,400_2,1,19,9,2,3,24,20,2,31,23,32,6,36,8,3,1,1,7,3,6,8
20230723,400_3,1,18,11,3,3,26,20,1,32,23,33,7,34,7,3,2,2,7,2,5,7
20230723,400_4,0,20,9,3,1,25,21,1,35,24,37,6,41,9,4,1,1,6,3,8,11
20230723,400_5,0,19,10,3,2,27,19,0,35,24,37,7,39,8,3,2,2,7,2,6,10
20230723,600_1,3,17,10,0,0,23,23,2,32,21,25,6,25,4,0,4,1,11,3,10,11
20230723,600_2,4,16,10,1,0,22,24,2,34,22,26,5,25,4,0,5,0,12,3,10,13
20230723,600_3,5,15,11,1,0,23,23,2,34,22,26,6,25,4,0,5,0,11,3,10,13
20230723,600_4,1,14,11,4,0,25,23,1,36,23,33,7,31,6,0,6,1,9,3,12,14
20230723,600_5,2,14,10,3,0,27,21,0,37,23,33,7,30,5,0,7,1,9,3,10,14
20230723,1000_1,5,19,7,2,2,28,15,3,30,24,24,9,25,4,3,3,2,10,3,5,11
20230723,1000_2,4,19,7,2,2,27,16,4,30,24,23,9,25,3,3,3,2,10,3,6,11
20230723,1000_3,5,18,7,2,2,30,13,3,30,25,24,10,26,4,3,3,2,10,3,5,11
20230723,1000_4,4,19,7,4,2,26,18,3,31,25,26,10,28,4,4,4,2,9,3,10,12
20230723,1000_5,4,18,7,3,2,28,15,3,31,25,26,10,28,4,4,4,2,10,3,8,11
