Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230815,23094,5,13,4,3,2,31,14,3,37,25,40,20,26,4,2,2,16,1,3,8,11
20230817,23095,3,18,5,0,1,23,22,4,29,23,30,14,33,5,8,1,5,4,6,11,13
20230817,400_1,8,12,0,1,2,38,7,1,41,18,41,13,36,2,1,5,7,2,2,3,11
20230817,400_2,10,12,1,1,3,38,7,1,41,19,42,13,37,3,1,5,6,2,2,4,11
20230817,400_3,10,12,1,0,4,38,7,1,41,19,41,13,36,2,2,4,6,2,2,4,12
20230817,400_4,9,12,1,0,3,38,8,1,41,19,41,13,36,2,1,5,5,2,2,4,11
20230817,400_5,7,14,4,1,2,37,8,2,41,19,42,11,39,4,1,5,4,3,3,4,10
20230817,600_1,7,12,2,2,2,29,15,2,36,21,35,12,31,3,1,6,4,4,1,5,15
20230817,600_2,7,12,3,2,2,28,16,2,36,21,35,12,31,3,1,6,4,4,1,5,15
20230817,600_3,6,12,2,2,1,28,17,2,36,21,35,12,32,3,1,6,4,5,1,5,14
20230817,600_4,7,12,3,2,1,27,17,2,36,21,35,12,32,3,1,7,4,5,1,5,14
20230817,600_5,5,13,4,2,1,27,18,2,36,21,34,12,32,3,1,6,3,5,1,5,14
20230817,1000_1,8,12,3,1,2,28,17,1,39,18,41,12,36,4,1,4,6,2,2,4,14
20230817,1000_2,10,11,5,1,4,28,16,1,39,18,42,11,38,4,1,5,4,1,2,4,14
20230817,1000_3,8,11,3,1,2,26,19,1,37,19,38,12,35,4,1,4,5,2,2,4,14
20230817,1000_4,8,12,4,1,1,25,20,2,37,19,38,12,34,3,1,4,5,3,2,4,15
20230817,1000_5,6,12,6,1,2,27,19,1,37,18,37,11,35,3,2,5,3,3,2,5,14
