Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230917,23108,3,13,11,3,2,23,20,5,25,23,21,15,14,2,3,2,10,6,4,8,8
20230919,23109,1,11,5,0,0,24,23,3,34,22,24,8,23,2,2,3,3,12,3,4,12
20230919,400_1,2,14,10,5,3,24,18,2,37,27,37,17,41,4,8,5,4,4,2,9,12
20230919,400_2,1,14,11,6,3,24,18,3,37,26,36,17,39,4,7,4,4,4,2,11,11
20230919,400_3,2,12,12,6,2,25,17,4,34,27,35,17,37,5,8,1,6,4,3,13,9
20230919,400_4,6,11,9,2,2,29,14,3,38,26,43,17,45,6,9,2,6,2,2,11,11
20230919,400_5,7,9,9,2,3,32,13,1,39,27,43,17,49,7,10,1,4,3,2,11,11
20230919,600_1,3,16,9,6,2,19,26,2,34,28,36,18,40,6,8,4,4,4,2,15,11
20230919,600_2,3,15,10,7,2,19,24,2,32,28,35,15,36,7,7,3,5,5,2,16,9
20230919,600_3,9,14,7,3,3,28,15,2,33,28,32,21,31,2,7,5,8,4,2,11,8
20230919,600_4,12,10,6,2,3,31,14,1,40,27,43,17,42,6,6,3,6,3,2,15,10
20230919,600_5,11,9,6,3,3,27,16,2,39,27,39,14,41,6,7,1,5,6,3,16,9
20230919,1000_1,9,11,5,4,3,33,10,2,40,28,42,19,44,5,7,6,6,3,2,5,12
20230919,1000_2,11,10,4,3,5,30,11,2,41,27,41,19,41,4,6,5,7,3,2,4,11
20230919,1000_3,14,8,2,1,5,32,9,1,40,26,42,19,39,4,5,5,8,2,2,4,11
20230919,1000_4,16,7,3,1,3,33,9,2,41,26,42,18,45,5,8,5,5,3,2,5,14
20230919,1000_5,10,11,4,4,2,33,11,2,40,28,44,16,49,8,9,3,3,4,3,11,14
