7_4: 1, [4, 9, 14, 20, 24, 29] [3, 1, 0, 0, 0, 1, 0, 0, 3, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2]
11_9: 2, [5, 13, 19, 21, 21, 26] [3, 2, 1, 2, 0, 1, 2, 0, 1, 1, 0, 2, 0, 1, 0, 0, 2, 0, 1, 1]
13_5: 1, [4, 8, 14, 18, 24, 28] [3, 1, 0, 0, 0, 3, 1, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1]
13_7: 0, [4, 9, 9, 12, 14, 24] [3, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2]
15_8: 0, [6, 16, 20, 21, 21, 26] [3, 3, 2, 2, 2, 4, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0]
2_3: 0, [5, 6, 12, 17, 22, 27] [3, 3, 1, 2, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1]
2_5: 2, [4, 8, 13, 18, 23, 28] [3, 1, 0, 0, 0, 2, 0, 1, 0, 1, 3, 1, 0, 1, 1, 1, 0, 0, 3, 2]
3_5: 2, [4, 8, 13, 18, 23, 28] [3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 2, 2]
16_9: 2, [5, 13, 19, 20, 20, 23] [3, 2, 1, 1, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 1, 3, 1, 2, 2]
17_9: 4, [6, 10, 13, 19, 22, 29] [3, 0, 2, 1, 2, 3, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 3, 2, 2]
3_1: 1, [5, 6, 8, 17, 22, 27] [3, 1, 1, 1, 1, 1, 0, 2, 2, 0, 2, 1, 3, 1, 0, 1, 0, 3, 2, 3]
4_5: 1, [4, 9, 13, 18, 24, 28] [3, 0, 0, 0, 0, 3, 1, 2, 0, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1]
13_6: 0, [3, 9, 12, 16, 22, 30] [3, 2, 0, 1, 1, 3, 3, 1, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 2, 2]
14_9: 1, [6, 10, 14, 17, 17, 22] [3, 1, 0, 3, 1, 0, 2, 1, 0, 0, 1, 2, 0, 3, 3, 2, 2, 1, 2, 2]
15_5: 3, [4, 8, 13, 19, 24, 28] [3, 1, 0, 1, 0, 3, 1, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 2]
17_5: 2, [4, 9, 13, 19, 24, 28] [3, 1, 0, 0, 0, 3, 0, 0, 0, 1, 3, 1, 2, 2, 1, 1, 1, 0, 2, 1]
20_4: 3, [4, 8, 13, 19, 24, 28] [4, 1, 1, 2, 0, 2, 0, 2, 3, 1, 2, 2, 0, 3, 0, 1, 1, 1, 0, 1]
2_4: 2, [4, 8, 13, 17, 23, 27] [3, 1, 0, 1, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 3, 3]
3_8: 1, [6, 9, 13, 17, 18, 23] [3, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 3, 0, 1, 2, 2, 1, 1]
11_4: 3, [3, 8, 13, 19, 23, 28] [3, 1, 1, 3, 0, 1, 1, 0, 0, 1, 1, 1, 1, 3, 0, 1, 2, 1, 1, 2]
12_1: 2, [4, 9, 13, 19, 25, 30] [3, 1, 1, 1, 2, 1, 1, 0, 3, 1, 3, 0, 1, 1, 1, 2, 0, 1, 1, 1]
16_6: 0, [3, 11, 14, 17, 21, 26] [3, 1, 0, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2]
9_5: 2, [4, 8, 13, 18, 24, 28] [3, 1, 0, 0, 0, 3, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 2]
9_10: 1, [7, 12, 15, 16, 19, 25] [3, 0, 0, 1, 0, 1, 2, 2, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 1, 1]
15_3: 1, [5, 9, 14, 19, 24, 28] [3, 0, 3, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2]
15_4: 2, [4, 8, 14, 19, 24, 28] [3, 1, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2]
18_5: 1, [4, 9, 13, 18, 23, 28] [3, 1, 1, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2]
6_5: 3, [4, 8, 13, 19, 24, 28] [3, 0, 0, 1, 0, 3, 1, 2, 1, 1, 3, 1, 0, 1, 1, 1, 1, 1, 2, 2]
9_4: 1, [3, 7, 13, 18, 23, 27] [3, 1, 0, 0, 0, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3]
10_5: 2, [4, 8, 13, 18, 23, 28] [3, 1, 0, 1, 0, 3, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2]
20_5: 4, [4, 8, 13, 19, 24, 29] [3, 1, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1]
