Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240721,24083,3,3,7,0,0,4,15,1,120,36,30,41,23,43,6,5,15,3,1,2,8,15,15
20240723,24084,2,5,5,0,0,9,9,2,80,30,28,27,11,23,7,2,3,6,10,1,5,13,13
20240723,100_1,1,3,3,0,0,12,9,0,106,36,25,34,19,36,4,5,6,6,3,0,1,15,14
20240723,100_2,1,4,3,0,0,11,9,0,100,34,25,31,17,33,4,5,5,5,5,1,2,14,11
20240723,100_3,1,5,2,1,0,10,9,0,94,32,21,29,13,31,4,5,2,4,5,1,2,12,12
20240723,100_4,3,3,2,0,0,12,7,0,90,33,23,27,15,28,3,5,1,6,7,1,1,12,12
20240723,100_5,4,3,1,0,0,12,7,0,93,35,23,29,13,28,3,5,0,6,8,1,1,9,11
20240723,200_1,2,3,3,1,0,9,9,0,89,29,27,27,12,31,5,8,2,3,8,1,3,18,13
20240723,200_2,1,4,5,2,0,7,10,1,91,28,27,26,15,35,5,10,3,2,6,1,4,17,12
20240723,200_3,2,5,4,2,0,6,11,1,90,27,23,28,15,33,4,7,5,3,3,2,4,11,14
20240723,200_4,1,4,2,1,0,10,7,0,86,30,21,24,11,30,2,7,2,2,7,2,1,11,14
20240723,200_5,1,4,2,1,0,10,8,0,89,31,20,25,10,31,2,7,1,1,8,1,1,11,13
20240723,300_1,1,3,4,2,0,10,9,0,101,37,24,34,11,30,5,3,1,7,8,1,3,12,9
20240723,300_2,0,3,4,2,0,9,10,1,95,34,24,32,11,29,5,3,2,5,7,2,5,13,11
20240723,300_3,0,5,5,1,0,6,11,1,94,35,22,31,12,28,2,3,3,6,7,2,5,13,10
20240723,300_4,0,4,6,2,0,7,11,1,90,36,23,29,13,25,1,3,3,7,9,2,6,13,13
20240723,300_5,0,4,5,2,0,7,11,1,84,34,23,26,11,23,1,3,2,6,10,2,6,11,11
