row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,8,14,23,26,30,108,37,23,34,18,37,1,6,9,3,4,7
1_2,5,9,15,21,24,29,103,34,24,33,15,36,4,6,6,3,5,8
1_3,5,9,13,19,23,30,99,35,25,32,14,32,4,4,6,4,7,8
1_4,4,10,14,19,23,30,100,34,26,33,13,33,6,4,5,4,7,7
1_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,7
1_6,2,6,12,20,24,31,95,33,29,30,18,32,4,6,8,4,7,10
1_7,4,10,19,25,26,31,115,35,27,36,16,44,6,9,6,1,5,5
1_8,4,10,16,25,25,30,110,34,26,35,15,41,6,6,9,0,5,5
1_9,1,8,15,23,24,29,100,30,28,32,16,38,7,7,8,1,5,9
1_10,1,9,14,20,24,28,96,29,27,33,15,34,8,5,6,4,4,11
2_1,5,9,12,19,21,30,96,35,25,30,12,31,4,3,7,2,9,6
2_2,7,13,18,24,27,31,120,38,24,40,14,42,6,5,6,3,4,5
2_3,4,9,12,19,23,30,97,34,26,32,14,31,5,3,7,4,7,8
2_4,4,10,14,20,24,29,101,33,25,34,14,34,6,4,6,4,5,7
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,2,10,16,26,28,31,113,33,29,38,18,42,8,6,10,2,3,8
2_7,2,13,15,21,24,28,103,30,26,37,11,36,11,2,6,3,4,6
2_8,3,10,16,22,23,28,102,31,25,33,13,38,7,6,6,1,5,6
2_9,3,8,13,21,24,29,98,32,26,32,16,34,5,5,8,3,5,6
2_10,2,7,10,18,22,28,87,30,26,29,15,28,5,3,8,4,6,8
3_1,6,7,9,16,19,28,85,34,22,26,12,25,1,2,7,3,9,8
3_2,8,14,16,22,26,29,115,37,21,40,12,38,6,2,6,4,3,5
3_3,4,7,11,15,22,28,87,32,24,29,15,26,3,4,4,7,6,8
3_4,5,11,15,20,24,29,104,34,24,35,13,35,6,4,5,4,5,6
3_5,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,8
