key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,0,-1.2,1.1,3.6,2,4
15_1___1__,0,-1.9,1.0,4.0,2,4
16_1___1__,0,-1.5,1.2,3.6,2,5
2_1___1__,0,-0.6,1.2,3.1,2,5
6_1___1__,0,-0.2,2.2,4.5,2,4
12_1___1__,0,-1.0,1.4,4.0,2,4
20_7___1__,0,-0.9,1.1,3.0,1,2
1_1___1__,0,-1.3,1.0,3.6,2,7
2_2___1__,0,-1.0,1.0,3.0,2,7
3_2___1__,0,0.4,2.6,4.4,2,8
6_6___1__,0,-0.6,1.5,3.6,1,2
7_1___1__,0,-1.8,0.9,3.8,2,4
9_7___1__,0,-1.5,1.0,3.4,2,6
10_1___1__,0,-0.6,1.9,4.4,2,7
10_7___1__,0,-1.3,0.7,2.5,2,8
11_1___1__,0,-1.5,0.9,3.3,2,4
12_2___1__,0,-1.4,0.7,2.8,2,5
13_1___1__,0,-1.2,1.1,3.5,2,3
14_1___1__,0,-1.7,0.9,3.3,2,4
14_2___1__,0,-0.9,1.3,3.4,2,5
8_3___1__,0,-2.4,0.5,3.6,2,5
12_8___1__,1,-0.9,1.2,3.2,2,6
7_3___1__,0,-1.0,2.0,5.1,2,3
9_3___1__,0,-0.3,2.0,4.6,2,4
16_8___1__,1,-0.9,1.2,3.4,2,7
17_8___1__,0,0.1,2.0,3.8,2,4
1_6___1__,1,-1.4,1.7,4.6,2,2
3_6___1__,0,-0.8,1.0,2.9,2,6
3_7___1__,0,-1.1,1.1,3.2,2,4
3_8___1__,1,-0.6,1.7,3.9,2,4
4_3___1__,0,-1.5,1.3,4.1,2,2
4_6___1__,0,-1.5,0.8,3.0,2,2
4_9___1__,0,-1.2,1.1,3.4,2,3
5_6___1__,0,0.0,2.4,4.9,2,5
5_7___1__,0,-1.1,1.7,4.4,2,7
6_8___1__,0,-0.6,1.9,4.3,2,4
7_8___1__,1,-1.4,0.9,3.1,2,5
10_9___1__,0,-1.2,1.0,3.1,2,3
12_6___1__,0,-0.2,1.7,3.7,1,2
12_7___1__,1,-0.7,1.5,3.5,2,5
6_7___2__,0,0.2,2.4,4.5,4,10
11_7___2__,2,-0.7,1.6,3.9,4,15
11_8___2__,4,-1.3,1.2,3.7,4,17
2_2___2__,1,-1.4,1.9,4.7,4,13
4_7___2__,2,-1.6,0.7,2.9,4,12
4_8___2__,3,-1.4,0.7,2.8,4,13
4_9___2__,2,-1.0,0.9,3.0,4,6
8_8___2__,3,-0.8,1.3,3.3,4,14
10_7___2__,3,-0.6,1.8,4.4,4,15
10_9___2__,1,-0.7,1.3,3.2,4,9
12_7___2__,4,-1.2,0.6,2.4,4,18
17_7___2__,0,-0.6,1.5,3.4,4,9
18_7___2__,4,-1.4,0.6,2.7,4,6
20_9___2__,3,-0.2,2.4,4.8,4,11
1_1___2__,1,-1.1,2.2,5.3,4,8
1_7___2__,4,-2.3,0.3,2.8,4,10
1_8___2__,4,-1.0,1.4,3.8,4,10
2_6___2__,0,-0.2,1.9,3.9,4,10
2_7___2__,4,-0.9,0.8,2.5,4,13
2_9___2__,1,-0.4,1.6,3.5,4,8
9_3___2__,10,-0.1,2.5,5.1,4,8
9_6___2__,4,-0.0,2.2,4.3,4,9
13_3___2__,10,-0.7,2.8,6.3,4,6
14_3___2__,6,0.2,3.5,7.0,4,10
18_1___2__,1,-0.6,2.6,5.9,4,11
1_3___2__,1,-2.0,1.8,5.4,4,9
12_3___2__,5,-2.0,1.2,4.6,4,9
13_1___2__,12,0.8,3.7,6.6,4,7
14_2___2__,10,-2.3,1.6,5.4,4,11
1_6___2__,2,-1.2,2.1,5.9,4,6
4_3___2__,1,-2.1,1.2,4.5,4,6
7_3___2__,1,-1.4,1.5,4.5,4,9
8_3___2__,1,-1.5,1.6,4.8,4,9
13_9___2__,4,-0.2,1.9,4.0,4,9
14_1___2__,1,-1.5,1.6,5.1,4,8
15_3___2__,1,-1.0,1.4,4.0,4,6
17_1___2__,1,-2.8,0.4,3.9,4,12
17_2___2__,10,-1.5,1.1,3.8,4,17
18_6___2__,4,-0.5,2.5,5.4,4,6
19_3___2__,1,-0.7,2.2,5.6,4,8
20_7___3__,0,-1.2,0.8,2.7,13,13
13_8___3__,0,-1.2,0.3,1.9,11,13
2_2___3__,0,-0.8,1.2,3.2,13,18
15_2___3__,0,-0.9,1.2,3.2,13,15
15_6___3__,0,-1.8,0.3,2.2,13,13
1_10___3__,0,-0.8,1.0,2.7,13,14
4_2___3__,1,-0.9,1.4,3.3,13,16
9_10___3__,0,-1.1,0.6,2.5,12,13
10_1___3__,0,-1.5,1.1,3.8,13,15
10_2___3__,1,-0.6,1.7,4.1,13,19
10_6___3__,0,-1.7,0.5,2.5,13,15
10_7___3__,0,-1.1,0.8,2.8,13,18
10_8___3__,0,-0.9,1.0,3.0,13,13
12_7___3__,0,-0.2,1.7,3.6,13,21
12_10___3__,0,-1.0,1.3,3.5,13,15
13_2___3__,0,-0.7,1.0,2.8,13,18
14_2___3__,0,-0.6,1.8,4.0,13,17
16_2___3__,1,-1.0,1.2,3.2,13,17
16_10___3__,0,-0.5,1.4,3.2,10,13
17_2___3__,0,-0.5,1.6,3.8,13,19
1_6___3__,1,-1.3,1.7,4.6,12,13
4_9___3__,1,-0.3,1.9,3.9,12,13
5_1___3__,5,-0.8,1.7,4.0,13,13
8_3___3__,5,0.1,2.6,4.8,13,14
9_3___3__,5,-0.7,1.8,4.5,11,13
13_1___3__,0,-0.4,2.0,4.4,11,13
4_8___3__,1,-0.9,0.9,2.9,13,15
4_10___3__,0,-0.7,1.3,3.0,12,13
5_8___3__,0,-0.7,2.0,4.8,13,18
6_3___3__,1,-1.4,1.0,3.6,13,14
6_10___3__,0,-0.9,1.0,2.9,13,13
11_6___3__,0,-0.7,1.3,3.1,13,16
14_6___3__,0,-0.4,1.8,3.9,12,13
15_3___3__,5,-1.2,1.2,3.7,12,13
1_1___3__,4,-1.6,0.8,3.1,13,14
2_1___3__,4,0.3,2.5,4.7,12,13
2_3___3__,5,0.0,2.4,4.7,12,13
3_6___3__,0,-0.4,2.4,5.3,13,17
4_1___3__,5,-0.5,2.1,4.5,10,13
4_3___3__,5,-1.0,1.7,4.4,10,13
12_10___4__,0,-1.4,1.0,3.3,16,21
18_7___4__,0,-0.9,1.6,4.1,16,17
1_2___4__,0,-1.2,1.3,3.7,16,21
1_10___4__,0,-1.6,1.6,4.3,16,20
6_1___4__,0,-1.2,1.2,3.6,16,22
9_2___4__,1,-0.7,1.7,4.1,16,22
12_1___4__,1,0.2,2.9,5.6,16,16
15_7___4__,1,-0.6,1.7,4.0,16,19
19_1___4__,0,-1.5,2.0,5.7,16,17
19_2___4__,1,0.1,2.6,4.8,16,22
19_7___4__,0,-1.1,0.9,2.8,15,16
1_8___4__,0,-0.7,1.5,3.7,16,25
7_1___4__,1,0.1,2.7,5.3,16,19
9_1___4__,1,-0.3,2.1,4.5,16,21
9_9___4__,0,0.7,2.9,5.3,16,23
11_1___4__,1,-0.6,2.0,4.7,16,18
18_10___4__,0,-1.6,1.5,4.3,16,20
19_8___4__,0,-0.8,1.4,3.4,16,18
19_10___4__,0,-0.4,1.9,4.6,14,16
20_6___4__,1,0.3,2.3,4.7,16,18
6_9___4__,1,0.4,2.7,5.0,16,20
13_9___4__,1,-0.4,1.9,4.0,14,16
2_9___4__,1,-1.2,0.9,3.0,16,21
4_3___4__,1,0.4,3.3,6.1,15,16
6_6___4__,1,0.2,3.0,5.7,16,22
6_7___4__,1,-0.7,1.4,3.7,16,23
7_3___4__,1,-0.1,2.8,5.4,16,17
8_2___4__,1,-0.0,2.7,5.2,16,24
13_3___4__,1,-1.5,1.6,4.3,15,16
1_6___4__,1,-0.3,3.0,6.4,16,20
2_3___4__,1,-0.6,1.5,3.6,16,19
2_10___4__,1,-0.6,1.6,3.5,16,18
3_3___4__,1,-0.7,1.8,4.4,15,16
5_3___4__,1,-0.6,2.2,4.6,16,18
5_9___4__,1,-0.2,2.3,4.8,16,22
6_3___4__,1,-0.0,2.7,5.3,16,19
8_3___4__,1,-0.6,1.9,4.4,16,20
8_7___4__,1,0.3,2.2,4.3,16,23
8_8___4__,1,-0.7,1.4,3.5,16,25
8_9___4__,0,0.4,2.5,4.7,16,20
3_8___5__,0,0.9,2.9,5.1,18,30
6_1___5__,3,-0.7,1.8,4.0,18,25
7_1___5__,3,-1.1,1.3,4.0,18,23
8_1___5__,4,-0.3,2.4,4.9,18,25
10_1___5__,3,-0.9,1.8,4.3,18,24
12_1___5__,3,-0.2,2.3,5.0,18,22
17_7___5__,3,0.3,2.4,4.7,18,24
2_7___5__,3,-0.8,1.4,3.5,18,24
3_7___5__,0,-0.5,1.8,4.0,18,29
9_1___5__,3,-0.4,2.4,5.1,18,21
9_2___5__,5,-0.6,2.6,5.6,18,26
9_7___5__,0,0.1,2.2,4.1,18,26
9_9___5__,0,-0.8,1.3,3.8,18,27
11_1___5__,3,-0.0,2.1,4.6,18,20
11_2___5__,3,0.1,2.8,5.5,18,28
12_10___5__,3,-0.6,1.6,4.1,18,21
13_2___5__,3,-0.1,2.4,5.1,18,27
14_1___5__,3,0.2,2.3,4.6,18,22
15_6___5__,2,-0.4,1.8,3.9,18,26
18_2___5__,2,-0.3,2.8,5.9,18,26
1_6___5__,3,-0.0,3.4,6.6,18,24
1_7___5__,3,1.4,4.0,6.6,18,26
1_8___5__,3,-1.3,2.9,6.7,18,25
4_10___5__,3,-0.6,1.5,3.6,18,21
7_6___5__,3,0.3,2.4,4.6,18,27
11_6___5__,3,0.6,2.7,4.9,18,27
11_8___5__,3,-1.0,1.3,3.8,18,27
11_9___5__,3,0.5,2.7,5.0,18,24
12_2___5__,8,0.2,3.2,6.1,18,27
15_8___5__,3,-0.1,2.3,4.9,18,23
16_6___5__,3,1.0,3.4,5.5,18,29
2_8___5__,3,-1.2,1.0,3.3,18,23
2_9___5__,3,0.3,2.4,4.6,18,24
2_10___5__,3,0.1,2.2,4.5,18,22
4_6___5__,3,-0.9,1.7,4.5,18,18
4_7___5__,3,-0.6,1.7,4.1,18,21
4_9___5__,3,0.1,2.3,4.5,18,21
5_6___5__,3,-0.4,2.0,4.5,18,26
6_6___5__,3,0.3,2.6,5.1,18,24
7_7___5__,3,0.1,2.3,4.6,18,30
19_7___6__,1,-0.5,1.3,3.1,20,24
1_10___6__,1,-1.3,0.8,3.0,20,28
5_7___6__,1,-0.3,1.5,3.4,20,29
10_7___6__,1,-0.2,1.6,3.4,20,25
