10_2: 2, [6, 11, 15, 19, 25, 29] [3, 0, 1, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0]
17_1: 1, [6, 9, 14, 18, 27, 31] [3, 0, 0, 2, 0, 1, 1, 1, 2, 0, 0, 2, 1, 1, 0, 0, 2, 0, 1, 0]
7_6: 1, [3, 8, 15, 19, 22, 26] [4, 0, 1, 3, 1, 0, 1, 0, 0, 2, 0, 2, 1, 1, 0, 2, 1, 2, 1, 1]
8_7: 1, [3, 9, 13, 16, 24, 27] [3, 1, 1, 1, 0, 2, 2, 3, 3, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 2]
13_10: 2, [2, 4, 7, 16, 22, 25] [3, 1, 2, 2, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0, 2, 0, 3, 1, 2]
2_9: 2, [2, 9, 13, 21, 26, 27] [3, 1, 0, 0, 0, 2, 2, 4, 2, 3, 1, 0, 0, 0, 1, 2, 0, 2, 1, 2]
3_1: 0, [10, 13, 18, 22, 25, 29] [3, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 3]
2_3: 2, [4, 11, 16, 21, 24, 29] [3, 4, 2, 0, 0, 2, 2, 1, 2, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 1]
3_10: 0, [4, 9, 14, 20, 24, 26] [3, 1, 0, 3, 2, 0, 2, 1, 1, 2, 1, 3, 0, 1, 1, 2, 2, 1, 0, 1]
2_2: 1, [4, 7, 14, 19, 23, 28] [3, 0, 1, 1, 3, 0, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 2, 1, 2]
2_6: 1, [1, 6, 9, 12, 18, 25] [3, 0, 2, 1, 0, 2, 2, 1, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1]
13_8: 2, [3, 7, 12, 15, 23, 28] [4, 1, 1, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 0]
