Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230910,23105,15,9,3,0,5,36,9,0,33,31,33,27,31,2,2,21,4,2,2,3,16
20230912,23106,4,13,10,3,2,32,16,0,31,17,31,13,30,2,1,10,2,2,2,7,1
20230912,400_1,10,13,6,3,3,29,16,0,38,26,43,18,44,6,6,7,4,1,3,4,10
20230912,400_2,11,13,5,2,3,30,15,0,38,25,42,19,42,5,5,7,5,0,2,3,11
20230912,400_3,11,13,6,2,3,31,15,0,38,25,43,19,43,5,6,7,5,0,2,3,11
20230912,400_4,11,13,6,2,3,30,15,0,38,25,43,19,43,5,6,7,5,0,3,3,11
20230912,400_5,10,13,7,3,3,29,17,0,38,25,44,18,44,6,5,6,5,0,3,4,10
20230912,600_1,9,14,5,3,6,26,15,1,32,22,31,15,27,3,2,7,5,3,3,5,7
20230912,600_2,9,14,5,3,6,25,15,1,32,22,31,15,27,3,2,7,6,3,3,5,7
20230912,600_3,9,14,5,3,6,25,16,1,32,22,31,15,26,3,1,7,6,4,3,5,7
20230912,600_4,8,14,5,4,5,25,17,1,32,22,30,15,26,3,1,7,6,4,3,5,8
20230912,600_5,7,14,6,4,5,24,18,1,32,22,31,14,25,3,1,6,6,4,3,5,8
20230912,1000_1,5,12,9,6,1,27,18,2,36,23,39,19,40,3,4,11,3,0,3,5,12
20230912,1000_2,7,13,8,5,1,28,17,2,36,24,38,20,39,3,4,11,4,1,2,5,12
20230912,1000_3,8,11,8,6,1,28,17,1,35,22,37,18,38,3,4,10,3,0,2,5,11
20230912,1000_4,7,12,8,6,1,28,18,1,35,23,37,19,39,3,4,11,3,0,2,5,12
20230912,1000_5,8,12,8,6,1,28,18,1,35,23,37,19,38,3,4,11,3,0,2,5,12
