Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240331,24035,5,3,2,0,2,11,7,0,97,37,27,29,15,31,2,7,3,5,10,2,5,6,8
20240402,24036,2,6,4,1,0,16,3,1,83,33,29,29,13,21,6,1,3,9,10,2,3,2,14
20240402,100_1,2,4,2,1,0,10,7,0,101,38,27,30,10,30,2,3,6,2,12,2,5,7,12
20240402,100_2,4,4,1,0,1,12,5,0,97,37,27,31,15,29,2,5,4,6,9,1,4,2,9
20240402,100_3,2,3,3,1,0,9,8,0,93,36,26,30,11,28,2,4,3,4,9,2,5,6,11
20240402,100_4,2,3,4,1,0,10,8,0,103,38,25,33,12,31,2,3,6,4,8,2,5,6,10
20240402,100_5,1,3,4,1,0,10,8,0,123,44,23,40,12,40,2,3,8,2,7,2,4,8,10
20240402,200_1,3,5,1,0,1,11,5,0,96,33,21,30,15,30,1,5,4,5,5,1,4,10,11
20240402,200_2,4,5,1,0,2,11,5,0,86,32,24,28,15,26,2,4,1,8,6,1,3,8,9
20240402,200_3,1,6,3,1,1,9,6,1,79,27,22,28,15,22,3,3,1,9,3,2,4,14,13
20240402,200_4,1,6,3,1,1,11,5,1,97,33,23,32,18,31,1,5,5,6,3,2,5,12,11
20240402,200_5,2,5,4,0,0,12,5,1,123,39,24,42,18,41,4,4,8,5,1,1,3,11,8
20240402,300_1,4,3,1,0,1,11,7,0,94,32,26,29,16,32,3,6,5,4,6,2,3,6,5
20240402,300_2,4,3,1,0,1,10,7,0,86,28,26,28,17,29,4,6,4,6,4,1,3,6,5
20240402,300_3,2,4,2,0,1,8,8,0,87,28,25,28,14,30,5,6,3,4,5,1,2,8,8
20240402,300_4,2,4,3,0,1,10,7,0,91,29,25,31,16,30,5,5,5,5,3,1,3,8,7
20240402,300_5,2,4,5,1,0,11,7,0,106,34,24,35,17,36,3,5,6,5,2,2,4,10,6
