Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
19.0,153.6,14.1,99.4,9.1,103.8,95.2,17.1,66.4,16.3,109.8,20.9,0,69.3,0,42.7,0,95.3,0,74.7,0,61.5,0,101.0,6.2,40.2,10.5,42.4,25.7,122.3,70.6,2.1,20.0,0.7,107.0,3.7,2.0,119.1,0.1,78.9,1.9,111.6,58.7,46.8,37.2,22.8,57.2,61.6,0,49.3,0,86.0,0,160.3,60.2,0,39.6,0,134.9,0,9.0,33.3,14.5,53.8,38.1,137.2,0,38.5,0,62.3,0,160.0,42.5,73.6,13.9,26.9,34.8,37.4,0,69.9,0,40.1,0,133.5,62.4,0,30.5,0,114.5,0,0.3,46.4,2.5,41.6,4.7,124.8,18.2,0,60.7,0,135.5,0,0,60.0,0,79.4,0,155.2
-21.7|31.2|89.7,-27.9|39.3|102.0,-8.9|25.4|61.1,-12.1|26.6|66.2,-1.9|54.3|106.1,4.6|59.4|111.5,-23.4|30.2|80.7,14.0|72.5|130.1,-15.8|17.5|49.1,14.0|49.6|95.5,-27.4|36.0|96.5,13.1|84.2|150.5,-21.8|33.5|88.3,-17.2|27.0|69.0,2.7|33.5|61.6,-15.8|16.9|52.2,0.4|59.6|120.4,-15.2|54.3|125.1,-19.9|39.4|94.9,17.6|64.6|110.8,-17.6|13.2|45.8,7.8|36.8|67.9,-36.3|18.6|78.5,12.7|69.5|132.6,-32.8|29.5|89.8,12.7|71.5|128.8,-13.9|19.2|52.1,13.9|46.7|85.7,-29.4|26.9|85.7,16.4|78.6|144.9,-21.6|32.0|85.5,1.3|53.3|109.6,-6.9|25.4|60.2,-4.2|28.6|63.0,-11.0|49.5|108.4,-12.6|52.2|121.8,-15.1|39.7|94.4,5.9|53.9|102.3,-4.2|26.2|58.9,-11.1|25.9|61.8,-1.7|59.8|131.3,-7.4|71.6|151.0,-20.6|33.6|93.5,-5.6|66.3|135.1,-10.7|26.8|62.5,8.2|54.8|103.5,-29.9|31.9|94.0,24.1|85.3|148.5,11.2|73.2|129.6,-22.2|45.7|109.8,11.1|47.2|84.2,-15.3|26.9|67.8,3.7|50.8|102.2,-4.5|52.7|109.5,-21.4|33.7|91.1,-13.0|51.6|116.0,-10.7|26.9|63.6,1.8|41.4|84.0,2.3|63.2|128.6,-10.3|62.4|132.7,-37.4|22.2|78.6,15.8|86.8|156.0,-29.1|11.7|50.8,17.5|64.5|108.6,-29.7|30.1|92.4,54.8|117.1|177.4,-30.9|31.0|88.0,-5.1|51.3|106.9,-17.6|17.7|52.9,-0.7|36.8|75.0,-19.7|49.0|115.0,7.4|86.5|166.9,-27.6|24.0|79.8,2.2|53.4|103.4,-8.9|23.1|53.1,-6.0|27.3|59.8,-15.8|36.2|84.4,18.3|73.3|128.7,-21.3|42.5|108.7,-23.8|47.2|119.0,-17.8|25.6|65.5,-4.5|39.0|86.4,-15.8|45.7|109.5,14.7|85.3|146.4,-19.5|38.5|104.0,-31.9|34.9|95.7,-26.1|13.2|53.8,-22.2|16.6|50.0,-24.1|38.7|96.3,6.7|69.1|130.0,-6.9|47.2|98.6,2.3|47.5|93.8,-0.4|31.6|62.1,-1.1|29.8|58.8,7.9|54.1|108.4,-3.1|53.3|106.7,-14.6|41.1|92.2,-10.3|43.0|96.8,0.5|35.1|69.2,-10.6|29.6|69.9,3.6|42.9|83.9,-8.8|41.6|90.2,-29.4|31.8|91.9,16.6|81.6|141.8,-17.1|20.9|57.7,6.6|47.9|88.5,-20.8|29.3|85.0,19.4|78.2|140.5
