key,gap,pro1,pro2,pro3,range1,range2
20_8___1__,1,-0.6,1.5,3.6,5,5
12_7___1__,1,-0.6,1.3,3.2,5,7
16_6___1__,1,-0.9,0.7,2.5,3,5
16_7___1__,1,-0.7,1.0,2.8,4,5
20_6___1__,0,-0.6,1.3,3.2,5,5
4_1___1__,1,-0.9,1.4,3.6,5,10
7_7___1__,2,-1.1,1.1,3.3,5,5
9_10___1__,0,-0.3,1.5,3.6,4,5
10_6___1__,1,-0.5,1.1,2.7,4,5
10_9___1__,1,-1.2,0.5,2.3,5,6
11_1___1__,0,-1.2,0.9,3.1,5,9
12_6___1__,1,-0.4,1.5,3.2,5,5
20_9___1__,2,-0.8,1.2,3.3,5,6
3_9___1__,1,-0.5,1.3,3.0,5,5
4_6___1__,1,-0.6,1.4,3.5,3,5
7_1___1__,1,-1.6,1.2,3.8,5,7
7_6___1__,3,-0.6,1.1,3.0,4,5
9_6___1__,1,-0.6,1.4,3.3,3,5
12_2___1__,0,-0.9,1.1,3.1,5,5
16_8___1__,2,0.0,1.6,3.2,4,5
13_1___1__,7,-0.4,1.8,4.0,5,9
5_7___1__,7,-1.5,0.8,3.1,3,5
18_2___1__,7,0.1,2.2,4.5,2,5
1_10___1__,1,-0.0,2.0,4.2,5,6
2_3___1__,11,-0.0,2.5,4.8,3,5
5_3___1__,11,-1.1,1.7,4.4,2,5
6_8___1__,7,0.3,2.3,4.1,5,5
8_1___1__,1,-0.1,2.1,4.4,5,12
8_6___1__,3,-0.0,2.0,4.0,3,5
10_1___1__,9,-0.4,1.7,3.9,4,5
13_3___1__,7,-0.7,1.9,4.5,4,5
14_9___1__,7,-0.2,1.8,4.0,4,5
15_1___1__,7,-0.9,1.7,4.5,5,10
17_2___1__,7,-0.6,1.3,3.1,3,5
17_6___1__,0,0.1,2.3,4.3,5,5
19_3___1__,11,1.0,3.2,5.4,3,5
20_3___1__,7,0.2,2.7,5.8,3,5
1_6___1__,7,-0.8,1.8,4.2,3,5
1_7___1__,7,-0.2,2.1,4.2,3,5
1_9___1__,7,-0.6,1.1,2.8,5,7
7_1___2__,0,-1.8,1.1,3.9,7,12
12_6___2__,1,-1.4,0.7,3.0,7,7
3_6___2__,0,0.1,2.6,5.2,6,7
4_10___2__,1,0.3,2.5,4.6,7,9
5_8___2__,0,-0.5,1.6,3.5,7,9
12_1___2__,1,-1.7,1.7,5.2,7,13
13_1___2__,0,-0.7,2.4,5.6,7,13
14_6___2__,0,-1.0,1.1,3.2,7,12
3_1___2__,0,-1.2,1.9,5.1,7,12
4_1___2__,0,-2.0,0.8,3.4,7,14
8_7___2__,2,-0.9,1.3,3.5,7,8
8_9___2__,1,-0.6,1.6,3.7,7,13
9_6___2__,1,-0.4,1.6,3.7,7,9
12_7___2__,1,-0.3,1.8,3.8,7,9
14_1___2__,0,-2.2,0.8,4.0,7,13
14_8___2__,0,-0.6,1.8,4.3,7,9
16_1___2__,0,-0.6,2.1,4.6,7,7
16_2___2__,1,-2.7,0.5,3.4,7,8
16_9___2__,0,-1.2,1.0,3.4,7,10
16_10___2__,1,-1.1,0.9,2.8,7,9
20_6___2__,3,-0.2,2.0,4.1,7,11
7_3___2__,0,0.5,3.9,7.2,7,8
14_3___2__,0,-0.1,3.4,7.0,7,7
18_3___2__,7,0.2,3.7,7.0,7,7
1_6___2__,0,-2.3,1.2,4.7,7,12
1_7___2__,0,-2.1,0.4,3.2,7,10
3_10___2__,7,-0.7,1.4,3.5,7,9
4_2___2__,7,-0.1,2.4,4.9,7,7
6_8___2__,7,-0.5,2.3,5.0,7,11
6_10___2__,2,-0.9,1.9,4.4,7,11
7_9___2__,7,-0.6,1.7,3.9,7,11
9_7___2__,7,-0.1,2.2,4.4,7,12
14_9___2__,5,-0.4,2.2,4.9,7,8
17_10___2__,1,0.9,3.3,5.6,7,12
19_8___2__,5,-0.3,2.0,4.1,7,13
19_9___2__,5,-1.3,1.4,4.0,7,11
19_10___2__,7,0.4,2.5,4.9,7,12
20_7___2__,1,-0.4,2.2,4.7,7,14
1_3___2__,0,-0.9,2.0,5.1,7,9
1_8___2__,0,-0.7,2.0,4.4,7,8
12_6___3__,0,-0.9,1.2,3.3,12,14
1_10___3__,0,-0.4,1.3,3.0,14,16
8_8___3__,0,-0.6,1.2,2.9,14,17
8_10___3__,0,-0.7,1.1,3.0,14,17
13_6___3__,0,-1.0,1.2,3.1,14,18
13_7___3__,0,-0.7,1.1,2.9,14,18
13_8___3__,0,-0.5,1.4,3.4,13,14
14_6___3__,1,-1.4,0.1,1.6,14,15
14_8___3__,1,-2.0,-0.4,1.2,14,14
14_10___3__,0,-0.9,0.8,2.7,14,15
16_10___3__,0,0.2,2.0,3.9,13,14
3_2___3__,0,-1.2,1.3,3.9,14,14
3_8___3__,0,-1.1,0.7,2.7,10,14
4_2___3__,0,-1.9,0.3,2.3,14,16
4_6___3__,0,-1.2,0.9,3.0,10,14
4_7___3__,1,-0.7,1.0,2.8,14,17
5_2___3__,0,-1.5,0.6,2.7,13,14
6_10___3__,0,-1.1,0.8,2.7,14,16
7_2___3__,0,-1.8,0.7,3.5,14,14
8_9___3__,0,-0.8,1.0,2.9,14,18
15_1___3__,0,-0.4,1.6,3.5,14,18
2_9___3__,1,-0.3,1.7,3.7,14,17
4_8___3__,4,0.4,2.2,4.0,14,14
5_7___3__,2,-0.0,2.2,4.4,14,15
5_8___3__,2,-0.2,2.2,4.7,14,14
6_1___3__,2,-1.2,0.9,2.9,14,18
12_1___3__,0,-0.8,1.3,3.4,14,18
14_1___3__,4,-0.6,1.6,3.6,14,21
2_7___3__,2,-0.1,1.8,3.8,14,19
3_7___3__,1,-0.5,1.5,3.3,14,14
4_1___3__,4,-1.0,1.5,3.8,14,20
5_6___3__,2,0.1,2.0,3.9,13,14
5_9___3__,1,0.9,2.9,5.0,14,16
6_3___3__,1,-1.2,0.9,3.1,12,14
10_1___3__,0,-0.8,1.4,3.7,14,17
10_8___3__,1,-1.0,1.1,3.3,14,15
13_1___3__,4,-0.8,1.1,3.2,14,21
13_9___3__,1,-0.2,1.9,3.8,14,14
16_1___3__,4,-0.3,1.7,4.0,14,16
17_3___3__,1,-0.7,1.7,3.9,13,14
8_10___4__,0,-0.0,2.0,4.0,17,21
17_1___4__,0,-2.9,-0.6,1.6,17,20
10_6___4__,0,-1.2,1.2,3.5,17,19
10_7___4__,0,0.2,2.1,4.0,17,22
10_8___4__,0,-0.3,1.7,3.8,17,21
10_9___4__,1,-0.7,1.4,3.4,17,19
4_9___4__,0,-0.1,1.5,3.3,17,20
7_10___4__,0,-0.4,1.5,3.4,17,20
8_6___4__,0,-0.3,1.8,4.0,14,17
8_8___4__,1,-0.4,1.4,3.3,17,18
11_10___4__,1,0.1,2.0,3.8,17,19
14_9___4__,0,-0.0,1.8,3.7,16,17
1_3___4__,0,-1.5,1.0,3.5,17,17
1_10___4__,0,-0.6,1.0,2.7,17,20
2_3___4__,0,-1.4,0.9,3.3,17,18
3_6___4__,0,-0.1,1.6,3.2,17,17
4_6___4__,0,-1.2,1.0,2.9,15,17
4_7___4__,0,-0.3,1.6,3.4,17,18
6_3___4__,0,-1.0,1.4,3.8,17,20
