row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,14,16,23,24,27,30,134,44,16,43,11,47,2,7,1,3,3,9
1_2,12,15,20,22,27,31,127,43,19,42,12,42,3,5,2,5,4,7
1_3,5,15,20,24,28,30,122,35,25,43,13,44,10,5,4,4,2,7
1_4,4,9,15,21,25,29,103,33,25,34,16,36,5,6,6,4,4,8
1_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
1_6,10,15,18,21,24,31,119,41,21,39,9,39,5,3,3,3,7,7
1_7,12,20,20,23,27,29,131,41,17,47,7,43,8,0,3,4,2,12
1_8,13,18,18,24,27,30,130,43,17,45,9,42,5,0,6,3,3,7
1_9,11,19,18,23,26,30,127,41,19,45,7,41,8,-1,5,3,4,12
1_10,10,19,18,22,26,30,125,40,20,45,7,40,9,-1,4,4,4,13
2_1,6,9,20,21,26,29,111,35,23,35,17,41,3,11,1,5,3,7
2_2,8,13,20,22,28,31,122,39,23,41,15,42,5,7,2,6,3,6
2_3,3,15,21,23,28,30,120,33,27,43,13,44,12,6,2,5,2,6
2_4,4,10,17,21,25,28,105,32,24,35,15,38,6,7,4,4,3,9
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
2_6,10,14,18,20,23,28,113,38,18,37,9,38,4,4,2,3,5,6
2_7,9,16,18,22,27,28,120,37,19,43,11,40,7,2,4,5,1,8
2_8,11,14,15,20,25,26,111,37,15,39,11,35,3,1,5,5,1,8
2_9,13,18,16,21,26,28,122,41,15,44,8,37,5,-2,5,5,2,12
2_10,14,21,18,23,27,30,133,44,16,48,6,41,7,-3,5,4,3,10
3_1,10,13,21,23,27,30,124,40,20,40,14,44,3,8,2,4,3,9
3_2,10,15,21,24,28,31,129,41,21,43,13,45,5,6,3,4,3,9
3_3,3,15,19,22,28,31,118,34,28,43,13,41,12,4,3,6,3,8
3_4,3,8,13,20,25,29,98,32,26,33,17,33,5,5,7,5,4,9
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,15,14,17,21,25,28,120,43,13,39,11,38,-1,3,4,4,3,12
3_7,16,18,22,25,29,30,140,46,14,47,11,47,2,4,3,4,1,12
3_8,15,19,21,22,28,30,135,45,15,47,9,43,4,2,1,6,2,11
3_9,13,20,22,24,28,31,138,44,18,48,8,46,7,2,2,4,3,11
3_10,10,19,20,23,26,30,128,40,20,45,7,43,9,1,3,3,4,12
4_1,14,16,22,24,27,31,134,45,17,43,11,46,2,6,2,3,4,11
4_2,10,13,16,17,25,29,110,39,19,38,12,33,3,3,1,8,4,6
4_3,0,12,17,20,27,31,107,31,31,39,15,37,12,5,3,7,4,9
4_4,3,10,16,22,25,29,105,32,26,35,15,38,7,6,6,3,4,9
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,10,15,16,24,27,30,122,40,20,42,12,40,5,1,8,3,3,11
4_7,8,12,15,19,28,32,114,40,24,40,16,34,4,3,4,9,4,9
4_8,12,15,22,23,29,32,133,44,20,44,14,45,3,7,1,6,3,5
4_9,13,16,20,19,27,29,124,42,16,43,11,39,3,4,-1,8,2,12
4_10,11,17,20,19,27,29,123,40,18,44,10,39,6,3,-1,8,2,10
5_1,12,19,23,25,29,32,140,44,20,48,10,48,7,4,2,4,3,8
5_2,12,14,21,25,29,32,133,44,20,43,15,46,2,7,4,4,3,7
5_3,2,13,19,24,27,31,116,33,29,40,14,43,11,6,5,3,4,11
5_4,4,11,16,20,24,29,104,33,25,35,13,36,7,5,4,4,5,10
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
5_6,7,13,15,18,22,28,103,35,21,35,9,33,6,2,3,4,6,5
5_7,11,17,18,20,24,29,119,40,18,41,7,38,6,1,2,4,5,5
5_8,12,19,21,23,27,30,132,42,18,46,8,44,7,2,2,4,3,4
5_9,12,21,21,23,26,31,134,43,19,47,5,44,9,0,2,3,5,7
5_10,10,18,18,21,26,32,125,42,22,44,8,39,8,0,3,5,6,8
6_1,9,14,17,20,25,32,117,41,23,39,11,37,5,3,3,5,7,11
6_2,11,15,20,22,27,32,127,43,21,42,12,42,4,5,2,5,5,6
6_3,3,14,19,23,28,30,117,33,27,42,14,42,11,5,4,5,2,8
6_4,5,11,17,22,26,29,110,34,24,37,15,39,6,6,5,4,3,9
6_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,9
6_6,5,9,13,20,25,31,103,36,26,34,16,33,4,4,7,5,6,14
6_7,7,12,16,24,28,32,119,39,25,40,16,40,5,4,8,4,4,11
6_8,6,13,16,22,27,31,115,37,25,40,14,38,7,3,6,5,4,11
6_9,12,18,19,24,28,30,131,42,18,46,10,43,6,1,5,4,2,13
6_10,11,18,20,24,28,31,132,42,20,46,10,44,7,2,4,4,3,11
7_1,9,12,19,25,28,31,124,40,22,40,16,44,3,7,6,3,3,8
7_2,8,13,20,22,27,30,120,38,22,40,14,42,5,7,2,5,3,6
7_3,2,11,18,22,28,31,112,33,29,39,17,40,9,7,4,6,3,7
7_4,4,9,15,21,25,29,103,33,25,34,16,36,5,6,6,4,4,9
7_5,4,9,13,19,24,29,98,33,25,33,15,32,5,4,6,5,5,8
7_6,5,10,16,19,24,29,103,34,24,34,14,35,5,6,3,5,5,11
7_7,11,16,20,24,28,30,129,41,19,44,12,44,5,4,4,4,2,11
7_8,10,15,19,22,28,30,124,40,20,43,13,41,5,4,3,6,2,11
7_9,11,17,20,23,29,31,131,42,20,46,12,43,6,3,3,6,2,12
7_10,12,18,21,23,29,31,134,43,19,47,11,44,6,3,2,6,2,12
8_1,8,20,23,25,30,32,138,40,24,50,10,48,12,3,2,5,2,9
8_2,9,17,20,24,29,32,131,41,23,46,12,44,8,3,4,5,3,8
8_3,2,15,19,25,30,31,122,33,29,45,15,44,13,4,6,5,1,7
8_4,5,12,17,22,25,30,111,35,25,37,13,39,7,5,5,3,5,8
8_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
8_6,10,12,17,21,26,30,116,40,20,38,14,38,2,5,4,5,4,9
8_7,12,14,18,21,26,30,121,42,18,40,12,39,2,4,3,5,4,6
8_8,13,17,18,21,27,30,126,43,17,44,10,39,4,1,3,6,3,9
8_9,12,16,19,21,27,31,126,43,19,43,11,40,4,3,2,6,4,10
8_10,11,16,19,22,28,32,128,43,21,44,12,41,5,3,3,6,4,11
9_1,13,17,22,22,29,31,134,44,18,46,12,44,4,5,0,7,2,9
9_2,12,19,22,26,30,31,140,43,19,49,11,48,7,3,4,4,1,8
9_3,3,13,17,24,28,30,115,33,27,41,15,41,10,4,7,4,2,8
9_4,4,10,15,21,25,29,104,33,25,35,15,36,6,5,6,4,4,9
9_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
9_6,12,16,20,21,27,27,123,39,15,43,11,41,4,4,1,6,0,5
9_7,11,15,22,24,24,28,124,39,17,39,9,46,4,7,2,0,4,9
9_8,13,17,21,23,24,28,126,41,15,41,7,44,4,4,2,1,4,10
9_9,13,16,21,23,26,30,129,43,17,42,10,44,3,5,2,3,4,11
9_10,11,15,20,22,25,29,122,40,18,40,10,42,4,5,2,3,4,13
10_1,11,18,25,26,29,31,140,42,20,47,11,51,7,7,1,3,2,11
10_2,12,16,22,25,28,32,135,44,20,44,12,47,4,6,3,3,4,8
10_3,2,14,19,24,29,31,119,33,29,43,15,43,12,5,5,5,2,7
10_4,4,11,16,22,26,29,108,33,25,37,15,38,7,5,6,4,3,8
10_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
10_6,9,14,21,22,26,32,124,41,23,40,12,43,5,7,1,4,6,3
10_7,11,16,21,23,28,33,132,44,22,44,12,44,5,5,2,5,5,6
10_8,9,18,22,21,27,29,126,38,20,45,9,43,9,4,-1,6,2,6
10_9,9,19,24,22,28,30,132,39,21,47,9,46,10,5,-2,6,2,7
10_10,10,19,24,23,29,31,136,41,21,48,10,47,9,5,-1,6,2,8
11_1,9,13,18,21,26,31,118,40,22,39,13,39,4,5,3,5,5,8
11_2,10,14,20,22,28,32,126,42,22,42,14,42,4,6,2,6,4,8
11_3,4,14,18,24,29,31,120,35,27,43,15,42,10,4,6,5,2,9
11_4,5,12,16,22,26,30,111,35,25,38,14,38,7,4,6,4,4,11
11_5,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,9
11_6,8,9,16,23,24,29,109,37,21,33,15,39,1,7,7,1,5,9
11_7,8,10,13,24,27,31,113,39,23,37,17,37,2,3,11,3,4,9
11_8,9,15,18,24,26,32,124,41,23,41,11,42,6,3,6,2,6,2
11_9,12,17,17,22,27,31,126,43,19,44,10,39,5,0,5,5,4,7
11_10,9,15,16,22,28,30,120,39,21,43,13,38,6,1,6,6,2,8
12_1,12,15,21,23,29,32,132,44,20,44,14,44,3,6,2,6,3,6
12_2,9,12,19,22,26,32,120,41,23,38,14,41,3,7,3,4,6,7
12_3,3,12,17,23,29,31,115,34,28,41,17,40,9,5,6,6,2,8
12_4,4,10,14,21,24,29,102,33,25,34,14,35,6,4,7,3,5,9
12_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
12_6,9,16,16,21,29,32,123,41,23,45,13,37,7,0,5,8,3,11
12_7,13,18,20,21,27,30,129,43,17,45,9,41,5,2,1,6,3,8
12_8,12,18,23,20,28,29,130,41,17,46,10,43,6,5,-3,8,1,7
12_9,12,19,24,23,29,30,137,42,18,48,10,47,7,5,-1,6,1,9
12_10,9,16,19,22,29,31,126,40,22,45,13,41,7,3,3,7,2,9
13_1,13,19,22,24,28,30,136,43,17,47,9,46,6,3,2,4,2,9
13_2,9,17,20,24,29,31,130,40,22,46,12,44,8,3,4,5,2,5
13_3,2,15,20,24,29,30,120,32,28,44,14,44,13,5,4,5,1,6
13_4,3,10,15,21,25,29,103,32,26,35,15,36,7,5,6,4,4,8
13_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
13_6,2,12,16,26,25,28,109,30,26,37,13,42,10,4,10,-1,3,13
13_7,9,15,20,22,28,31,125,40,22,43,13,42,6,5,2,6,3,16
13_8,8,13,19,22,25,29,116,37,21,38,12,41,5,6,3,3,4,12
13_9,15,19,23,24,29,30,140,45,15,48,10,47,4,4,1,5,1,14
13_10,14,19,22,24,29,30,138,44,16,48,10,46,5,3,2,5,1,13
14_1,13,13,19,23,27,32,127,45,19,40,14,42,0,6,4,4,5,13
14_2,14,14,19,23,27,32,129,46,18,41,13,42,0,5,4,4,5,10
14_3,3,16,18,23,27,30,117,33,27,43,11,41,13,2,5,4,3,6
14_4,4,11,16,21,25,28,105,32,24,36,14,37,7,5,5,4,3,9
14_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
14_6,11,13,12,18,23,29,106,40,18,36,10,30,2,-1,6,5,6,3
14_7,14,14,14,16,23,29,110,43,15,37,9,30,0,0,2,7,6,5
14_8,15,15,16,19,22,27,114,42,12,37,7,35,0,1,3,3,5,2
14_9,13,15,16,21,26,28,119,41,15,41,11,37,2,1,5,5,2,8
14_10,11,16,18,22,27,29,123,40,18,43,11,40,5,2,4,5,2,11
15_1,10,13,21,26,28,31,129,41,21,41,15,47,3,8,5,2,3,7
15_2,11,12,20,24,29,32,128,43,21,41,17,44,1,8,4,5,3,7
15_3,1,14,19,23,29,32,118,33,31,43,15,42,13,5,4,6,3,6
15_4,4,10,15,21,26,30,106,34,26,36,16,36,6,5,6,5,4,9
15_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
15_6,8,12,15,15,21,28,99,36,20,33,9,30,4,3,0,6,7,4
15_7,8,14,16,17,25,29,109,37,21,39,11,33,6,2,1,8,4,5
15_8,10,16,16,20,25,28,115,38,18,41,9,36,6,0,4,5,3,6
15_9,11,16,17,20,26,29,119,40,18,42,10,37,5,1,3,6,3,11
15_10,9,15,17,20,25,30,116,39,21,40,10,37,6,2,3,5,5,11
16_1,14,18,22,23,27,32,136,46,18,45,9,45,4,4,1,4,5,7
16_2,9,17,20,24,29,33,132,42,24,46,12,44,8,3,4,5,4,7
16_3,3,16,21,25,28,31,124,34,28,44,12,46,13,5,4,3,3,7
16_4,4,10,15,21,24,28,102,32,24,34,14,36,6,5,6,3,4,9
16_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
16_6,3,9,14,18,26,29,99,32,26,35,17,32,6,5,4,8,3,5
16_7,5,9,13,16,28,32,103,37,27,37,19,29,4,4,3,12,4,9
16_8,8,18,18,22,29,31,126,39,23,47,11,40,10,0,4,7,2,8
16_9,10,16,16,20,28,30,120,40,20,44,12,36,6,0,4,8,2,12
16_10,10,15,17,22,26,30,120,40,20,41,11,39,5,2,5,4,4,11
17_1,12,17,21,22,25,30,127,42,18,42,8,43,5,4,1,3,5,8
17_2,11,17,19,22,25,30,124,41,19,42,8,41,6,2,3,3,5,6
17_3,3,14,19,24,27,29,116,32,26,41,13,43,11,5,5,3,2,6
17_4,4,10,15,21,25,29,104,33,25,35,15,36,6,5,6,4,4,9
17_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
17_6,10,10,14,18,24,30,106,40,20,34,14,32,0,4,4,6,6,8
17_7,14,14,16,18,26,29,117,43,15,40,12,34,0,2,2,8,3,9
17_8,13,15,18,19,25,28,118,41,15,40,10,37,2,3,1,6,3,5
17_9,11,12,18,18,28,31,118,42,20,40,16,36,1,6,0,10,3,10
17_10,11,14,18,21,29,32,125,43,21,43,15,39,3,4,3,8,3,11
18_1,9,15,21,23,30,32,130,41,23,45,15,44,6,6,2,7,2,9
18_2,11,13,20,25,28,31,128,42,20,41,15,45,2,7,5,3,3,6
18_3,2,14,20,25,29,30,120,32,28,43,15,45,12,6,5,4,1,9
18_4,4,10,16,21,25,29,105,33,25,35,15,37,6,6,5,4,4,8
18_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
18_6,10,17,20,26,29,28,130,38,18,46,12,46,7,3,6,3,-1,7
18_7,10,15,17,21,28,28,119,38,18,43,13,38,5,2,4,7,0,8
18_8,13,15,17,19,27,27,118,40,14,42,12,36,2,2,2,8,0,9
18_9,12,13,17,18,26,28,114,40,16,39,13,35,1,4,1,8,2,11
18_10,9,13,17,20,25,29,113,38,20,38,12,37,4,4,3,5,4,12
19_1,12,15,19,22,29,32,129,44,20,44,14,41,3,4,3,7,3,6
19_2,11,17,19,22,29,32,130,43,21,46,12,41,6,2,3,7,3,8
19_3,4,14,20,24,30,32,124,36,28,44,16,44,10,6,4,6,2,7
19_4,3,9,16,21,25,29,103,32,26,34,16,37,6,7,5,4,4,9
19_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
19_6,6,7,11,15,21,31,91,37,25,28,14,26,1,4,4,6,10,6
19_7,8,14,18,18,25,29,112,37,21,39,11,36,6,4,0,7,4,8
19_8,11,19,21,22,27,29,129,40,18,46,8,43,8,2,1,5,2,7
19_9,11,17,19,19,27,29,122,40,18,44,10,38,6,2,0,8,2,9
19_10,9,13,17,18,28,30,115,39,21,41,15,35,4,4,1,10,2,9
20_1,12,14,19,22,26,30,123,42,18,40,12,41,2,5,3,4,4,11
20_2,10,13,18,23,27,31,122,41,21,40,14,41,3,5,5,4,4,5
20_3,3,13,17,22,28,31,114,34,28,41,15,39,10,4,5,6,3,8
20_4,4,10,15,20,24,28,101,32,24,34,14,35,6,5,5,4,4,9
20_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
20_6,8,14,18,20,24,28,112,36,20,38,10,38,6,4,2,4,4,7
20_7,10,21,22,23,26,30,132,40,20,47,5,45,11,1,1,3,4,8
20_8,14,19,20,22,24,29,128,43,15,43,5,42,5,1,2,2,5,6
20_9,13,16,18,20,26,30,123,43,17,42,10,38,3,2,2,6,4,8
20_10,12,17,19,19,26,30,123,42,18,43,9,38,5,2,0,7,4,8
