Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240130,24013,11,10,4,0,4,33,13,0,26,24,28,14,24,6,3,4,7,4,2,3,3
20240201,24014,1,10,16,7,3,33,13,1,26,24,26,22,32,1,8,12,2,1,5,11,9
20240201,400_1,2,13,9,3,0,15,32,0,35,18,34,13,35,2,5,3,4,3,2,6,10
20240201,400_2,2,12,8,4,0,20,29,0,35,19,34,11,37,3,6,2,3,3,2,4,8
20240201,400_3,3,11,8,2,1,22,23,1,38,22,38,13,45,4,9,0,2,4,2,3,8
20240201,400_4,3,12,7,3,1,22,25,0,36,19,38,11,43,5,7,1,2,3,2,4,8
20240201,400_5,1,13,7,2,1,28,20,0,37,20,44,11,49,7,6,4,1,1,3,4,9
20240201,600_1,6,12,5,2,2,25,21,0,31,22,34,13,34,6,5,2,4,2,2,4,5
20240201,600_2,5,10,6,1,2,24,21,0,31,22,32,11,33,5,5,1,4,4,2,4,6
20240201,600_3,5,13,6,1,3,26,18,0,32,21,34,11,36,5,5,1,4,3,2,3,5
20240201,600_4,5,11,6,1,2,24,21,0,31,22,34,12,36,6,5,1,4,3,2,4,6
20240201,600_5,3,14,6,2,1,26,21,0,35,23,40,13,42,6,5,4,3,2,3,5,7
20240201,1000_1,6,13,4,0,2,28,17,1,29,24,28,16,29,3,5,6,4,4,2,5,5
20240201,1000_2,6,13,4,0,2,24,21,1,32,23,30,14,33,3,6,4,3,5,2,4,7
20240201,1000_3,4,15,6,1,1,26,20,1,36,19,35,13,40,2,8,2,3,3,2,7,8
20240201,1000_4,4,13,5,1,1,26,19,1,36,22,38,14,43,4,8,2,3,2,2,6,8
20240201,1000_5,3,15,7,2,1,31,15,1,39,24,43,15,49,6,8,3,3,2,3,7,10
