key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,6,-1.3,1.0,3.3,1,7
6_6___1__,6,-1.5,0.2,2.0,0,1
15_1___1__,0,-1.4,1.6,4.6,1,3
16_1___1__,3,-1.6,0.9,3.4,1,6
20_2___1__,6,-0.7,1.2,3.0,1,2
20_7___1__,0,-1.3,0.8,3.0,1,4
11_7___1__,3,-0.4,1.6,3.7,1,4
11_9___1__,3,-1.8,0.9,3.5,1,2
12_1___1__,6,-1.6,0.7,3.2,1,5
12_2___1__,6,-1.1,0.8,2.8,1,3
14_1___1__,6,-1.8,0.3,2.5,1,3
16_2___1__,6,-1.6,0.8,3.1,1,3
18_2___1__,6,-1.4,0.8,3.1,1,3
1_8___1__,6,-0.5,1.9,4.5,1,2
2_1___1__,6,-1.1,0.7,2.5,1,5
2_2___1__,6,-1.1,0.8,2.7,1,2
3_1___1__,0,-0.9,1.7,4.1,1,3
3_2___1__,6,-1.1,0.9,2.8,1,5
4_1___1__,3,-0.7,1.6,4.0,1,3
4_8___1__,3,-2.1,0.3,2.5,1,2
8_3___1__,6,-1.0,1.9,4.7,1,3
7_3___1__,6,-1.0,2.1,5.4,1,3
9_3___1__,6,-0.5,1.9,4.3,1,3
12_8___1__,6,-0.4,1.5,3.4,1,1
14_3___1__,6,-1.7,0.9,3.3,1,3
17_3___1__,6,-2.0,0.7,3.3,1,4
17_8___1__,6,-0.5,1.5,3.3,1,2
18_3___1__,6,-1.9,1.2,4.2,1,4
18_8___1__,6,-1.0,1.2,3.2,1,4
2_7___1__,0,0.1,2.0,4.0,1,6
3_6___1__,3,-0.8,1.1,2.9,1,1
3_7___1__,6,-0.5,1.6,3.7,1,2
4_3___1__,6,-0.8,1.9,4.7,1,3
5_3___1__,6,-1.6,1.2,4.0,1,4
5_8___1__,3,-1.2,0.8,2.8,1,5
5_9___1__,6,-0.9,1.2,3.5,1,5
6_3___1__,6,-2.3,0.6,3.5,1,5
9_1___1__,3,-1.0,1.0,3.3,1,4
9_8___1__,6,-1.0,1.2,3.6,1,2
10_3___1__,6,-2.1,0.9,3.7,1,4
11_8___2__,0,-1.2,1.2,3.6,7,8
4_8___2__,0,-1.3,0.7,2.8,5,8
4_9___2__,0,-0.4,1.5,3.4,6,8
6_7___2__,0,-0.3,1.7,3.8,8,10
11_7___2__,0,-0.9,1.7,4.1,6,8
12_7___2__,0,-1.0,0.6,2.3,6,8
18_7___2__,0,-1.6,0.6,2.6,8,9
20_9___2__,0,-1.4,1.1,3.4,5,8
1_7___2__,0,-2.3,0.3,2.9,8,9
1_8___2__,0,-0.9,1.4,3.9,6,8
2_7___2__,0,-0.9,0.8,2.6,8,10
4_7___2__,0,-0.7,1.5,4.0,5,8
5_10___2__,0,-1.3,1.3,3.9,8,9
6_6___2__,0,-1.0,1.3,3.5,7,8
6_8___2__,0,-0.6,2.0,4.6,6,8
6_9___2__,0,-0.7,1.5,3.9,7,8
6_10___2__,0,0.3,2.2,4.3,7,8
7_9___2__,0,-1.4,1.0,3.5,7,8
8_7___2__,0,-0.4,1.5,3.2,6,8
8_8___2__,0,-1.1,1.0,3.0,5,8
18_1___2__,8,-0.9,2.0,4.9,8,10
1_3___2__,1,-1.4,1.7,5.3,8,8
9_3___2__,6,-0.1,2.5,4.9,7,8
13_3___2__,6,-0.2,2.8,6.0,8,8
14_3___2__,2,-0.1,3.5,6.7,8,8
1_6___2__,7,-2.9,0.6,4.1,8,8
4_3___2__,6,-0.8,2.4,5.6,8,8
7_3___2__,2,-2.3,1.1,4.5,8,8
8_3___2__,2,-0.6,2.9,6.2,8,8
12_3___2__,1,-2.4,1.2,4.5,7,8
13_1___2__,8,1.0,3.7,6.8,8,9
14_1___2__,2,-1.5,1.5,4.8,8,11
14_2___2__,6,-2.4,1.6,5.3,8,8
15_3___2__,2,-1.3,1.4,4.1,8,8
17_1___2__,6,-1.5,1.7,4.7,7,8
19_3___2__,2,-1.0,2.1,5.2,8,8
1_2___2__,1,-1.1,2.4,5.6,6,8
2_1___2__,0,-0.8,1.9,4.5,8,9
5_1___2__,0,-0.3,3.2,6.7,8,8
5_3___2__,2,-0.5,2.2,4.9,8,8
19_2___3__,1,-1.6,0.6,2.7,9,12
20_7___3__,0,-0.6,1.4,3.3,11,12
4_2___3__,1,-0.6,1.5,3.6,12,13
10_1___3__,0,-1.1,1.5,4.1,12,12
13_8___3__,0,-1.1,0.4,2.0,11,12
15_2___3__,1,-1.4,0.6,2.7,12,13
