Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241112,24130,2,3,2,0,0,9,10,1,81,25,23,27,11,29,7,4,5,2,5,1,2,16,16
20241114,100_1,3,3,2,0,1,11,5,0,99,30,23,35,9,34,9,1,3,4,3,0,0,11,10
20241114,100_2,1,4,7,1,0,7,10,2,105,36,19,35,9,33,5,0,0,8,4,1,4,11,12
20241114,100_3,2,4,6,1,0,13,6,0,102,35,22,34,12,31,6,1,2,6,4,1,2,12,10
20241114,100_4,0,5,8,1,0,7,9,3,107,37,22,35,11,34,5,4,0,7,5,2,5,8,9
20241114,100_5,3,3,4,0,0,11,5,3,114,37,30,41,18,37,8,6,0,11,3,1,2,9,6
20241114,200_1,3,4,3,0,0,7,11,0,101,36,23,34,9,32,6,0,3,4,7,1,3,6,8
20241114,200_2,0,5,5,2,0,10,7,1,111,37,19,37,10,36,4,5,0,5,4,2,4,8,11
20241114,200_3,2,3,3,1,0,12,6,1,97,33,22,33,14,31,4,6,0,8,4,1,2,7,12
20241114,200_4,0,4,6,1,0,10,6,3,105,34,22,34,15,35,3,7,1,6,3,2,4,7,10
20241114,200_5,0,5,6,0,0,7,6,6,111,36,25,38,15,36,5,6,2,7,3,2,6,9,8
20241114,300_1,1,5,5,1,0,7,12,0,102,32,22,33,13,36,4,6,2,4,3,1,2,6,11
20241114,300_2,0,4,6,1,0,5,14,0,107,36,21,35,13,34,3,3,4,5,4,2,3,4,11
20241114,300_3,2,4,4,1,0,6,13,0,104,34,20,35,14,32,3,4,3,7,2,2,2,3,8
20241114,300_4,0,5,6,1,0,6,12,0,107,35,22,35,16,34,3,4,4,6,3,2,4,2,8
20241114,300_5,0,4,7,1,1,6,8,3,102,32,22,34,15,33,4,5,2,7,2,2,3,4,7
