19_8: 1, [5, 11, 17, 21, 26, 33] [4, 2, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 1]
4_3: 0, [5, 10, 16, 20, 25, 30] [3, 2, 1, 1, 3, 1, 1, 0, 1, 0, 1, 2, 2, 0, 0, 1, 2, 1, 0, 0]
12_8: 0, [5, 10, 18, 21, 25, 33] [3, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 2, 0, 0, 1, 2, 1, 2, 0]
7_9: 2, [6, 13, 16, 22, 27, 31] [3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 3, 2]
9_9: 1, [4, 15, 18, 19, 28, 31] [3, 0, 1, 0, 0, 2, 1, 2, 1, 0, 2, 1, 0, 1, 1, 0, 0, 2, 1, 2]
12_9: 3, [9, 16, 21, 24, 27, 32] [3, 2, 2, 0, 0, 0, 2, 2, 2, 2, 1, 3, 0, 1, 1, 2, 0, 2, 0, 1]
13_2: 3, [9, 14, 22, 23, 27, 31] [3, 0, 2, 1, 0, 1, 1, 1, 4, 2, 0, 1, 1, 3, 2, 0, 0, 2, 1, 0]
18_10: 2, [5, 11, 15, 21, 26, 32] [3, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 2, 0, 1, 2, 1, 1, 1, 0, 1]
19_3: 1, [7, 12, 19, 21, 26, 29] [3, 2, 0, 0, 0, 0, 1, 1, 4, 2, 0, 1, 1, 2, 2, 1, 1, 2, 0, 4]
19_9: 1, [5, 14, 18, 20, 26, 33] [4, 2, 2, 0, 0, 2, 1, 3, 1, 1, 0, 3, 1, 1, 1, 1, 2, 0, 1, 0]
