key,gap,pro1,pro2,pro3,range1,range2
6_6___1__,1,-0.9,0.9,2.9,2,10
1_7___1__,1,-0.5,1.9,4.3,2,7
4_7___1__,1,-0.5,1.4,3.2,2,7
4_8___1__,1,-1.8,0.6,3.1,2,7
12_7___1__,1,-0.5,1.4,3.5,2,7
17_9___1__,1,-2.1,0.2,2.4,2,6
3_7___1__,1,-1.2,1.2,3.6,2,9
6_2___1__,1,-0.7,1.5,3.6,2,3
7_7___1__,1,0.0,2.1,4.3,2,7
7_9___1__,1,-1.1,1.2,3.6,2,6
7_10___1__,1,-1.0,1.1,3.4,2,5
8_2___1__,1,-0.7,1.4,3.6,2,7
9_10___1__,1,-0.6,1.5,3.8,2,4
11_7___1__,1,-0.4,1.7,3.9,2,12
14_7___1__,1,-1.8,0.7,3.0,2,6
16_7___1__,1,-0.1,1.7,3.6,2,9
17_2___1__,1,-1.2,1.1,3.3,2,8
17_6___1__,1,-0.7,1.3,3.3,2,7
19_2___1__,1,-0.8,0.8,2.4,2,5
20_2___1__,0,-0.3,1.4,3.2,2,6
9_1___1__,8,-0.1,2.1,4.3,2,7
16_3___1__,1,-0.2,2.4,5.2,2,5
20_1___1__,0,0.7,2.9,5.2,2,10
1_6___1__,3,-0.3,2.7,5.7,2,6
5_1___1__,1,0.2,2.5,4.9,2,4
5_6___1__,1,0.5,2.6,4.8,2,7
5_7___1__,1,-0.7,2.1,4.8,2,8
5_8___1__,1,-1.2,0.8,2.9,2,6
7_1___1__,0,-1.2,1.4,4.0,2,6
8_6___1__,1,-0.2,2.2,4.3,2,6
9_3___1__,1,-1.4,1.0,3.2,2,7
11_1___1__,0,-1.3,1.1,3.6,2,10
11_6___1__,1,0.0,2.3,4.4,2,10
13_2___1__,1,-1.2,1.3,4.0,2,9
14_3___1__,1,-1.4,1.3,4.1,2,3
15_6___1__,1,-0.7,1.4,3.4,2,4
15_10___1__,1,-0.9,1.3,3.5,2,6
17_3___1__,1,-0.6,2.2,5.0,2,6
18_8___1__,1,-0.8,1.6,3.7,2,9
1_1___1__,0,-1.7,0.7,3.2,2,9
4_9___2__,1,-1.0,1.1,3.1,3,14
4_7___2__,1,-1.4,0.7,2.8,3,14
14_8___2__,1,-0.9,1.4,4.0,3,15
4_10___2__,1,-1.3,0.7,2.7,3,13
8_8___2__,1,-0.7,1.3,3.3,3,11
12_7___2__,1,-1.1,0.8,2.6,3,13
14_7___2__,1,-0.9,1.2,3.3,3,14
17_9___2__,1,-0.6,1.2,3.2,3,11
2_7___2__,1,-0.6,1.2,3.1,3,14
3_7___2__,1,-1.3,1.4,4.0,3,14
3_8___2__,1,-0.0,2.0,4.0,3,13
4_8___2__,1,-1.0,1.2,3.2,3,15
6_7___2__,1,-0.2,1.8,3.9,3,17
6_8___2__,1,-0.3,2.4,5.0,3,13
6_9___2__,1,-1.2,1.1,3.5,3,13
6_10___2__,1,0.3,2.4,4.4,3,12
8_9___2__,1,-0.9,0.9,2.9,3,12
8_10___2__,1,-1.2,1.5,4.1,3,12
12_9___2__,1,-1.5,1.0,3.4,3,16
14_9___2__,1,0.5,3.0,5.4,3,14
1_3___2__,1,-2.5,1.2,4.8,3,12
12_3___2__,10,-1.4,1.6,4.9,3,10
1_6___2__,1,-1.2,2.3,5.7,3,14
2_3___2__,1,-0.5,2.6,5.7,3,14
7_3___2__,1,-1.4,1.6,4.9,3,11
8_3___2__,1,-1.4,1.9,5.1,3,10
18_3___2__,1,-2.3,1.6,5.3,3,9
18_6___2__,4,-0.6,2.1,4.7,3,18
4_3___2__,1,-1.1,2.4,5.5,3,10
6_3___2__,1,-2.6,1.0,4.3,3,10
7_1___2__,1,-1.6,1.4,4.7,3,11
7_6___2__,2,0.1,3.0,5.7,3,19
9_3___2__,1,0.2,2.9,5.4,3,14
10_6___2__,2,-0.2,2.4,5.0,3,16
13_3___2__,1,0.0,3.2,6.5,3,12
14_1___2__,1,-1.3,2.0,4.9,3,7
15_3___2__,1,-1.1,1.7,4.6,3,10
16_3___2__,1,-0.7,2.6,6.2,3,10
17_3___2__,1,0.1,3.2,6.4,3,11
18_1___2__,1,0.3,3.2,6.2,3,13
12_8___3__,1,-0.7,1.4,3.4,4,18
18_2___3__,1,-1.1,1.0,3.2,4,23
19_7___3__,1,-0.2,2.2,4.5,4,18
19_8___3__,1,-1.0,1.1,3.1,4,17
11_8___3__,1,-0.8,1.4,3.4,4,21
13_8___3__,1,-1.1,0.5,2.1,4,19
15_6___3__,1,-1.3,0.7,2.9,4,12
16_9___3__,1,-0.1,1.7,3.5,4,15
17_7___3__,1,-0.9,0.9,2.7,4,16
17_8___3__,1,-1.8,0.6,3.0,4,14
19_2___3__,1,-1.2,1.0,3.1,4,21
20_7___3__,1,-0.8,1.1,3.1,4,17
2_2___3__,1,0.0,2.0,4.1,4,18
2_7___3__,1,-0.9,1.6,4.0,4,21
3_8___3__,1,-0.4,1.2,2.8,4,16
7_1___3__,1,-0.2,1.8,4.0,4,16
7_6___3__,3,-1.0,0.8,2.7,4,19
7_7___3__,1,-0.4,1.4,3.3,4,15
10_7___3__,1,-0.3,1.9,4.0,4,19
13_2___3__,1,-1.1,1.0,3.1,4,22
1_6___3__,3,0.0,3.0,6.3,4,18
3_6___3__,4,-0.8,1.9,4.7,4,18
4_10___3__,4,-0.1,1.7,3.7,4,17
13_1___3__,4,-1.6,0.9,3.3,4,22
1_1___3__,1,-0.0,2.4,4.9,4,23
5_1___3__,4,0.4,2.8,5.4,4,20
5_10___3__,1,-1.1,0.9,2.9,4,17
7_10___3__,1,-0.7,1.3,3.3,4,15
9_3___3__,4,-0.2,2.3,4.8,4,18
9_6___3__,1,-0.6,1.7,3.9,4,18
12_2___3__,1,-0.2,2.3,4.8,4,22
12_3___3__,4,-0.0,2.4,4.7,4,18
13_3___3__,4,0.1,2.6,5.1,4,19
15_3___3__,4,-1.0,1.7,4.2,4,18
15_10___3__,1,-0.8,1.3,3.7,4,13
18_9___3__,1,-0.8,1.0,2.9,4,15
1_3___3__,1,-1.4,1.4,4.1,4,19
2_3___3__,4,0.5,2.6,4.7,4,19
2_9___3__,1,0.4,2.2,4.1,4,18
2_10___3__,1,-1.3,0.8,2.7,4,16
3_9___4__,2,-1.6,0.6,2.6,6,19
6_1___4__,1,-0.1,2.6,5.1,6,23
9_2___4__,2,-0.5,1.9,4.2,6,25
11_1___4__,3,-1.1,1.6,4.4,6,23
11_2___4__,3,-1.1,1.5,4.1,6,25
11_9___4__,1,-0.4,1.9,4.1,6,24
17_9___4__,3,-0.8,1.2,3.2,6,22
1_2___4__,3,-0.5,1.9,4.3,6,23
3_2___4__,3,-0.8,1.5,3.8,6,23
5_2___4__,1,1.1,3.4,6.0,6,24
6_2___4__,3,0.0,2.1,4.2,6,20
7_1___4__,1,-0.2,2.4,4.9,6,23
7_2___4__,2,-1.0,1.2,3.2,6,21
7_9___4__,2,-0.2,2.0,4.0,6,22
12_6___4__,3,-1.3,0.9,3.2,6,23
12_8___4__,1,-0.8,1.4,3.6,6,21
14_9___4__,3,0.0,2.3,4.6,6,21
15_9___4__,3,-0.2,1.8,3.8,6,19
19_9___4__,1,0.5,2.2,4.0,6,20
20_2___4__,3,-0.3,2.6,5.5,6,24
1_6___4__,3,0.1,3.6,6.9,6,19
3_3___4__,3,-0.6,1.9,4.5,6,23
7_3___4__,4,-0.0,2.6,5.3,6,19
8_6___4__,4,-1.0,1.2,3.3,6,21
18_3___4__,3,-0.7,1.8,4.6,6,18
2_6___4__,4,-0.2,2.1,4.4,6,23
4_6___4__,3,-0.3,2.1,4.4,6,20
5_3___4__,3,-0.7,2.0,4.8,6,22
6_3___4__,3,-0.4,2.0,4.7,6,20
6_6___4__,4,-0.9,1.8,4.6,6,23
8_7___4__,4,-0.4,1.6,3.5,6,19
9_3___4__,4,-0.3,2.2,4.6,6,22
9_8___4__,1,-1.3,1.4,4.0,6,19
9_10___4__,1,-1.0,2.4,5.7,6,19
10_8___4__,4,-0.4,1.7,3.6,6,23
11_7___4__,3,0.6,2.7,4.7,6,24
15_3___4__,3,-0.4,2.1,4.6,6,19
16_10___4__,3,-0.2,1.7,3.9,6,20
