Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241015,24118,0,6,1,6,2,11,6,1,41,17,13,14,8,10,1,1,2,5,4,2,4,14,13
20241017,24119,5,5,2,0,2,13,5,0,127,34,30,40,22,53,7,17,1,4,1,2,2,14,14
20241017,100_1,0,5,5,2,0,8,9,1,98,33,16,34,6,31,5,0,2,3,5,2,3,1,7
20241017,100_2,0,6,5,2,0,7,10,1,113,38,15,39,5,38,6,0,2,3,5,2,3,0,10
20241017,100_3,0,5,5,2,0,7,10,1,123,39,15,42,7,42,6,0,2,3,3,2,3,-1,11
20241017,100_4,0,5,6,2,1,8,8,1,148,44,15,48,6,53,7,2,1,1,3,2,4,0,11
20241017,100_5,1,5,5,2,2,9,6,1,149,43,17,47,7,52,6,4,2,0,3,2,4,2,12
20241017,200_1,0,6,5,2,0,8,9,1,99,32,21,35,12,29,5,1,2,8,2,2,3,5,10
20241017,200_2,0,6,5,1,0,8,8,1,104,34,21,38,11,32,6,0,4,6,2,2,3,3,10
20241017,200_3,3,6,3,0,0,8,9,1,107,34,21,38,11,33,6,0,5,5,3,2,4,4,9
20241017,200_4,2,7,5,0,0,8,8,1,115,36,16,40,5,38,6,1,2,2,3,2,3,2,10
20241017,200_5,2,6,5,1,1,9,7,1,123,39,18,43,7,39,6,1,3,3,3,1,3,5,10
20241017,300_1,2,6,4,1,2,12,5,0,114,38,18,38,11,37,3,2,4,3,3,2,2,3,8
20241017,300_2,1,6,4,1,1,11,5,1,116,37,17,38,8,39,5,2,4,2,3,2,2,3,10
20241017,300_3,2,6,3,0,1,11,5,1,112,35,20,37,9,38,6,2,4,2,4,2,3,2,12
20241017,300_4,0,6,4,1,1,10,6,1,120,38,17,40,6,41,7,2,2,1,4,2,4,3,11
20241017,300_5,1,8,4,0,1,13,5,0,118,37,17,38,11,43,4,5,4,1,2,1,3,3,11
