row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,19,23,21,28,28,128,37,19,47,9,44,10,4,-2,7,0,10
1_2,7,17,24,23,28,29,128,36,22,45,11,47,10,7,-1,5,1,10
1_3,6,12,19,20,25,29,111,35,23,37,13,39,6,7,1,5,4,8
1_4,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,7
1_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
1_6,6,14,18,19,29,32,118,38,26,43,15,37,8,4,1,10,3,6
1_7,7,13,17,18,28,32,115,39,25,41,15,35,6,4,1,10,4,6
1_8,6,15,20,22,30,33,126,39,27,45,15,42,9,5,2,8,3,8
1_9,5,15,20,24,30,32,126,37,27,45,15,44,10,5,4,6,2,11
1_10,8,16,21,24,30,32,131,40,24,46,14,45,8,5,3,6,2,11
2_1,10,15,19,21,25,29,119,39,19,40,10,40,5,4,2,4,4,10
2_2,5,13,18,20,25,30,111,35,25,38,12,38,8,5,2,5,5,12
2_3,8,14,19,21,25,30,117,38,22,39,11,40,6,5,2,4,5,8
2_4,6,10,16,21,25,30,108,36,24,35,15,37,4,6,5,4,5,8
2_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,8
2_6,9,14,21,23,28,32,127,41,23,42,14,44,5,7,2,5,4,6
2_7,9,14,21,23,27,31,125,40,22,41,13,44,5,7,2,4,4,7
2_8,6,12,18,22,26,31,115,37,25,38,14,40,6,6,4,4,5,6
2_9,5,12,18,20,23,30,108,35,25,35,11,38,7,6,2,3,7,11
2_10,6,11,16,19,23,30,105,36,24,34,12,35,5,5,3,4,7,11
3_1,9,11,19,18,26,32,115,41,23,37,15,37,2,8,-1,8,6,8
3_2,4,12,23,23,27,32,121,36,28,39,15,46,8,11,0,4,5,10
3_3,8,14,21,23,28,31,125,39,23,42,14,44,6,7,2,5,3,5
3_4,5,10,17,22,27,30,111,35,25,37,17,39,5,7,5,5,3,8
3_5,5,10,16,20,25,29,105,34,24,35,15,36,5,6,4,5,4,8
3_6,9,17,18,20,27,33,124,42,24,44,10,38,8,1,2,7,6,5
3_7,9,14,16,19,26,32,116,41,23,40,12,35,5,2,3,7,6,3
3_8,8,13,16,19,25,32,113,40,24,38,12,35,5,3,3,6,7,3
3_9,10,15,19,19,27,33,123,43,23,42,12,38,5,4,0,8,6,5
3_10,9,14,19,19,26,33,120,42,24,40,12,38,5,5,0,7,7,4
4_1,4,12,17,20,25,30,108,34,26,37,13,37,8,5,3,5,5,11
4_2,4,12,21,22,27,32,118,36,28,39,15,43,8,9,1,5,5,11
4_3,5,10,16,20,25,30,106,35,25,35,15,36,5,6,4,5,5,8
4_4,5,9,15,20,25,30,104,35,25,34,16,35,4,6,5,5,5,9
4_5,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
4_6,8,15,18,20,25,30,116,38,22,40,10,38,7,3,2,5,5,3
4_7,7,14,18,21,25,30,115,37,23,39,11,39,7,4,3,4,5,1
4_8,7,15,19,21,27,31,120,38,24,42,12,40,8,4,2,6,4,2
4_9,6,14,16,20,25,30,111,36,24,39,11,36,8,2,4,5,5,4
4_10,6,13,17,22,28,31,117,37,25,41,15,39,7,4,5,6,3,3
5_1,4,11,20,23,27,28,113,32,24,38,16,43,7,9,3,4,1,3
5_2,4,11,23,24,27,30,119,34,26,38,16,47,7,12,1,3,3,9
