Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
23061,20230530,1,5,1,1,1,4,15
23061,20230530,3,1,4,6,5,4,6
23061,20230530,3,1,4,6,4,4,6
23061,20230530,3,2,4,6,4,4,7
23061,20230530,5,0,5,6,5,4,8
23061,20230530,6,1,5,6,4,3,8
