Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231031,23125,15,8,4,0,12,34,4,0,44,22,44,16,42,3,1,12,3,3,2,4,5
20231102,23126,2,19,9,2,2,43,5,0,41,21,53,5,54,14,2,2,1,2,3,4,16
20231102,400_1,7,9,10,3,1,15,29,3,35,20,35,13,36,2,4,7,2,3,3,8,12
20231102,400_2,7,8,8,1,3,21,23,2,36,26,35,15,38,4,7,4,4,6,2,5,12
20231102,400_3,7,7,9,1,3,21,22,2,34,26,33,12,34,6,5,3,4,7,2,5,13
20231102,400_4,5,9,11,3,2,19,24,3,33,26,32,13,34,6,6,3,3,6,2,6,12
20231102,400_5,4,10,11,4,2,17,26,3,36,24,36,15,40,4,6,5,3,4,3,10,12
20231102,600_1,2,12,16,4,0,15,31,1,35,19,30,12,33,0,5,5,1,5,2,10,9
20231102,600_2,1,11,17,6,0,16,30,3,34,22,29,16,34,0,8,5,2,5,3,13,11
20231102,600_3,2,9,18,7,0,15,29,3,30,20,25,15,31,0,8,4,2,4,3,13,11
20231102,600_4,3,8,16,8,0,16,27,4,29,19,25,13,30,0,7,3,2,4,3,11,11
20231102,600_5,2,9,16,9,0,13,30,5,28,20,25,14,30,1,7,4,2,4,4,18,12
20231102,1000_1,4,9,13,3,1,15,30,2,37,23,38,16,40,3,4,8,2,2,2,8,7
20231102,1000_2,9,7,7,1,0,25,20,3,34,25,35,17,42,4,8,8,1,3,1,4,8
20231102,1000_3,10,6,6,0,0,22,22,3,31,24,31,14,37,4,8,3,2,5,2,5,8
20231102,1000_4,8,8,6,0,1,23,21,3,31,22,31,11,36,4,7,2,1,5,2,4,10
20231102,1000_5,7,9,8,2,0,18,27,3,31,19,31,12,37,3,7,3,1,3,2,7,8
