Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
23057,20230521,2,7,1,6,4,6,10
23057,20230521,4,1,3,3,5,5,3
23057,20230521,4,1,3,3,6,5,4
23057,20230521,4,1,2,3,5,5,5
23057,20230521,4,2,2,4,5,6,5
23057,20230521,3,2,3,4,6,6,6
