Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240411,24040,0,16,12,10,0,22,26,2,111,37,15,37,9,37,3,4,1,4,3,6,17,2,15
20240414,100_1,10,9,6,2,3,36,7,0,128,41,21,43,15,41,5,3,5,4,2,2,6,3,9
20240414,100_2,16,8,3,1,8,34,3,0,122,39,25,42,15,41,7,3,6,4,2,2,4,6,10
20240414,100_3,13,9,5,2,6,34,6,0,128,41,23,44,14,43,6,4,5,3,2,2,6,6,9
20240414,100_4,14,8,5,2,7,33,5,0,126,41,23,43,13,44,7,3,5,2,3,2,5,7,10
20240414,100_5,4,11,10,5,2,29,16,1,99,35,23,33,15,32,3,3,6,4,4,4,12,6,8
20240414,200_1,3,13,9,6,1,27,18,1,109,37,18,35,11,37,2,6,1,3,5,5,12,3,9
20240414,200_2,10,11,6,1,5,30,13,0,115,36,22,37,14,41,3,7,5,3,3,3,5,5,3
20240414,200_3,7,11,9,3,3,31,13,0,115,36,22,36,13,41,3,7,4,2,3,3,7,5,5
20240414,200_4,9,10,8,1,5,34,10,0,121,37,22,38,15,42,3,6,5,3,3,2,4,5,2
20240414,200_5,6,11,9,2,4,33,10,0,112,35,23,36,15,39,3,7,5,4,3,3,6,8,1
20240414,300_1,6,12,6,4,2,24,19,2,102,36,21,35,11,32,3,5,0,6,5,4,13,7,9
20240414,300_2,6,12,7,4,3,29,15,1,99,33,21,34,11,32,5,4,1,5,4,4,11,9,5
20240414,300_3,6,11,7,4,3,29,16,1,105,35,20,37,10,34,5,4,0,6,4,4,12,8,4
20240414,300_4,6,10,7,5,3,29,16,1,99,33,19,34,10,33,4,4,2,4,4,3,11,9,2
20240414,300_5,3,12,10,6,2,27,18,1,97,33,22,32,17,32,1,6,5,5,3,4,11,7,7
