30
red1
more
16_6___1__, 15, 0, [-0.4, 1.5, 3.3], [5, 1, 3, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 5, 2, 0, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 4, 1, 0, 4, 3, 3] (5, 11)
4_1___1__, 14, 1, [-0.4, 1.9, 4.4], [4, 1, 3, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 4, 3, 0, 3, 2, 1, 0, 3, 0, 1, 0, 1, 3, 0, 0, 1, 2, 1, 1, 0, 12, 0, 3, 3, 1, 5] (2, 11)
16_7___1__, 14, 3, [-0.1, 1.5, 3.3], [2, 0, 4, 0, 0, 1, 0, 2, 0, 3, 0, 0, 0, 0, 3, 1, 2, 0, 0, 3, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 5, 0, 1, 0, 5, 2, 0, 2] (7, 11)
20_6___1__, 14, 1, [-0.8, 0.9, 2.7], [3, 0, 6, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0, 1, 0, 1, 4, 0, 1, 3, 0, 1, 0, 4, 1, 0, 0, 0] (2, 11)
20_8___1__, 14, 6, [-0.7, 1.5, 3.6], [0, 4, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 3, 4, 1, 1, 0, 3, 0, 1, 0, 6, 0, 5, 0, 1, 0, 3, 0, 0, 2, 4, 2, 0, 3, 3] (1, 11)
9_10___1__, 13, 1, [-0.3, 1.7, 3.6], [3, 0, 5, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 3, 2, 1, 0, 1, 1, 0, 1, 1, 2, 3, 5, 0, 1, 0, 8, 4, 1, 1, 3, 7, 4, 1] (4, 11)
10_6___1__, 13, 6, [-0.5, 1.1, 2.9], [0, 5, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 5, 2, 0, 4, 0, 0, 1, 0, 3, 0, 1, 2, 1, 2, 0, 1, 3, 0, 1, 0, 4, 2, 0, 4, 1, 1, 3] (8, 11)
10_9___1__, 13, 6, [-1.3, 0.5, 2.4], [3, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 4, 0, 2, 0, 1, 2, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 3, 0, 1, 0, 0, 3, 3, 1] (4, 11)
11_1___1__, 13, 1, [-0.4, 1.8, 4.1], [3, 0, 5, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 1, 2, 0, 0, 1, 0, 4, 7, 0, 3] (2, 11)
12_6___1__, 13, 0, [0.0, 2.0, 4.0], [5, 5, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 3, 0, 1, 0, 1, 1, 3, 1, 3, 0, 1, 0, 5, 1, 0, 3, 0, 1, 1] (1, 11)
