row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,6,9,12,17,24,69,25,23,23,11,21,5,3,3,5,7,14
1_2,2,8,13,17,22,27,89,29,25,30,14,30,6,5,4,5,5,9
1_3,3,7,13,16,22,27,88,30,24,29,15,29,4,6,3,6,5,10
1_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,9
1_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
1_6,4,9,7,10,19,26,75,30,22,28,10,17,5,-2,3,9,7,9
1_7,7,12,17,21,23,29,109,36,22,35,11,38,5,5,4,2,6,10
1_8,3,3,7,13,16,24,66,27,21,19,13,20,0,4,6,3,8,14
1_9,4,5,8,13,19,28,77,32,24,24,14,21,1,3,5,6,9,14
1_10,3,5,10,14,17,27,76,30,24,22,12,24,2,5,4,3,10,15
2_1,0,5,11,18,22,27,83,27,27,27,17,29,5,6,7,4,5,13
2_2,2,7,11,17,21,26,84,28,24,28,14,28,5,4,6,4,5,8
2_3,4,8,13,19,23,28,95,32,24,31,15,32,4,5,6,4,5,8
2_4,5,9,14,18,24,29,99,34,24,33,15,32,4,5,4,6,5,7
2_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,8
2_6,2,4,8,19,26,26,85,28,24,30,22,27,2,4,11,7,0,12
2_7,2,5,13,20,28,30,98,32,28,33,23,33,3,8,7,8,2,9
2_8,2,6,7,15,21,22,73,24,20,27,15,22,4,1,8,6,1,11
2_9,3,7,11,19,24,27,91,30,24,31,17,30,4,4,8,5,3,13
2_10,2,6,10,16,21,26,81,28,24,27,15,26,4,4,6,5,5,11
3_1,3,7,12,16,20,26,84,29,23,27,13,28,4,5,4,4,6,13
3_2,4,9,13,16,22,26,90,30,22,31,13,29,5,4,3,6,4,10
3_3,5,9,13,17,23,27,94,32,22,32,14,30,4,4,4,6,4,8
3_4,4,9,13,19,25,30,100,34,26,34,16,32,5,4,6,6,5,7
3_5,4,8,13,18,24,28,95,32,24,32,16,31,4,5,5,6,4,7
3_6,1,3,7,11,19,24,65,25,23,22,16,18,2,4,4,8,5,11
3_7,5,8,14,16,24,28,95,33,23,32,16,30,3,6,2,8,4,10
3_8,2,4,10,13,18,23,70,25,21,22,14,23,2,6,3,5,5,14
3_9,2,3,10,14,20,24,73,26,22,23,17,24,1,7,4,6,4,11
3_10,2,5,10,16,22,27,82,29,25,27,17,26,3,5,6,6,5,10
4_1,2,6,8,13,19,27,75,29,25,25,13,21,4,2,5,6,8,14
4_2,2,6,8,12,18,26,72,28,24,24,12,20,4,2,4,6,8,11
4_3,2,7,11,15,19,26,80,28,24,26,12,26,5,4,4,4,7,11
4_4,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,8
4_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
4_6,3,9,11,18,19,21,81,24,18,28,10,29,6,2,7,1,2,5
4_7,5,10,14,20,24,26,99,31,21,34,14,34,5,4,6,4,2,9
4_8,2,10,14,18,21,24,89,26,22,31,11,32,8,4,4,3,3,8
4_9,4,8,14,20,24,28,98,32,24,32,16,34,4,6,6,4,4,12
4_10,3,7,13,19,24,26,92,29,23,31,17,32,4,6,6,5,2,9
5_1,2,4,9,13,19,25,72,27,23,23,15,22,2,5,4,6,6,17
5_2,3,6,12,16,20,25,82,28,22,26,14,28,3,6,4,4,5,14
5_3,4,8,14,19,22,26,93,30,22,30,14,33,4,6,5,3,4,11
5_4,4,10,15,19,25,29,102,33,25,35,15,34,6,5,4,6,4,9
5_5,4,8,13,18,23,27,93,31,23,31,15,31,4,5,5,5,4,7
5_6,4,8,9,16,20,27,84,31,23,28,12,25,4,1,7,4,7,10
5_7,9,10,13,18,25,30,105,39,21,35,15,31,1,3,5,7,5,11
5_8,6,10,13,16,19,28,92,34,22,29,9,29,4,3,3,3,9,14
5_9,5,10,12,18,22,30,97,35,25,32,12,30,5,2,6,4,8,12
5_10,6,9,12,18,26,30,101,36,24,35,17,30,3,3,6,8,4,12
6_1,3,7,10,14,18,25,77,28,22,25,11,24,4,3,4,4,7,15
6_2,3,7,13,17,22,28,90,31,25,29,15,30,4,6,4,5,6,11
6_3,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,10
6_4,4,10,14,19,25,29,101,33,25,35,15,33,6,4,5,6,4,9
6_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
6_6,2,4,7,10,17,28,68,30,26,21,13,17,2,3,3,7,11,10
6_7,4,10,14,18,21,28,95,32,24,31,11,32,6,4,4,3,7,8
6_8,0,7,11,14,17,25,74,25,25,24,10,25,7,4,3,3,8,12
6_9,3,7,11,14,17,28,80,31,25,24,10,25,4,4,3,3,11,10
6_10,2,6,12,15,18,27,80,29,25,24,12,27,4,6,3,3,9,10
7_1,3,8,15,20,20,27,93,30,24,28,12,35,5,7,5,0,7,14
7_2,4,9,16,22,23,29,103,33,25,32,14,38,5,7,6,1,6,12
7_3,4,8,13,18,22,27,92,31,23,30,14,31,4,5,5,4,5,11
7_4,3,8,13,18,24,29,95,32,26,32,16,31,5,5,5,6,5,8
7_5,4,8,12,17,23,28,92,32,24,31,15,29,4,4,5,6,5,7
7_6,5,9,15,14,22,28,93,33,23,31,13,29,4,6,-1,8,6,8
7_7,5,6,11,18,24,30,94,35,25,30,18,29,1,5,7,6,6,9
7_8,2,5,8,14,22,27,78,29,25,27,17,22,3,3,6,8,5,9
7_9,1,5,11,13,22,28,80,29,27,27,17,24,4,6,2,9,6,7
7_10,1,6,13,15,20,29,84,30,28,26,14,28,5,7,2,5,9,7
8_1,1,11,13,14,18,22,79,23,21,29,7,27,10,2,1,4,4,14
8_2,2,11,14,17,22,26,92,28,24,33,11,31,9,3,3,5,4,12
8_3,3,9,13,17,22,28,92,31,25,31,13,30,6,4,4,5,6,10
8_4,4,9,14,19,25,30,101,34,26,34,16,33,5,5,5,6,5,9
8_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,7
8_6,4,6,8,12,20,26,76,30,22,26,14,20,2,2,4,8,6,14
8_7,2,6,13,18,24,29,92,31,27,30,18,31,4,7,5,6,5,11
8_8,3,7,11,14,21,25,81,28,22,28,14,25,4,4,3,7,4,10
8_9,4,7,10,13,21,25,80,29,21,28,14,23,3,3,3,8,4,12
8_10,5,8,15,18,24,28,98,33,23,32,16,33,3,7,3,6,4,11
9_1,2,7,12,15,20,25,81,27,23,27,13,27,5,5,3,5,5,13
9_2,3,9,13,16,23,27,91,30,24,32,14,29,6,4,3,7,4,10
9_3,3,9,12,16,23,28,91,31,25,32,14,28,6,3,4,7,5,10
9_4,4,9,13,19,25,29,99,33,25,34,16,32,5,4,6,6,4,9
9_5,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,7
9_6,4,6,12,15,20,26,83,30,22,26,14,27,2,6,3,5,6,8
9_7,7,12,15,18,23,28,103,35,21,35,11,33,5,3,3,5,5,10
9_8,1,5,8,15,19,25,73,26,24,24,14,23,4,3,7,4,6,12
9_9,3,7,11,15,21,28,85,31,25,28,14,26,4,4,4,6,7,10
