Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240411,24040,0,9,2,3,0,10,9,1,111,37,15,37,9,37,3,4,1,4,3,2,6,2,15
20240414,24041,3,6,1,0,0,14,5,1,103,35,31,34,16,34,7,3,10,3,8,1,3,16,10
20240414,100_1,1,6,4,1,0,8,8,1,99,32,17,30,8,32,4,3,3,4,5,1,3,8,10
20240414,100_2,2,4,3,0,0,10,5,1,88,29,21,27,12,26,4,2,8,5,4,1,3,8,8
20240414,100_3,2,3,3,0,0,9,6,1,99,31,21,30,13,31,4,2,9,4,4,1,3,9,7
20240414,100_4,3,3,3,1,1,11,4,1,91,31,20,29,11,27,3,1,7,5,5,1,3,9,4
20240414,100_5,2,3,4,0,0,12,4,1,81,25,18,25,12,24,2,1,8,5,2,1,3,9,5
20240414,200_1,1,5,1,1,0,11,7,0,103,36,17,34,9,33,2,3,1,3,5,1,2,7,8
20240414,200_2,5,2,1,0,2,11,5,0,91,30,21,31,14,30,4,4,2,6,4,0,0,8,1
20240414,200_3,2,3,2,0,1,10,7,0,95,31,19,33,13,31,3,3,3,5,3,1,1,11,3
20240414,200_4,3,2,2,0,2,11,5,0,98,32,21,33,14,32,3,4,4,5,3,1,1,10,3
20240414,200_5,2,2,3,0,1,11,6,1,77,27,18,26,14,24,1,4,3,5,3,1,1,9,3
20240414,300_1,3,5,1,1,0,11,6,0,110,36,18,35,10,38,3,5,2,2,4,1,5,9,8
20240414,300_2,4,3,2,0,2,10,6,0,99,30,22,32,14,36,5,6,4,4,2,2,4,10,4
20240414,300_3,3,4,2,0,1,11,6,0,103,33,21,33,14,35,3,6,2,5,3,2,5,11,5
20240414,300_4,4,2,3,0,2,11,5,0,93,30,23,30,16,32,3,6,4,5,3,2,5,10,3
20240414,300_5,2,2,3,0,0,9,9,1,80,27,22,25,17,28,2,7,4,5,3,2,6,9,4
