row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,1,4,6,9,14,20,54,21,19,18,10,15,3,2,3,5,6,10
1_2,5,8,13,19,23,29,97,34,24,31,15,32,3,5,6,4,6,10
1_3,6,11,16,20,24,29,106,35,23,35,13,36,5,5,4,4,5,7
1_4,5,11,16,21,25,30,108,35,25,36,14,37,6,5,5,4,5,9
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,4,14,15,24,27,33,117,37,29,41,13,39,10,1,9,3,6,7
1_7,6,11,11,22,27,32,109,38,26,38,16,33,5,0,11,5,5,12
1_8,2,7,9,22,24,28,92,30,26,31,17,31,5,2,13,2,4,9
1_9,2,6,13,20,25,29,95,31,27,31,19,33,4,7,7,5,4,3
1_10,4,10,13,16,22,25,90,29,21,32,12,29,6,3,3,6,3,8
2_1,3,3,11,15,18,27,77,30,24,21,15,26,0,8,4,3,9,6
2_2,4,10,17,21,25,29,106,33,25,35,15,38,6,7,4,4,4,7
2_3,5,11,16,20,24,28,104,33,23,35,13,36,6,5,4,4,4,7
2_4,4,10,16,20,24,29,103,33,25,34,14,36,6,6,4,4,5,8
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
2_6,2,15,18,29,31,33,128,35,31,46,16,47,13,3,11,2,2,6
2_7,1,15,21,29,33,32,131,33,31,48,18,50,14,6,8,4,-1,7
2_8,2,12,16,26,29,29,114,31,27,41,17,42,10,4,10,3,0,4
2_9,0,9,15,25,25,31,105,31,31,34,16,40,9,6,10,0,6,3
2_10,2,8,11,20,22,27,90,29,25,30,14,31,6,3,9,2,5,7
3_1,2,4,10,15,18,23,72,25,21,22,14,25,2,6,5,3,5,8
3_2,4,10,15,20,23,29,101,33,25,33,13,35,6,5,5,3,6,11
3_3,5,11,15,20,24,29,104,34,24,35,13,35,6,4,5,4,5,7
3_4,4,10,16,20,25,29,104,33,25,35,15,36,6,6,4,5,4,9
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,3,11,12,18,25,29,98,32,26,36,14,30,8,1,6,7,4,0
3_7,1,12,16,23,27,30,109,31,29,39,15,39,11,4,7,4,3,4
3_8,0,13,16,22,26,29,106,29,29,39,13,38,13,3,6,4,3,5
3_9,2,7,11,18,21,27,86,29,25,28,14,29,5,4,7,3,6,6
3_10,2,7,10,19,22,24,84,26,22,29,15,29,5,3,9,3,2,9
4_1,4,6,11,17,20,24,82,28,20,26,14,28,2,5,6,3,4,7
4_2,4,8,14,19,22,26,93,30,22,30,14,33,4,6,5,3,4,11
4_3,5,10,16,19,24,28,102,33,23,34,14,35,5,6,3,5,4,7
4_4,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,9
4_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
