30
red1
more
19_1___1__, 19, 0, [-1.6, 0.7, 2.9], [0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 0, 9, 3, 2, 0, 0, 0, 3, 0, 1, 3, 0, 0, 2, 0, 6, 2, 0, 2, 0, 1, 0, 0] (0, 8)
3_1___1__, 18, 0, [-0.6, 1.8, 4.4], [0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 2, 0, 3, 5, 1, 1, 4, 3, 0, 0, 1, 3, 4, 0, 3, 2, 2, 0, 0, 1, 0, 1, 0, 7, 1] (2, 8)
12_1___1__, 18, 0, [-1.1, 1.3, 3.6], [0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 0, 3, 1, 5, 1, 4, 3, 0, 0, 0, 0, 2, 2, 2, 0, 6, 2, 1, 1, 0, 1, 0, 7, 1] (3, 8)
1_1___1__, 17, 1, [-1.2, 1.3, 3.8], [0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 5, 0, 1, 0, 0, 1, 3, 6, 3, 2, 0, 0, 3, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0, 0, 5, 1, 4] (1, 8)
9_1___1__, 17, 0, [-1.1, 0.8, 2.9], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 0, 1, 0, 0, 1, 4, 7, 1, 2, 1, 3, 0, 0, 1, 5, 2, 0, 6, 2, 0, 0, 1, 0, 1, 0, 1, 5, 1, 2] (0, 8)
11_1___1__, 17, 1, [-0.6, 1.3, 3.3], [0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 1, 3, 0, 5, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0] (3, 8)
13_9___1__, 17, 0, [-0.7, 1.6, 3.9], [1, 1, 0, 0, 1, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 12, 1, 1, 3, 0, 1, 1, 0, 0, 1, 5, 3, 3, 0, 1, 2, 1, 1, 0, 1, 0, 1, 1, 2] (2, 8)
15_9___1__, 17, 1, [-0.4, 1.8, 4.0], [0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 4, 9, 3, 1, 0, 1, 1, 0, 0, 1, 5, 2, 0, 6, 2, 3, 0, 1, 0, 0, 2, 3, 1, 3] (1, 8)
2_1___1__, 16, 2, [0.1, 1.9, 3.6], [1, 0, 0, 0, 1, 1, 1, 1, 4, 0, 1, 0, 0, 1, 0, 2, 0, 1, 3, 1, 1, 4, 4, 0, 0, 0, 3, 0, 3, 0, 3, 2, 2, 1, 1, 0, 1, 0, 1, 5] (3, 8)
2_6___1__, 16, 2, [-1.2, 0.9, 3.1], [0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 0, 2, 0, 1, 2, 1, 1, 5, 6, 1, 1, 0, 0, 1, 5, 2, 0, 4, 0, 0, 2, 3, 0, 1, 2, 1, 3, 1, 4] (2, 8)
6_6___1__, 16, 1, [-1.3, 0.7, 2.6], [1, 0, 0, 0, 0, 1, 0, 2, 1, 4, 0, 2, 0, 0, 0, 2, 7, 0, 0, 1, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 4, 1, 1, 0, 3, 0, 1, 0, 1, 1] (5, 8)
10_8___1__, 16, 1, [-0.6, 1.2, 2.7], [0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 4, 3, 4, 1, 1, 1, 4, 2, 0, 0, 0, 4, 0, 3, 4, 1, 2, 3, 0, 1, 0, 0, 0, 1, 2] (3, 8)
12_8___1__, 16, 2, [-0.5, 1.3, 3.2], [0, 0, 0, 0, 4, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 9, 1, 5, 0, 1, 1, 0, 0, 1, 3, 1, 3, 3, 2, 1, 0, 3, 0, 1, 2, 1, 2, 0, 1, 3] (0, 8)
12_9___1__, 16, 2, [-1.7, 1.2, 3.8], [0, 0, 0, 0, 1, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 13, 1, 1, 3, 0, 1, 1, 0, 0, 1, 5, 0, 2, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1] (0, 8)
