key,gap,pro1,pro2,pro3,range1,range2
4_7___1__,1,-1.3,0.9,2.8,1,9
4_8___1__,1,-2.5,-0.0,2.5,1,5
9_10___1__,1,-1.3,0.8,2.8,1,7
12_7___1__,1,-1.2,1.1,3.2,1,9
20_7___1__,1,-1.1,1.0,3.2,1,3
1_3___1__,1,-2.3,0.3,2.8,1,3
6_2___1__,1,-1.0,1.2,3.4,1,9
6_6___1__,1,-0.8,1.0,2.9,1,9
8_8___1__,1,-0.9,1.1,3.0,1,6
9_9___1__,1,-1.1,1.1,3.4,1,7
10_8___1__,1,-0.9,0.7,2.5,1,6
14_7___1__,1,-1.7,0.7,3.1,1,7
16_8___1__,1,-1.1,0.7,2.3,1,7
16_9___1__,1,-1.0,0.7,2.5,1,7
17_9___1__,1,-1.6,0.5,2.5,1,8
1_8___1__,1,-0.2,2.4,4.8,1,6
2_3___1__,1,-1.4,1.1,3.8,1,4
2_9___1__,1,-0.5,1.6,3.6,1,5
3_3___1__,1,-2.3,0.5,3.4,1,3
3_8___1__,1,-1.0,1.1,3.1,1,5
11_1___1__,2,-1.2,1.2,3.5,1,4
5_1___1__,1,-1.0,1.3,3.7,1,3
7_1___1__,2,-0.5,2.1,4.7,1,5
11_6___1__,2,-1.0,1.1,3.3,1,5
16_1___1__,1,-1.1,1.3,4.0,1,5
20_1___1__,1,-1.0,1.4,3.6,1,4
1_1___1__,1,-0.5,2.1,4.7,1,4
1_6___1__,1,-1.2,1.9,5.1,1,6
3_2___1__,1,-0.1,1.8,3.9,1,11
8_6___1__,1,-1.3,1.0,3.3,1,6
14_3___1__,1,-0.8,1.9,4.7,1,3
15_1___1__,1,-1.0,2.0,5.0,1,1
15_2___1__,1,-0.4,1.5,3.5,1,9
2_1___1__,1,-0.1,1.8,3.7,1,6
4_1___1__,1,-1.7,0.5,2.8,1,3
4_3___1__,3,-0.9,1.7,4.2,1,4
5_2___1__,1,-0.4,1.6,3.6,1,9
5_6___1__,1,-0.6,1.8,4.1,1,7
5_7___1__,1,-1.3,1.3,3.9,1,7
5_8___1__,1,-0.1,2.0,3.9,1,7
4_7___2__,1,-1.3,1.1,3.4,4,16
12_7___2__,1,-0.5,1.4,3.3,4,15
12_9___2__,1,-0.2,2.3,4.9,4,15
4_8___2__,1,0.1,2.2,4.1,4,10
4_9___2__,1,-0.2,1.8,3.9,4,13
8_8___2__,1,-0.5,1.4,3.5,4,17
14_7___2__,1,-0.6,1.5,3.7,4,12
14_8___2__,1,-2.5,-0.1,2.3,4,11
16_7___2__,1,-0.9,1.2,3.2,4,18
16_10___2__,1,-0.1,1.8,3.7,4,17
20_9___2__,1,-2.3,0.3,2.9,4,12
2_7___2__,1,-0.6,1.2,3.0,4,16
2_10___2__,1,-0.9,1.1,3.3,4,13
3_1___2__,0,-2.9,0.6,3.7,4,7
4_10___2__,1,-0.6,1.3,3.0,4,12
6_1___2__,0,-0.8,2.6,6.0,4,7
6_8___2__,1,-2.4,0.6,3.2,4,15
6_9___2__,1,-1.6,0.9,3.1,4,16
6_10___2__,1,-1.0,1.2,3.5,4,14
7_10___2__,1,-0.8,1.3,3.2,4,10
1_3___2__,3,-2.0,2.0,5.1,4,5
7_6___2__,5,-1.7,1.1,3.8,4,13
10_6___2__,7,-0.8,1.5,3.9,4,13
18_6___2__,5,-0.3,2.4,5.0,4,11
2_3___2__,3,-1.5,1.5,4.6,4,6
18_3___2__,3,-1.5,2.1,5.8,4,7
1_6___2__,5,-2.2,0.9,4.3,4,11
4_3___2__,3,-0.7,2.4,5.6,4,7
8_3___2__,3,-1.4,2.1,5.7,4,6
8_6___2__,3,-0.2,2.4,4.9,4,14
9_8___2__,3,-0.7,1.7,4.5,4,12
12_3___2__,3,-1.6,1.6,4.7,4,6
12_6___2__,3,-0.6,1.7,4.0,4,12
13_3___2__,3,-1.0,2.0,5.1,4,6
13_8___2__,3,-0.9,1.5,3.8,4,11
14_1___2__,1,-1.7,1.6,4.7,4,4
15_6___2__,1,-0.0,2.4,4.8,4,13
15_7___2__,1,0.4,2.2,3.9,4,14
17_3___2__,3,-1.5,1.6,4.7,4,7
2_1___2__,1,-1.2,1.9,4.8,4,10
13_8___3__,0,-1.1,0.3,1.8,11,15
10_7___3__,0,-0.5,1.5,3.5,11,13
3_8___3__,1,-0.9,0.8,2.4,11,17
10_8___3__,0,-1.5,0.3,2.2,11,13
12_8___3__,1,-0.5,1.5,3.5,11,18
13_7___3__,0,-0.8,1.1,3.1,11,18
16_6___3__,0,-1.4,0.3,2.1,11,20
17_7___3__,0,-0.8,1.0,2.8,11,16
17_8___3__,0,-2.2,0.4,2.5,11,16
6_2___3__,0,-0.6,1.4,3.3,11,14
10_6___3__,0,-0.8,1.4,3.4,11,14
10_10___3__,1,0.1,2.0,3.9,11,13
11_8___3__,1,-0.4,1.9,4.4,11,18
14_9___3__,3,-1.7,0.4,2.6,11,16
15_6___3__,1,-1.3,1.0,3.1,11,18
15_8___3__,1,-1.2,1.1,3.3,11,18
16_2___3__,0,-1.7,0.7,3.2,11,15
16_7___3__,0,-0.5,1.6,3.8,11,19
16_9___3__,1,-0.8,1.0,2.8,11,20
17_6___3__,0,-0.6,1.2,3.1,11,13
1_1___3__,0,0.1,2.6,5.0,9,11
1_6___3__,1,-1.5,1.6,4.5,11,14
12_2___3__,3,-1.1,1.3,3.6,11,17
1_7___3__,1,-0.8,2.1,4.9,11,16
2_10___3__,1,0.4,2.4,4.3,11,16
5_10___3__,3,-1.2,0.9,3.1,11,18
7_10___3__,3,0.0,2.0,3.9,11,16
8_2___3__,0,-0.3,2.4,5.2,11,15
11_10___3__,3,-0.6,1.5,3.5,11,18
12_3___3__,0,-0.9,1.7,4.3,11,11
14_1___3__,0,-0.2,2.0,4.5,5,11
15_10___3__,3,-0.3,1.9,4.1,11,18
16_1___3__,0,0.4,3.1,5.9,10,11
18_9___3__,1,-0.2,1.8,3.7,11,14
