row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,9,15,16,26,29,30,125,39,21,44,14,42,6,1,10,3,1,0
1_2,7,14,15,22,28,30,116,37,23,42,14,37,7,1,7,6,2,2
1_3,4,8,12,19,25,29,97,33,25,33,17,31,4,4,7,6,4,4
1_4,4,7,11,17,25,29,93,33,25,32,18,28,3,4,6,8,4,7
1_5,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,7
1_6,2,8,10,16,21,25,82,27,23,29,13,26,6,2,6,5,4,3
1_7,3,7,11,17,20,23,81,26,20,27,13,28,4,4,6,3,3,7
1_8,3,8,15,20,22,29,97,32,26,30,14,35,5,7,5,2,7,3
1_9,2,8,14,19,23,29,95,31,27,31,15,33,6,6,5,4,6,2
1_10,2,8,16,19,25,27,97,29,25,33,17,35,6,8,3,6,2,5
2_1,11,14,19,24,28,31,127,42,20,42,14,43,3,5,5,4,3,4
2_2,10,13,18,25,28,31,125,41,21,41,15,43,3,5,7,3,3,4
2_3,5,9,15,23,27,31,110,36,26,36,18,38,4,6,8,4,4,4
2_4,4,8,14,19,25,29,99,33,25,33,17,33,4,6,5,6,4,6
2_5,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,7
2_6,3,5,10,16,18,23,75,26,20,23,13,26,2,5,6,2,5,6
2_7,2,5,9,17,18,24,75,26,22,23,13,26,3,4,8,1,6,3
2_8,3,8,9,19,21,29,89,32,26,29,13,28,5,1,10,2,8,0
2_9,3,6,9,16,19,28,81,31,25,25,13,25,3,3,7,3,9,1
2_10,3,6,9,18,22,29,87,32,26,28,16,27,3,3,9,4,7,5
3_1,9,16,17,26,30,28,126,37,19,46,14,43,7,1,9,4,-2,7
3_2,6,13,16,24,29,29,117,35,23,42,16,40,7,3,8,5,0,6
3_3,3,8,14,22,27,31,105,34,28,35,19,36,5,6,8,5,4,3
3_4,3,8,13,19,24,29,96,32,26,32,16,32,5,5,6,5,5,5
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
3_6,2,6,5,8,15,27,63,29,25,21,9,13,4,-1,3,7,12,2
3_7,1,7,8,13,19,29,77,30,28,26,12,21,6,1,5,6,10,4
3_8,2,7,10,13,19,29,80,31,27,26,12,23,5,3,3,6,10,2
3_9,3,8,12,15,21,30,89,33,27,29,13,27,5,4,3,6,9,1
3_10,3,7,11,16,22,29,88,32,26,29,15,27,4,4,5,6,7,4
4_1,5,13,17,24,25,28,112,33,23,38,12,41,8,4,7,1,3,6
4_2,6,14,18,24,29,29,120,35,23,43,15,42,8,4,6,5,0,4
4_3,5,10,15,22,26,29,107,34,24,36,16,37,5,5,7,4,3,4
4_4,4,9,15,20,25,28,101,32,24,34,16,35,5,6,5,5,3,6
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
4_6,4,5,10,12,13,21,65,25,17,18,8,22,1,5,2,1,8,2
4_7,2,3,8,12,16,23,64,25,21,19,13,20,1,5,4,4,7,3
4_8,3,5,10,12,19,28,77,31,25,24,14,22,2,5,2,7,9,1
4_9,4,7,10,14,21,28,84,32,24,28,14,24,3,3,4,7,7,1
4_10,2,6,9,15,22,27,81,29,25,28,16,24,4,3,6,7,5,5
5_1,7,13,19,28,29,30,126,37,23,42,16,47,6,6,9,1,1,1
5_2,7,13,18,27,29,31,125,38,24,42,16,45,6,5,9,2,2,1
5_3,3,7,14,24,26,30,104,33,27,33,19,38,4,7,10,2,4,1
5_4,3,7,13,20,24,28,95,31,25,31,17,33,4,6,7,4,4,5
5_5,3,9,14,19,24,28,97,31,25,33,15,33,6,5,5,5,4,7
5_6,1,6,7,12,13,20,59,21,19,19,7,19,5,1,5,1,7,2
5_7,1,5,9,14,16,23,68,24,22,21,11,23,4,4,5,2,7,3
5_8,2,6,13,17,20,30,88,32,28,26,14,30,4,7,4,3,10,4
5_9,3,7,12,16,20,29,87,32,26,27,13,28,4,5,4,4,9,4
5_10,3,7,11,15,20,26,82,29,23,27,13,26,4,4,4,5,6,3
6_1,8,12,15,21,25,29,110,37,21,37,13,36,4,3,6,4,4,0
6_2,6,12,15,22,26,29,110,35,23,38,14,37,6,3,7,4,3,0
6_3,4,9,13,20,25,29,100,33,25,34,16,33,5,4,7,5,4,1
6_4,3,7,12,17,24,29,92,32,26,31,17,29,4,5,5,7,5,5
6_5,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,7
