Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240114,24006,13,9,3,0,7,30,12,1,124,39,25,44,8,41,11,2,1,5,6,2,3,5,5
20240116,24007,0,14,18,10,7,38,5,0,64,26,18,25,15,13,1,1,1,13,2,4,17,15,15
20240116,100_1,9,11,3,1,4,37,4,1,86,31,30,25,21,32,1,9,7,4,7,2,8,4,12
20240116,100_2,12,11,2,0,5,38,5,0,87,30,28,24,22,31,0,10,8,4,6,2,6,5,10
20240116,100_3,18,8,-2,0,7,37,0,2,101,35,31,33,26,36,1,9,6,8,3,2,8,8,8
20240116,100_4,15,7,0,0,7,33,4,3,106,38,30,33,24,37,1,9,6,6,5,1,6,11,9
20240116,100_5,16,5,0,-1,5,31,10,2,99,35,29,33,22,35,2,7,8,6,4,1,5,7,12
20240116,200_1,10,10,4,1,4,27,14,3,95,31,26,31,17,32,3,7,4,5,5,2,8,3,10
20240116,200_2,11,11,5,1,5,33,10,1,94,30,28,30,18,32,4,7,6,4,5,2,7,4,6
20240116,200_3,21,5,1,0,10,32,6,0,95,33,31,33,27,27,1,7,8,12,3,1,6,8,9
20240116,200_4,19,6,1,0,9,31,8,0,91,32,32,32,26,26,1,6,8,11,3,1,7,9,9
20240116,200_5,12,6,4,1,4,31,12,2,98,34,31,33,25,32,2,6,10,7,3,2,8,11,7
20240116,300_1,11,12,1,2,3,30,14,2,104,32,27,34,17,36,5,7,5,5,4,3,10,11,11
20240116,300_2,14,10,0,1,4,31,12,1,106,33,26,36,16,36,5,6,2,6,3,2,8,9,9
20240116,300_3,18,8,1,0,6,31,9,2,104,34,26,36,17,34,5,7,2,7,4,2,8,9,7
20240116,300_4,16,8,2,0,4,32,10,3,96,32,26,32,16,32,5,7,2,6,4,1,7,8,6
20240116,300_5,14,6,4,0,4,32,10,2,91,30,25,30,16,30,4,5,4,5,5,1,5,11,9
