Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240114,24006,13,9,3,0,7,30,12,1,39,25,44,8,41,11,2,1,5,6,2,3,5
20240116,400_1,8,13,5,1,3,27,17,1,36,28,34,18,38,4,8,5,3,6,3,8,7
20240116,400_2,10,13,4,0,5,29,15,0,36,29,35,19,40,4,9,6,4,5,2,7,6
20240116,400_3,15,9,2,0,9,27,13,0,35,30,35,24,35,3,8,8,7,3,2,6,5
20240116,400_4,17,7,2,1,9,28,11,0,34,30,36,25,30,3,5,8,10,2,1,6,9
20240116,400_5,9,10,3,1,5,27,16,0,37,28,39,20,31,4,3,6,10,3,1,5,10
20240116,600_1,6,16,8,1,2,25,17,4,32,26,33,14,32,6,4,5,5,5,3,11,4
20240116,600_2,7,16,7,1,3,28,14,2,33,25,33,14,34,5,4,5,4,5,3,9,3
20240116,600_3,11,11,7,2,3,26,17,1,33,23,32,15,30,3,4,5,5,4,2,4,5
20240116,600_4,12,9,6,2,4,29,14,1,32,26,33,17,31,4,4,5,6,3,2,3,4
20240116,600_5,8,10,6,2,2,30,14,1,35,30,35,22,35,4,7,8,6,3,2,8,7
20240116,1000_1,5,15,5,2,3,27,16,2,29,23,28,12,34,5,6,4,1,5,2,7,11
20240116,1000_2,5,17,7,2,3,29,15,1,31,25,31,15,34,4,5,7,2,5,2,9,8
20240116,1000_3,7,12,9,2,4,26,16,1,35,25,32,18,31,2,5,5,6,4,3,9,5
20240116,1000_4,11,8,5,2,6,26,14,2,32,25,31,16,33,3,7,4,5,4,2,5,4
20240116,1000_5,10,8,7,1,4,27,15,2,35,26,33,18,31,3,5,5,7,4,2,6,8
