Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230727,23086,3,12,7,2,10,30,10,0,40,24,35,17,32,1,1,12,4,6,4,6,9
20230730,23087,8,12,8,1,2,33,12,3,35,31,37,19,32,7,6,2,11,5,3,10,16
20230730,400_1,4,13,5,1,7,23,18,0,37,21,35,14,34,2,3,8,3,4,4,6,10
20230730,400_2,4,13,4,1,8,25,15,0,38,21,36,14,34,2,2,8,4,4,3,4,9
20230730,400_3,5,12,3,1,9,26,14,0,39,22,37,15,35,2,2,9,4,4,3,5,9
20230730,400_4,6,12,3,0,9,27,12,0,38,22,37,15,36,3,2,9,4,4,3,4,10
20230730,400_5,6,12,3,0,8,32,8,0,37,24,36,15,34,3,2,9,3,4,3,3,9
20230730,600_1,4,9,6,4,6,24,17,1,34,23,33,12,33,4,3,6,3,6,3,11,7
20230730,600_2,4,9,6,3,7,25,16,0,35,23,33,13,33,4,3,6,3,6,3,10,6
20230730,600_3,5,9,5,3,7,24,17,1,34,24,33,13,32,4,3,7,3,5,3,11,8
20230730,600_4,5,9,5,3,7,24,16,0,34,24,34,14,34,4,3,7,3,5,3,11,8
20230730,600_5,4,10,4,2,7,27,14,0,35,23,34,15,33,3,4,7,4,4,3,9,6
20230730,1000_1,2,9,7,2,6,30,12,0,34,25,34,16,36,4,5,7,3,4,3,5,12
20230730,1000_2,3,9,8,2,7,31,10,0,35,24,35,16,36,4,4,7,4,3,3,5,11
20230730,1000_3,2,8,8,2,6,30,12,0,33,25,35,17,35,4,5,7,5,3,3,6,12
20230730,1000_4,3,9,7,1,6,30,11,0,34,24,36,17,35,4,4,7,5,2,3,6,11
20230730,1000_5,3,9,6,1,6,30,12,0,35,24,35,17,34,3,4,8,5,3,3,5,8
