Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230330,23035,4,11,10,2,1,34,14,1,34,32,24,16,19,3,5,1,10,13,2,21,2
20230402,23036,5,17,10,6,4,28,16,2,43,17,38,10,37,1,4,1,5,6,4,9,4
20230402,400_1,5,11,7,1,1,33,13,1,35,28,31,14,29,4,3,6,5,8,2,13,4
20230402,400_2,8,13,4,0,0,36,12,1,34,26,31,12,36,5,5,6,0,8,2,9,9
20230402,400_3,7,14,4,0,0,32,15,1,36,26,36,15,37,5,3,9,2,5,2,8,8
20230402,400_4,7,15,4,0,0,32,15,0,34,26,35,13,36,6,2,9,1,6,2,8,9
20230402,400_5,7,18,4,0,0,31,16,1,33,23,31,13,32,4,2,9,1,5,2,7,9
20230402,600_1,5,13,7,1,1,28,16,2,36,25,31,12,30,3,1,7,3,8,3,10,8
20230402,600_2,6,14,6,0,1,31,14,2,38,24,38,12,38,6,2,8,1,7,3,8,12
20230402,600_3,5,17,7,0,1,32,13,2,37,25,40,12,40,7,2,8,1,5,3,7,11
20230402,600_4,7,14,5,0,2,31,13,2,34,24,35,12,34,6,1,7,2,6,3,5,11
20230402,600_5,7,14,6,0,2,31,13,2,32,23,32,12,30,5,1,7,3,5,3,5,11
20230402,1000_1,2,15,12,2,1,31,14,1,37,28,36,13,37,6,3,7,2,7,3,14,11
20230402,1000_2,9,10,6,1,1,32,14,1,38,27,42,13,43,8,3,8,2,4,2,3,9
20230402,1000_3,5,13,9,1,0,30,18,0,37,27,42,15,44,8,4,9,2,3,2,7,10
20230402,1000_4,5,13,8,2,0,26,22,0,36,27,39,13,38,8,1,9,2,5,2,7,11
20230402,1000_5,8,13,7,1,1,27,20,1,36,26,38,14,36,7,0,11,2,5,2,7,10
