Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230611,23066,17,11,1,0,5,28,16,1,33,29,33,19,18,5,1,2,16,5,2,2,5
20230613,23067,21,6,0,0,4,34,11,1,33,31,31,25,31,2,9,7,9,4,3,5,12
20230613,400_1,9,17,4,2,0,20,24,3,34,25,35,17,33,4,5,4,8,3,3,8,11
20230613,400_2,7,18,4,2,0,19,25,3,34,25,36,17,33,4,5,3,8,3,3,7,11
20230613,400_3,8,18,4,2,0,19,25,3,34,25,36,17,34,4,5,4,8,2,3,8,11
20230613,400_4,8,16,4,3,0,19,25,3,35,24,38,16,37,5,5,3,7,2,3,8,11
20230613,400_5,7,17,4,2,0,19,25,3,34,25,37,17,36,5,6,3,7,2,3,8,10
20230613,600_1,17,9,2,0,3,31,14,0,42,22,48,11,45,8,3,1,6,2,2,3,11
20230613,600_2,17,9,3,0,4,33,11,0,39,22,44,11,42,8,3,1,5,2,2,3,10
20230613,600_3,16,9,3,0,3,32,13,0,41,22,47,11,46,8,4,1,5,2,2,4,10
20230613,600_4,15,9,4,0,2,31,14,0,42,21,48,10,47,8,4,1,4,2,2,3,11
20230613,600_5,15,9,5,0,3,33,13,0,40,23,47,11,45,8,4,2,5,2,2,2,10
20230613,1000_1,9,14,9,3,2,17,29,0,34,26,34,16,27,4,2,3,9,5,2,10,10
20230613,1000_2,9,13,9,3,2,17,29,0,34,26,32,15,27,4,3,4,7,5,2,10,11
20230613,1000_3,10,13,9,3,2,17,29,0,34,26,33,16,28,4,3,4,8,5,2,9,11
20230613,1000_4,10,13,8,3,1,17,29,0,34,25,33,15,28,5,2,3,8,5,2,9,10
20230613,1000_5,7,14,9,3,1,17,30,0,34,26,33,16,29,4,4,4,8,5,2,10,10
