Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230611,23066,17,11,1,0,5,28,16,1,33,29,33,19,18,5,1,2,16,5,2,2,5
20230613,23067,21,6,0,0,4,34,11,1,33,31,31,25,31,2,9,7,9,4,3,5,12
20230613,400_1,6,13,10,2,2,19,27,0,37,24,36,14,31,4,3,3,7,5,2,6,11
20230613,400_2,7,13,9,3,1,15,30,1,36,24,33,16,30,2,5,4,7,5,2,7,11
20230613,400_3,7,13,10,3,1,11,35,1,36,25,32,17,28,1,4,5,7,5,3,10,11
20230613,400_4,4,14,12,3,1,9,37,1,36,24,33,15,31,2,3,6,5,5,3,11,12
20230613,400_5,1,12,15,5,0,10,37,1,37,24,35,15,33,3,3,7,4,5,4,13,9
20230613,600_1,10,11,7,2,5,25,17,1,34,25,35,18,32,4,3,7,7,2,1,3,15
20230613,600_2,5,13,10,3,2,20,25,1,35,23,35,15,36,3,5,4,4,4,2,7,10
20230613,600_3,4,14,12,6,1,16,30,1,35,24,34,15,31,3,3,5,6,5,3,11,10
20230613,600_4,3,15,12,6,2,16,29,1,35,24,34,14,32,4,3,4,6,5,3,12,8
20230613,600_5,2,14,12,7,1,17,29,1,35,24,33,15,33,3,4,6,4,5,4,12,10
20230613,1000_1,12,11,5,0,5,31,13,0,36,28,32,18,27,2,2,8,7,7,2,6,9
20230613,1000_2,13,10,3,0,4,27,18,0,35,29,31,16,26,4,3,4,8,7,2,3,6
20230613,1000_3,11,10,4,0,3,19,25,1,34,28,31,17,24,3,2,5,9,6,2,6,6
20230613,1000_4,8,12,7,1,3,19,25,1,36,27,33,17,26,3,2,5,9,6,2,6,4
20230613,1000_5,4,11,9,2,2,15,30,1,39,24,37,14,32,3,1,6,6,5,3,8,3
