Date,6_6,1_9,10_10,15_8,17_2,6_1,17_3,7_7,10_9,13_2,13_7,20_10,1_1,2_3,3_1,4_1,7_8,9_3,10_2,10_6
20240321,1,1,0,1,0,0,0,1,1,1,0,2,0,1,0,2,1,1,1,2
20240324,1,0,0,2,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0
20240326,0,3,1,0,2,0,0,0,2,0,0,2,1,1,0,1,1,1,0,1
20240328,0,2,0,2,2,0,0,0,2,0,0,0,1,2,0,1,0,0,2,1
20240331,0,2,1,0,0,1,3,0,0,0,0,1,1,2,1,1,0,3,0,2
20240402,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,1,0
20240404,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0
20240407,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1
20240409,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
20240411,0,0,0,2,2,0,1,1,1,1,0,2,1,0,2,2,1,1,1,0
20240414,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,1,2,0,2
20240416,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0
20240418,0,1,0,1,1,1,1,1,0,0,1,2,0,0,0,1,2,0,0,0
20240421,2,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20240423,0,1,0,0,1,1,0,0,1,2,2,1,1,0,0,0,2,0,1,0
20240425,1,0,0,2,0,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0
20240428,1,0,0,1,0,1,2,0,0,1,1,0,2,1,0,0,0,1,0,1
20240430,1,1,1,0,0,1,0,1,0,2,1,0,0,0,1,0,3,0,0,1
20240502,0,0,2,0,1,1,0,0,0,0,1,2,1,2,0,1,1,1,2,2
20240505,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
20240507,1,0,1,1,2,0,0,1,2,0,1,0,1,2,0,2,0,1,0,1
20240509,2,0,0,0,1,0,0,1,0,1,1,2,1,3,1,0,0,2,0,0
20240512,0,0,1,0,0,0,1,2,1,2,0,2,1,0,0,0,0,1,0,1
20240514,0,0,0,2,1,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0
20240516,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,1,1
20240519,1,2,1,1,0,0,2,1,1,1,2,2,0,1,1,0,1,2,0,2
20240521,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,1
20240523,0,1,1,1,0,1,1,0,2,1,0,0,0,2,0,0,1,0,1,1
20240526,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240528,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0
20240530,1,0,0,2,0,0,1,0,2,0,0,1,0,0,0,1,2,2,1,2
20240602,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0
20240604,0,0,2,2,1,1,0,1,1,0,0,1,0,1,2,0,1,0,0,0
