row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,5,11,15,20,25,28,104,33,23,36,14,35,6,4,5,5,3,10
1_2,4,10,16,21,25,29,105,33,25,35,15,37,6,6,5,4,4,7
1_3,4,9,14,20,24,28,99,32,24,33,15,34,5,5,6,4,4,6
1_4,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,4,9,15,16,18,24,86,28,20,27,9,31,5,6,1,2,6,10
1_7,2,8,14,20,22,25,91,27,23,30,14,34,6,6,6,2,3,10
1_8,2,8,13,20,22,25,90,27,23,30,14,33,6,5,7,2,3,10
1_9,2,6,12,22,25,26,93,28,24,31,19,34,4,6,10,3,1,9
1_10,2,9,14,22,25,28,100,30,26,34,16,36,7,5,8,3,3,9
2_1,3,12,20,24,29,31,119,34,28,41,17,44,9,8,4,5,2,1
2_2,2,10,15,20,27,32,106,34,30,37,17,35,8,5,5,7,5,5
2_3,3,11,15,22,26,30,107,33,27,37,15,37,8,4,7,4,4,6
2_4,3,9,13,18,24,30,97,33,27,33,15,31,6,4,5,6,6,7
2_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
2_6,3,10,10,17,27,32,99,35,29,37,17,27,7,0,7,10,5,7
2_7,7,13,13,20,27,33,113,40,26,40,14,33,6,0,7,7,6,10
2_8,6,12,12,20,27,32,109,38,26,39,15,32,6,0,8,7,5,10
2_9,4,11,12,22,27,30,106,34,26,38,16,34,7,1,10,5,3,11
2_10,8,12,15,21,26,31,113,39,23,38,14,36,4,3,6,5,5,13
3_1,2,9,19,19,26,30,105,32,28,35,17,38,7,10,0,7,4,4
3_2,2,7,12,18,27,30,96,32,28,34,20,30,5,5,6,9,3,7
3_3,3,9,12,20,27,30,101,33,27,36,18,32,6,3,8,7,3,6
3_4,4,8,13,19,24,29,97,33,25,32,16,32,4,5,6,5,5,7
3_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
3_6,4,8,12,18,27,31,100,35,27,35,19,30,4,4,6,9,4,11
3_7,5,7,11,21,28,31,103,36,26,35,21,32,2,4,10,7,3,11
3_8,4,7,11,21,27,31,101,35,27,34,20,32,3,4,10,6,4,12
3_9,3,5,9,18,27,31,93,34,28,32,22,27,2,4,9,9,4,13
3_10,6,8,13,19,27,31,104,37,25,35,19,32,2,5,6,8,4,11
4_1,1,9,19,22,26,29,106,30,28,35,17,41,8,10,3,4,3,3
4_2,4,11,16,20,26,31,108,35,27,37,15,36,7,5,4,6,5,8
