Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241226,24149,1,2,7,1,1,14,5,0,85,25,19,27,9,33,6,7,1,1,4,2,4,16,16
20241229,24150,2,7,2,2,2,12,6,0,127,45,19,40,12,42,1,6,2,4,6,2,2,2,12
20241229,100_1,0,4,4,1,1,15,2,0,98,32,26,33,15,29,6,0,7,6,5,2,6,13,13
20241229,100_2,0,4,4,2,1,15,2,0,119,38,20,41,11,37,6,0,5,5,3,2,3,11,11
20241229,100_3,1,4,4,1,1,15,3,0,125,39,23,42,11,38,7,-1,6,5,5,2,4,9,11
20241229,100_4,1,5,3,0,1,16,2,0,111,37,27,38,12,33,7,0,6,5,8,2,5,13,14
20241229,100_5,0,6,5,1,0,14,4,0,95,31,21,32,11,32,5,1,4,4,4,2,4,14,14
20241229,200_1,1,4,4,1,1,14,5,0,85,25,23,28,11,30,7,4,4,1,4,2,3,14,12
20241229,200_2,2,4,3,1,0,14,4,0,108,33,23,37,12,37,6,4,4,3,4,1,2,12,9
20241229,200_3,1,5,2,2,0,12,6,0,99,31,25,33,10,32,7,1,7,1,5,2,4,9,5
20241229,200_4,4,4,1,1,1,13,5,0,84,27,27,26,9,28,7,3,4,1,8,2,3,11,9
20241229,200_5,1,3,4,2,0,14,4,0,86,26,22,26,10,31,5,6,3,1,5,2,4,15,13
20241229,300_1,2,3,2,0,2,12,5,0,96,33,25,31,13,31,4,3,7,2,7,2,2,13,10
20241229,300_2,2,3,4,1,1,13,5,0,91,29,22,29,12,33,5,6,3,2,4,1,3,12,15
20241229,300_3,2,3,2,1,1,12,5,0,96,34,25,31,15,31,3,3,8,3,6,2,3,10,10
20241229,300_4,2,3,1,0,1,12,5,0,98,34,25,33,14,32,5,2,8,2,6,1,1,11,11
20241229,300_5,1,4,2,1,0,13,5,0,92,29,20,30,11,33,5,4,3,2,4,1,2,13,14
