key,gap,pro1,pro2,pro3,range1,range2
1_1___1__,0,-0.3,2.2,4.6,3,5
10_6___1__,0,-0.6,1.1,2.9,2,3
13_1___1__,0,-1.0,1.2,3.3,1,3
16_1___1__,0,-1.5,1.0,3.4,3,3
8_6___1__,1,-0.9,1.4,3.7,3,3
8_8___1__,0,-1.1,0.8,2.6,3,5
19_9___1__,3,-2.0,0.3,2.4,3,4
1_7___1__,0,-1.7,0.5,2.8,2,3
2_1___1__,0,-0.4,1.4,3.2,3,3
2_6___1__,0,-1.4,0.9,3.3,3,3
2_7___1__,0,-0.0,1.8,3.7,3,7
2_8___1__,0,-0.7,1.2,3.2,3,6
2_9___1__,0,-1.2,0.7,2.7,3,4
2_10___1__,0,-1.3,0.8,3.1,3,8
3_1___1__,0,-1.7,0.3,2.4,2,3
5_2___1__,0,-1.4,0.4,2.2,3,4
8_1___1__,0,-0.4,2.0,4.2,3,6
9_1___1__,0,-1.1,0.9,3.2,3,4
9_9___1__,0,-2.1,0.2,2.5,3,4
11_8___1__,0,-2.0,0.2,2.4,3,4
1_6___1__,4,-1.7,1.2,4.1,3,4
19_8___1__,3,-1.8,0.9,3.2,3,7
6_8___1__,0,-0.5,1.9,4.6,3,4
7_2___1__,0,-0.6,1.6,3.5,2,3
7_10___1__,3,0.3,2.4,4.8,3,5
11_10___1__,3,-0.9,1.8,4.6,3,5
14_7___1__,0,-1.7,0.8,3.3,3,4
14_8___1__,0,0.1,2.6,5.0,3,3
17_2___1__,0,-1.1,1.1,3.4,1,3
17_8___1__,1,-0.7,1.3,3.3,3,4
2_3___1__,0,-1.3,1.3,3.9,3,3
3_8___1__,0,-0.3,1.8,4.1,3,4
3_10___1__,3,-1.3,1.4,3.8,3,6
4_1___1__,0,0.0,2.4,4.7,1,3
4_3___1__,0,-2.1,0.6,3.1,3,5
7_3___1__,0,-0.3,2.7,5.7,3,4
8_2___1__,0,-1.0,1.2,3.4,3,5
11_2___1__,0,-0.6,1.4,3.4,3,5
11_6___1__,2,-0.2,2.0,4.5,3,6
12_6___1__,0,-1.0,0.9,2.8,2,3
2_6___2__,0,-1.5,0.7,2.9,9,10
5_7___2__,0,-1.2,0.7,3.0,9,11
10_6___2__,2,-1.5,0.9,3.5,9,10
10_7___2__,0,-1.2,1.1,3.7,9,11
20_9___2__,0,-1.4,1.0,3.3,8,9
4_8___2__,0,-1.2,0.9,2.8,9,10
10_8___2__,0,-0.3,1.4,3.0,9,11
11_7___2__,2,-1.3,0.8,3.1,9,12
12_6___2__,0,-1.7,0.5,2.8,8,9
