Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20231008,23115,20,6,3,0,2,37,9,2,29,25,33,19,37,5,9,5,5,1,1,1,13
20231010,23116,7,14,14,2,0,26,22,2,29,25,32,16,22,6,1,4,11,3,3,9,9
20231010,400_1,9,10,8,2,3,33,11,1,31,26,30,16,30,3,6,2,7,4,2,9,8
20231010,400_2,13,9,5,1,3,36,8,1,31,25,31,15,30,4,6,2,6,5,2,5,11
20231010,400_3,14,9,5,1,3,37,9,0,30,25,31,16,29,4,6,2,8,3,2,4,11
20231010,400_4,2,14,11,4,2,34,14,0,33,23,32,16,17,2,1,0,15,4,3,13,5
20231010,400_5,5,14,8,2,2,34,14,-1,35,25,34,18,20,2,1,1,14,4,3,12,4
20231010,600_1,14,10,8,2,7,34,7,0,33,25,35,15,36,5,6,3,5,4,1,6,10
20231010,600_2,14,9,7,2,6,34,8,0,34,27,34,16,34,5,6,4,6,5,1,5,8
20231010,600_3,12,11,5,2,5,34,9,0,33,28,34,22,27,3,5,4,12,2,2,4,7
20231010,600_4,3,14,12,5,1,28,20,0,35,27,33,20,21,2,2,2,14,4,3,12,4
20231010,600_5,5,13,10,4,2,32,15,0,36,28,35,19,21,3,1,2,15,5,3,10,4
20231010,1000_1,9,10,11,3,6,34,8,0,28,27,33,15,33,8,5,4,5,3,1,12,11
20231010,1000_2,8,10,12,4,4,33,12,0,26,26,31,15,27,8,3,3,8,3,2,11,8
20231010,1000_3,5,11,12,3,3,31,14,0,26,26,29,13,26,8,3,3,7,4,2,13,9
20231010,1000_4,4,13,9,4,0,25,23,0,30,25,29,18,19,2,2,3,12,4,3,17,6
20231010,1000_5,4,10,9,4,1,26,22,0,31,26,31,20,19,3,2,2,14,2,3,15,3
