Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20241217,24145,5,3,4,0,1,13,5,1,95,31,29,26,20,38,2,13,6,1,7,3,4,3,8
20241219,24146,3,4,2,0,5,9,4,2,98,34,30,31,23,33,2,7,11,5,5,1,5,10,3
20241219,100_1,3,3,3,1,0,15,3,0,96,34,22,32,12,38,3,6,3,1,7,1,0,13,11
20241219,100_2,3,4,3,1,0,14,5,0,90,33,23,29,14,34,2,6,5,2,6,1,2,11,7
20241219,100_3,0,3,6,4,0,13,6,1,112,36,19,38,13,42,2,5,4,2,2,2,3,10,7
20241219,100_4,0,4,6,4,0,14,5,1,104,35,20,34,14,39,2,6,5,2,4,2,4,13,9
20241219,100_5,0,5,5,3,0,14,4,1,99,35,22,33,15,38,2,6,5,2,5,2,4,12,10
20241219,200_1,2,3,3,0,1,14,2,1,103,36,30,31,24,36,1,8,9,5,5,2,3,3,6
20241219,200_2,1,3,5,1,0,12,4,1,105,35,28,31,21,40,1,9,10,2,5,3,4,3,8
20241219,200_3,0,2,5,2,0,11,5,2,115,36,25,35,17,43,3,8,7,1,4,2,3,10,10
20241219,200_4,0,3,6,2,0,12,5,2,107,33,26,32,17,41,3,10,6,1,5,2,3,12,13
20241219,200_5,0,3,6,2,0,13,5,1,105,34,28,32,20,40,2,10,7,2,5,2,4,10,15
20241219,300_1,3,4,4,0,0,14,4,0,93,32,29,27,19,33,2,8,8,2,7,2,3,6,10
20241219,300_2,2,4,3,0,1,14,4,0,95,34,27,27,17,33,1,6,8,1,8,2,3,6,9
20241219,300_3,1,3,6,3,0,12,5,1,116,37,24,39,17,41,4,4,8,3,2,2,2,10,13
20241219,300_4,0,3,6,3,0,12,5,0,111,36,24,36,17,38,3,6,7,4,3,2,2,11,13
20241219,300_5,1,4,5,2,0,12,5,0,104,34,27,34,19,37,4,6,9,4,4,2,3,12,14
