key,gap,pro1,pro2,pro3,range1,range2
1_1___1__,0,-2.0,0.5,3.0,1,7
16_1___1__,1,-1.2,1.5,4.1,1,6
19_9___1__,1,-2.4,0.0,2.1,1,4
8_1___1__,1,-1.0,1.2,3.5,1,1
8_8___1__,1,-1.2,0.7,2.6,1,2
13_1___1__,1,-1.6,1.0,3.2,1,5
1_7___1__,1,-0.6,1.6,4.0,1,2
2_1___1__,1,-1.0,1.0,3.0,1,6
3_6___1__,1,-1.1,0.8,2.7,1,8
3_9___1__,1,-2.2,0.1,2.5,1,5
7_1___1__,1,-1.5,1.0,3.6,1,1
8_6___1__,1,-0.3,1.9,4.1,1,7
10_6___1__,1,-0.5,1.5,3.1,1,8
19_7___1__,1,-0.8,1.8,4.2,1,11
2_2___1__,1,-0.9,1.1,2.9,1,3
2_9___1__,1,-0.2,1.9,4.2,1,1
3_1___1__,1,-1.5,1.1,3.4,1,3
4_8___1__,1,-0.9,1.4,3.6,1,4
5_2___1__,1,-0.5,1.5,3.7,1,6
5_9___1__,1,-0.9,1.6,3.9,1,4
14_7___1__,1,-1.6,1.0,3.5,1,5
1_6___1__,0,-1.9,1.2,4.4,1,1
2_3___1__,1,-1.2,1.6,4.2,1,4
6_8___1__,1,-1.8,0.6,3.1,1,3
7_2___1__,1,-0.9,1.3,3.7,1,3
14_8___1__,1,-1.1,1.7,4.1,1,5
16_8___1__,1,-0.8,1.5,3.8,1,4
17_2___1__,1,-0.7,1.5,3.6,1,5
17_8___1__,1,-0.7,1.2,3.3,1,7
19_2___1__,1,-0.5,1.6,3.3,1,4
19_8___1__,1,-1.7,0.9,3.2,1,5
3_8___1__,1,-1.4,0.9,3.1,1,6
4_1___1__,1,-1.4,0.9,3.2,1,4
4_3___1__,1,-0.2,2.5,5.3,1,5
4_6___1__,1,-0.8,1.4,3.5,1,3
4_7___1__,1,-1.0,0.9,3.0,1,3
4_10___1__,1,-1.4,1.1,3.4,1,4
6_2___1__,1,-0.3,2.0,4.4,1,3
6_7___1__,1,-0.2,1.7,3.7,1,6
7_3___1__,1,-1.4,1.8,4.9,1,4
2_7___2__,1,-1.2,0.7,2.5,3,10
4_8___2__,1,-1.4,0.6,2.5,3,10
5_7___2__,1,-1.2,0.9,3.0,3,13
10_6___2__,1,-1.2,1.3,3.9,3,19
10_7___2__,1,-0.6,1.9,4.4,3,14
11_7___2__,1,-0.8,1.4,3.9,3,15
12_6___2__,1,-1.0,1.3,3.6,3,18
12_7___2__,1,-1.0,0.9,2.7,3,13
12_8___2__,1,-0.4,1.9,4.1,3,9
12_9___2__,1,-1.0,1.1,3.4,3,8
12_10___2__,1,-1.6,0.8,3.1,3,7
13_6___2__,1,-0.9,1.1,3.0,3,10
17_7___2__,1,-0.5,1.5,3.6,3,14
