Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
73.7,7.6,16.6,2.3,91.4,12.7,93.2,0,34.9,0,121.6,0,3.3,51.8,1.9,34.0,6.8,118.7,133.6,0,75.6,0,129.9,0,1.7,44.8,7.6,84.9,16.6,155.0,1.5,24.0,2.5,62.9,6.4,139.8,58.3,5.4,45.8,9.7,130.4,25.1,46.0,53.5,18.1,35.4,35.1,58.6,0,74.2,0,32.0,0,117.2,96.7,30.6,22.2,6.9,56.9,24.2,0,129.6,0,45.2,0,90.0,68.2,35.7,33.2,27.4,56.4,53.4,82.8,0,14.4,0,81.3,0,133.0,0,52.8,0,75.4,0,0,34.2,0,57.1,0,147.3,113.9,43.4,66.8,29.9,65.7,31.9,22.7,13.3,37.0,11.4,94.7,30.3,32.3,49.3,12.2,50.2,13.3,85.9
-7.9|42.0|95.0,-2.7|52.2|103.6,-4.0|26.1|56.6,5.2|36.2|67.0,-11.2|48.4|102.4,13.5|77.2|140.0,-17.4|45.0|102.3,8.9|66.9|127.0,-10.2|23.6|55.2,8.6|47.3|82.3,-21.3|35.6|90.6,29.0|88.9|146.3,-18.3|37.7|89.9,-8.6|41.1|89.5,-11.6|18.4|50.1,3.9|35.4|68.4,-15.9|38.6|89.0,4.7|61.6|117.2,-33.4|23.9|82.3,-14.5|57.5|128.0,-16.4|19.6|56.3,-4.6|43.8|90.1,-9.8|42.7|96.5,33.8|94.4|155.8,-32.2|34.8|100.8,-20.6|51.3|116.3,-20.5|25.7|68.6,-9.2|45.2|100.8,-21.0|42.5|100.3,16.2|87.1|160.4,-32.0|21.9|71.8,-12.4|34.0|80.7,-6.7|23.8|53.2,3.7|32.4|62.2,9.0|57.8|104.2,8.2|68.3|125.9,-34.5|27.8|92.4,-14.5|51.6|113.8,-26.3|12.7|49.9,3.0|43.5|87.9,-13.3|41.2|96.2,36.0|98.8|159.6,-26.2|25.6|75.1,2.5|48.5|93.6,-6.6|23.4|52.8,10.5|36.2|61.6,-11.6|42.9|93.8,25.4|80.0|134.7,-40.0|11.1|66.8,-24.1|27.2|78.8,-24.3|13.0|46.1,-11.2|25.8|59.5,-21.0|48.0|110.5,20.8|86.9|156.5,-10.1|46.2|109.8,-6.4|45.4|103.5,-11.2|24.9|59.3,-2.7|28.0|58.0,-12.0|42.7|95.4,24.0|82.1|145.5,-49.6|4.0|60.6,26.0|83.6|143.7,-36.8|0.1|34.8,17.9|58.8|95.5,-70.7|-5.9|58.1,46.7|120.1|195.1,-35.2|24.9|86.9,11.2|65.9|120.1,-26.0|10.4|45.3,8.9|40.3|72.8,-15.2|31.2|83.7,34.8|83.7|130.9,-15.3|32.1|80.8,-16.9|28.3|72.2,-9.4|22.5|50.3,4.4|31.3|57.7,-0.6|40.9|83.2,12.9|66.9|118.8,-32.8|21.5|74.8,-4.3|59.5|123.7,-12.1|18.4|51.3,0.7|39.0|78.4,-15.9|37.6|92.5,27.9|89.4|157.1,-53.4|8.4|67.5,8.8|68.1|121.4,-14.0|18.3|48.6,22.4|55.4|88.8,-3.7|39.3|83.6,44.7|90.4|139.4,-15.6|37.9|95.1,-22.0|31.7|80.7,-9.2|21.4|53.6,-2.9|33.9|72.6,-13.0|38.2|88.0,15.9|75.3|140.0,-8.9|36.6|80.3,1.2|33.0|66.1,1.5|28.6|57.5,-8.2|19.1|49.3,15.3|58.9|103.6,-12.6|40.9|93.1,-32.2|30.2|98.6,22.0|80.4|141.6,-17.4|23.0|61.7,14.5|53.4|91.9,-27.8|21.6|68.7,23.8|89.9|146.7
