Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230530,23061,4,14,10,2,3,24,21,2,23,21,16,8,17,3,2,5,1,10,3,14,15
20230601,23062,11,10,7,2,0,43,7,0,44,22,45,7,47,8,4,1,2,7,4,6,15
20230601,400_1,7,6,10,2,3,31,15,0,40,26,43,16,40,6,6,1,8,3,2,11,5
20230601,400_2,5,7,10,2,2,28,18,0,41,26,44,15,42,6,7,0,8,3,2,11,4
20230601,400_3,5,8,11,2,1,27,20,0,41,26,45,15,42,6,7,0,8,3,2,11,4
20230601,400_4,4,8,11,2,1,26,21,0,41,25,45,15,41,6,6,0,9,3,2,11,4
20230601,400_5,6,7,10,2,2,28,19,0,41,27,45,16,43,7,7,0,8,4,2,11,4
20230601,600_1,8,11,8,2,2,30,15,1,39,22,37,13,37,3,4,4,4,6,3,12,9
20230601,600_2,9,10,7,1,1,31,15,1,43,23,42,15,44,3,6,4,4,4,3,10,6
20230601,600_3,9,11,7,1,1,31,15,1,42,23,42,15,45,3,7,4,4,4,2,10,6
20230601,600_4,8,12,8,1,1,31,15,1,42,23,41,15,43,3,6,3,4,4,2,11,6
20230601,600_5,9,11,7,1,1,32,15,1,42,23,42,15,46,3,7,3,3,4,2,10,5
20230601,1000_1,6,9,10,1,4,33,12,0,38,22,36,14,31,3,3,2,8,4,2,10,11
20230601,1000_2,7,8,8,1,2,33,12,1,40,23,39,16,35,3,4,3,9,3,2,8,9
20230601,1000_3,7,9,8,1,2,33,12,1,39,23,39,16,35,3,5,3,9,3,2,8,9
20230601,1000_4,7,9,8,1,2,33,12,1,39,23,39,17,35,3,5,3,9,2,2,8,9
20230601,1000_5,7,9,8,1,2,32,13,1,40,23,40,16,37,3,4,2,8,3,2,8,9
