key,gap,pro1,pro2,pro3,range1,range2
19_8___1__,1,-1.6,1.0,3.5,2,5
9_10___1__,1,-0.5,1.3,3.2,2,8
11_8___1__,6,-1.5,0.7,2.9,2,4
15_9___1__,4,-1.3,0.9,3.0,2,3
3_8___1__,1,-0.5,1.6,3.8,2,4
4_8___1__,1,-1.3,1.4,4.0,2,5
10_3___1__,1,-1.1,1.6,4.4,2,8
15_8___1__,2,-0.8,1.5,4.0,2,5
17_10___1__,1,0.1,2.0,3.8,2,9
2_9___1__,1,-0.4,1.7,3.8,2,6
4_6___1__,2,-0.7,1.4,3.6,2,3
8_8___1__,4,-1.0,1.0,2.8,2,6
10_8___1__,4,-1.1,0.6,2.3,2,5
11_9___1__,6,-1.8,0.7,3.3,2,5
13_1___1__,0,-1.0,1.3,3.9,1,2
16_8___1__,1,-1.1,0.8,2.9,2,5
17_8___1__,4,-0.2,1.7,3.6,2,7
17_9___1__,1,0.0,2.3,4.6,2,8
20_6___1__,3,-0.8,0.9,2.7,2,4
1_3___1__,1,-1.5,1.1,4.0,2,6
18_7___1__,7,0.1,2.1,4.4,2,5
1_1___1__,7,-0.4,2.1,4.7,2,4
2_1___1__,1,-0.3,1.8,3.6,2,3
3_2___1__,7,-0.7,1.2,3.1,2,4
9_1___1__,2,0.4,2.5,4.5,2,3
10_7___1__,6,-0.4,1.5,3.1,2,9
11_1___1__,7,-0.9,1.1,3.3,2,3
18_6___1__,2,0.7,3.0,5.0,2,6
20_1___1__,4,-0.4,2.1,4.4,2,2
1_6___1__,1,-0.8,1.9,4.8,2,3
1_7___1__,3,-1.0,1.4,3.8,2,5
2_2___1__,4,-0.1,1.9,3.8,2,3
4_9___1__,6,-1.0,0.9,3.0,2,6
5_1___1__,3,-0.7,1.6,3.8,2,3
6_1___1__,2,-0.9,1.5,3.8,2,2
6_7___1__,2,-0.1,1.9,3.9,2,6
6_8___1__,4,-1.5,0.9,3.4,2,6
7_2___1__,4,0.8,2.6,4.7,2,5
9_7___1__,1,-0.2,2.2,4.7,2,8
10_6___1__,4,-0.8,1.0,2.7,2,9
11_10___2__,3,-1.5,0.9,3.2,4,13
2_10___2__,1,-1.0,1.2,3.3,4,14
4_7___2__,2,0.2,2.6,5.1,4,12
12_8___2__,4,-0.5,1.7,4.0,4,7
12_9___2__,4,-0.6,1.9,4.4,4,10
14_7___2__,2,-1.0,1.4,3.5,4,9
14_10___2__,3,-1.4,1.5,4.4,4,11
18_10___2__,3,-0.5,1.6,4.0,4,12
20_6___2__,4,-1.1,0.7,2.8,4,9
3_8___2__,1,-0.6,1.6,3.8,4,6
4_9___2__,3,-0.3,1.6,3.6,4,11
5_6___2__,4,-1.6,0.5,2.6,4,11
5_9___2__,6,0.2,2.6,5.1,4,13
5_10___2__,4,0.1,3.0,6.0,4,15
8_7___2__,6,-1.1,0.7,2.6,4,13
8_8___2__,4,-1.0,1.2,3.3,4,13
8_9___2__,4,-1.6,0.5,2.5,4,16
9_9___2__,1,-0.9,1.7,4.0,4,13
11_9___2__,6,-0.8,2.1,4.8,4,10
12_7___2__,2,-1.2,0.8,3.0,4,8
1_3___2__,18,-1.2,2.0,5.2,4,10
2_2___2__,4,0.6,3.8,7.2,4,8
2_3___2__,12,-0.2,2.5,5.3,4,9
4_1___2__,8,-1.7,1.1,3.9,4,11
9_1___2__,0,-2.4,0.7,3.6,4,5
11_1___2__,11,-2.3,0.8,3.8,4,7
12_1___2__,8,-2.7,0.7,3.9,4,12
14_3___2__,9,0.5,3.7,7.1,4,10
15_2___2__,11,-2.2,1.2,4.7,4,12
18_3___2__,12,-1.6,1.9,5.5,4,9
18_6___2__,13,-0.2,2.1,4.7,4,10
1_1___2__,11,-1.2,1.8,4.9,4,9
2_6___2__,9,-0.7,1.1,3.0,4,5
3_3___2__,9,-2.2,0.7,3.8,4,8
4_3___2__,9,-1.7,1.9,5.3,4,9
5_3___2__,4,-1.5,2.0,5.3,4,10
7_7___2__,13,-0.4,1.6,3.6,4,10
8_3___2__,8,-0.3,2.9,6.4,4,10
10_3___2__,4,-1.5,1.6,4.6,4,11
12_2___2__,4,-1.8,1.6,5.2,4,13
