row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,9,15,18,26,30,102,34,26,35,17,33,5,6,3,8,4,14
1_2,6,10,17,21,27,30,111,36,24,37,17,38,4,7,4,6,3,10
1_3,6,10,16,23,26,30,111,36,24,36,16,39,4,6,7,3,4,11
1_4,4,9,15,20,23,29,100,33,25,32,14,35,5,6,5,3,6,10
1_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,8
1_6,3,3,11,14,20,30,81,33,27,23,17,25,0,8,3,6,10,11
1_7,5,4,13,15,23,28,88,33,23,27,19,28,-1,9,2,8,5,10
1_8,6,7,14,19,25,30,101,36,24,32,18,33,1,7,5,6,5,12
1_9,8,10,15,23,29,30,115,38,22,39,19,38,2,5,8,6,1,7
1_10,10,12,19,25,29,30,125,40,20,41,17,44,2,7,6,4,1,7
2_1,3,8,12,18,24,29,94,32,26,32,16,30,5,4,6,6,5,15
2_2,3,8,14,20,25,31,101,34,28,33,17,34,5,6,6,5,6,10
2_3,6,9,16,22,26,31,110,37,25,35,17,38,3,7,6,4,5,8
2_4,5,8,13,19,24,30,99,35,25,32,16,32,3,5,6,5,6,8
2_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
2_6,4,5,9,14,18,27,77,31,23,23,13,23,1,4,5,4,9,4
2_7,3,7,12,14,17,28,81,31,25,24,10,26,4,5,2,3,11,6
2_8,3,6,9,14,17,29,78,32,26,23,11,23,3,3,5,3,12,7
2_9,6,9,14,19,23,32,103,38,26,32,14,33,3,5,5,4,9,6
2_10,8,14,17,23,25,33,120,41,25,39,11,40,6,3,6,2,8,9
3_1,3,7,14,21,26,32,103,35,29,33,19,35,4,7,7,5,6,16
3_2,4,7,15,24,28,32,110,36,28,35,21,39,3,8,9,4,4,10
3_3,4,8,16,23,26,31,108,35,27,34,18,39,4,8,7,3,5,11
3_4,4,8,14,20,23,30,99,34,26,31,15,34,4,6,6,3,7,9
3_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
3_6,10,11,15,21,26,30,113,40,20,37,15,36,1,4,6,5,4,5
3_7,6,9,14,21,28,32,110,38,26,37,19,35,3,5,7,7,4,2
3_8,4,6,13,19,26,32,100,36,28,32,20,32,2,7,6,7,6,3
3_9,6,12,19,25,30,31,123,37,25,42,18,44,6,7,6,5,1,2
3_10,6,13,19,24,29,32,123,38,26,42,16,43,7,6,5,5,3,5
4_1,7,11,18,19,23,30,108,37,23,34,12,37,4,7,1,4,7,12
4_2,7,11,19,23,28,31,119,38,24,39,17,42,4,8,4,5,3,9
4_3,6,9,18,23,26,30,112,36,24,35,17,41,3,9,5,3,4,10
4_4,4,8,14,20,23,30,99,34,26,31,15,34,4,6,6,3,7,9
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
4_6,3,9,11,18,24,27,92,30,24,33,15,29,6,2,7,6,3,4
4_7,6,12,16,21,25,28,108,34,22,37,13,37,6,4,5,4,3,3
4_8,5,11,15,19,23,26,99,31,21,34,12,34,6,4,4,4,3,4
4_9,6,11,15,18,25,28,103,34,22,36,14,33,5,4,3,7,3,4
4_10,9,15,17,21,26,29,117,38,20,41,11,38,6,2,4,5,3,7
5_1,3,9,14,16,25,30,97,33,27,34,16,30,6,5,2,9,5,15
5_2,4,10,16,18,25,30,103,34,26,35,15,34,6,6,2,7,5,12
5_3,6,10,16,23,27,30,112,36,24,37,17,39,4,6,7,4,3,8
5_4,4,8,14,20,24,30,100,34,26,32,16,34,4,6,6,4,6,8
5_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,8
5_6,6,11,15,17,26,29,104,35,23,37,15,32,5,4,2,9,3,3
5_7,9,14,16,20,27,30,116,39,21,41,13,36,5,2,4,7,3,2
5_8,9,15,19,22,28,31,124,40,22,43,13,41,6,4,3,6,3,4
5_9,7,13,17,22,28,31,118,38,24,41,15,39,6,4,5,6,3,8
5_10,9,15,17,20,25,31,117,40,22,40,10,37,6,2,3,5,6,10
6_1,2,4,15,17,22,29,89,31,27,26,18,32,2,11,2,5,7,12
6_2,4,8,17,21,25,30,105,34,26,33,17,38,4,9,4,4,5,10
6_3,5,9,18,25,27,31,115,36,26,36,18,43,4,9,7,2,4,12
6_4,5,9,15,21,24,30,104,35,25,33,15,36,4,6,6,3,6,10
6_5,5,9,14,20,24,29,101,34,24,33,15,34,4,5,6,4,5,9
6_6,3,9,14,18,26,28,98,31,25,35,17,32,6,5,4,8,2,5
6_7,6,13,18,21,27,31,116,37,25,40,14,39,7,5,3,6,4,10
6_8,6,13,17,20,25,30,111,36,24,38,12,37,7,4,3,5,5,11
6_9,5,12,15,18,23,30,103,35,25,35,11,33,7,3,3,5,7,7
6_10,6,14,17,21,25,30,113,36,24,39,11,38,8,3,4,4,5,11
7_1,3,6,13,16,20,29,87,32,26,26,14,29,3,7,3,4,9,12
7_2,5,10,18,21,26,30,110,35,25,36,16,39,5,8,3,5,4,10
7_3,6,11,18,24,26,31,116,37,25,37,15,42,5,7,6,2,5,11
7_4,4,10,14,20,22,29,99,33,25,32,12,34,6,4,6,2,7,9
7_5,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,8
7_6,5,8,11,10,21,29,84,34,24,29,13,21,3,3,-1,11,8,9
7_7,6,10,12,15,24,29,96,35,23,34,14,27,4,2,3,9,5,7
7_8,4,7,10,12,20,30,83,34,26,27,13,22,3,3,2,8,10,9
7_9,5,8,10,12,22,29,86,34,24,30,14,22,3,2,2,10,7,8
7_10,6,11,14,17,24,30,102,36,24,35,13,31,5,3,3,7,6,10
8_1,3,12,17,18,26,30,106,33,27,38,14,35,9,5,1,8,4,12
8_2,4,12,18,22,27,31,114,35,27,39,15,40,8,6,4,5,4,12
8_3,6,10,15,22,26,30,109,36,24,36,16,37,4,5,7,4,4,11
8_4,5,9,14,20,24,30,102,35,25,33,15,34,4,5,6,4,6,8
8_5,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
8_6,2,8,13,15,21,28,87,30,26,29,13,28,6,5,2,6,7,9
8_7,6,13,17,19,26,28,109,34,22,39,13,36,7,4,2,7,2,10
8_8,6,13,15,18,24,28,104,34,22,37,11,33,7,2,3,6,4,13
8_9,7,16,18,20,25,30,116,37,23,41,9,38,9,2,2,5,5,11
8_10,8,15,20,24,28,31,126,39,23,43,13,44,7,5,4,4,3,11
9_1,3,5,13,17,23,30,91,33,27,28,18,30,2,8,4,6,7,14
9_2,8,9,15,21,28,30,111,38,22,37,19,36,1,6,6,7,2,6
9_3,8,11,18,24,27,31,119,39,23,38,16,42,3,7,6,3,4,7
9_4,5,9,15,22,25,31,107,36,26,34,16,37,4,6,7,3,6,7
9_5,5,9,15,20,25,29,103,34,24,34,16,35,4,6,5,5,4,8
9_6,7,13,15,19,22,28,104,35,21,35,9,34,6,2,4,3,6,5
9_7,8,12,17,22,24,29,112,37,21,36,12,39,4,5,5,2,5,5
9_8,7,10,14,18,21,26,96,33,19,31,11,32,3,4,4,3,5,6
9_9,7,13,16,18,24,28,106,35,21,37,11,34,6,3,2,6,4,9
9_10,8,14,16,21,27,30,116,38,22,41,13,37,6,2,5,6,3,10
10_1,5,7,14,17,23,28,94,33,23,30,16,31,2,7,3,6,5,13
