2_4: 2, [5, 8, 13, 19, 24, 30] [3, 1, 1, 0, 1, 0, 0, 2, 0, 2, 2, 1, 2, 3, 1, 0, 1, 0, 0, 0]
15_4: 1, [4, 9, 15, 20, 24, 29] [3, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 3, 1, 0, 2, 0, 2, 2]
19_5: 0, [5, 9, 14, 19, 24, 29] [3, 3, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1]
1_2: 2, [6, 10, 17, 21, 27, 30] [3, 1, 0, 1, 1, 1, 0, 4, 2, 0, 2, 1, 0, 0, 2, 0, 1, 2, 3, 0]
2_5: 0, [5, 9, 14, 19, 24, 29] [3, 3, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 2, 3, 1, 0, 0, 0, 2, 0]
4_3: 2, [6, 9, 18, 23, 26, 30] [3, 1, 0, 2, 3, 2, 1, 3, 0, 4, 3, 2, 1, 0, 0, 1, 0, 0, 4, 0]
5_8: 0, [9, 15, 19, 22, 28, 31] [3, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2]
9_4: 0, [5, 9, 15, 22, 25, 31] [3, 2, 1, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 3, 0]
14_3: 1, [6, 10, 17, 22, 28, 31] [3, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1]
19_4: 2, [4, 7, 13, 20, 24, 29] [4, 0, 0, 2, 1, 1, 0, 2, 0, 0, 2, 0, 3, 1, 1, 1, 1, 0, 0, 2]
3_2: 1, [4, 7, 15, 24, 28, 32] [3, 0, 1, 0, 0, 1, 0, 0, 3, 1, 2, 4, 1, 1, 1, 1, 0, 0, 3, 0]
3_5: 1, [4, 9, 15, 19, 24, 29] [3, 3, 0, 1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 3, 1, 0, 0, 0, 3, 0]
4_5: 1, [4, 9, 14, 19, 24, 29] [3, 2, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 3, 0, 0, 0, 0, 3, 1]
7_7: 2, [6, 10, 12, 15, 24, 29] [3, 0, 1, 0, 1, 3, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]
10_3: 1, [8, 11, 18, 25, 28, 31] [3, 3, 1, 2, 3, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 4, 1]
17_7: 1, [8, 15, 17, 18, 26, 31] [3, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 1]
5_5: 1, [4, 9, 15, 20, 24, 29] [3, 1, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1, 2, 2, 1, 0, 0, 0, 1, 1]
15_3: 1, [6, 10, 16, 22, 25, 31] [4, 1, 0, 2, 1, 0, 1, 2, 2, 2, 1, 0, 1, 3, 0, 3, 2, 1, 2, 0]
2_2: 0, [3, 8, 14, 20, 25, 31] [3, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 2]
8_10: 0, [8, 15, 20, 24, 28, 31] [3, 1, 2, 0, 0, 0, 2, 1, 3, 2, 0, 1, 1, 0, 2, 2, 1, 1, 2, 1]
9_7: 1, [8, 12, 17, 22, 24, 29] [3, 2, 1, 1, 1, 1, 1, 2, 3, 0, 2, 3, 0, 1, 0, 1, 3, 2, 2, 3]
15_5: 1, [4, 9, 14, 19, 24, 29] [3, 3, 0, 0, 1, 1, 1, 2, 0, 2, 2, 1, 3, 3, 1, 0, 1, 0, 3, 1]
7_3: 1, [6, 11, 18, 24, 26, 31] [3, 1, 0, 3, 1, 3, 1, 2, 0, 3, 1, 0, 1, 1, 1, 1, 2, 1, 3, 1]
10_6: 0, [9, 16, 20, 22, 25, 28] [4, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 2, 1]
