Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230409,23039,3,14,11,7,0,16,31,3,30,26,22,16,22,1,6,4,6,9,4,15,3
20230411,23040,3,9,14,8,1,15,31,3,40,22,45,13,41,7,1,7,5,2,3,12,1
20230411,400_1,9,12,5,3,3,29,15,1,39,23,31,11,31,2,2,6,3,9,3,6,7
20230411,400_2,7,13,8,3,2,27,17,2,41,22,37,12,37,2,2,6,3,7,3,7,7
20230411,400_3,7,13,11,2,3,33,10,2,37,23,37,14,32,4,0,9,5,4,3,5,12
20230411,400_4,6,11,11,2,3,33,11,1,42,19,43,14,40,2,3,6,5,2,2,5,11
20230411,400_5,7,12,9,3,4,28,14,2,42,19,42,11,42,4,3,5,2,3,2,7,9
20230411,600_1,5,17,10,5,0,25,22,1,35,26,34,14,35,5,4,6,3,6,2,9,5
20230411,600_2,3,16,10,4,0,25,22,1,34,26,32,16,32,4,4,7,4,5,3,11,3
20230411,600_3,2,17,10,4,0,29,17,0,36,22,33,13,31,2,2,7,3,5,3,7,7
20230411,600_4,1,15,11,3,2,33,13,0,36,21,37,14,33,3,2,7,5,2,3,8,10
20230411,600_5,6,17,8,1,1,32,14,1,38,23,41,13,44,5,4,7,2,3,2,6,5
20230411,1000_1,4,13,8,5,0,25,21,2,34,22,39,10,40,8,3,5,1,3,1,8,9
20230411,1000_2,5,11,8,4,1,26,19,2,31,22,32,16,34,3,4,9,2,1,2,8,6
20230411,1000_3,4,12,7,2,2,30,15,0,29,22,30,18,29,2,2,12,3,1,2,8,9
20230411,1000_4,6,12,7,2,3,32,13,0,28,20,30,20,26,1,3,9,7,0,2,5,7
20230411,1000_5,9,10,6,3,1,30,16,2,33,22,36,18,35,3,5,6,6,0,1,6,3
